[00:00] 欢迎收听赵华语古惑仔第1056集
[44:20] 他可能也会给你一个
[44:21] 吓死你好像快要跌停板的
[44:23] 一个状况
[44:23] 但总体来说
[44:24] 目前我们台股盘面上的
[44:26] 主动ETF表现的还不错
[44:27] 所以如果你不敢去追强势的个股
[44:30] 你就让他们去帮你追
[44:31] 我觉得这个是最近我们的心得
[44:33] 对啊
[44:34] 所以我觉得当然主动ETF
[44:35] 目前看起来
[44:36] 但对盘面上来讲
[44:37] 就造成一个现象
[44:39] 强者很强
[44:39] 弱者很弱
[44:40] 很多这种弱的股票
[44:41] 一旦破线的话
[44:42] 主动性ETF就会停损它
[44:44] 像之前去年被981A砍到剩一张
[44:47] 所以这个就造成说
[44:49] 之前去年跌得很重
[44:50] 但整体上来看
[44:51] 你会发现到
[44:52] 你如果是一整包来看的话
[44:53] 它可能股票有强有弱
[44:55] 但大部分股票都是强势股
[44:56] 而且都去追一些
[44:57] 你绝对不敢碰的
[44:59] 比方说像股王信华
[45:00] 对我记得我们那时候
[45:02] 年初那个演讲的时候
[45:03] 他有说到
[45:04] 在场上问大家
[45:06] 有没有机会看到一万元股票
[45:07] 大家都说不可能吧
[45:08] 结果没想到
[45:09] 真的有看到一万元股票
[45:11] 那这也就代表说
[45:11] 其实主动型的一副
[45:13] 现在规模越来越大的话
[45:14] 容易造成那种高价股越来越多
[45:16] 我记得在礼拜五
[45:17] 已经是38档千元股了
[45:19] 今天又多了所谓的
[45:20] 军华又上去了
[45:21] 所以可能就39档40档
[45:23] 那我觉得未来这样的状况
[45:25] 可能越来越多
[45:25] 所以另外一个方向来讲
[45:27] 你也可以去留意到
[45:28] 可能在那种
[45:29] 800块到1000块
[45:31] 还没有成为
[45:32] 千元俱乐部的股票
[45:33] 也许都有机会
[45:34] 接下来成为这种
[45:35] 所谓的主动型ETF锁定的标的
[45:37] 而且就是
[45:38] 因为他们这些主动式
[45:40] 越涨越大
[45:41] 我记得980好像快
[45:42] 好像800亿的规模了
[45:44] 好惊人
[45:45] 所以虽然我有讲过
[45:46] 台股现在的成交量
[45:47] 容纳这个大怪兽
[45:48] 是没有什么太大问题的
[45:50] 因为反而它会对个股
[45:52] 有相当大的影响力
[45:53] 但是还是要留意
[45:55] 例如说分盘交易
[45:55] 它可能就真的相对比较难买
[45:57] 那为什么像我看到上个礼拜
[45:59] 截至到今天为止
[46:01] 独中式ETF买最多的
[46:02] 载板里面其实买最多是锦硕
[46:04] 因为可能真的比较容易买到
[46:06] 虽然我们有讲到
[46:07] 锦硕它不是在产品结构上最好
[46:09] 目前最好应该还是新兴
[46:10] 可是它好买啊
[46:12] 它在外面
[46:13] 所以它在外面啊
[46:14] 然后像买最多张的是南亚
[46:17] 还有像日月光
[46:19] 然后金像店
[46:20] 迈科也有买
[46:21] 技嘉也有买
[46:22] 但是迈技嘉我觉得是一个安全牌
[46:24] 就第一位街
[46:25] 对
[46:26] 然后我们还看到他买华固
[46:27] 刚刚他有一个爱公说
[46:29] 买华固干嘛
[46:30] 我说华固
[46:31] 你去把他的线型打开
[46:32] 看人家现在在右上角
[46:34] 已经默默上去
[46:36] 因为配息应该大家期待很好
[46:38] 去年赚一个资本了
[46:39] 对我不知不觉才看到
[46:40] 哇今天还越想理华固
[46:41] 走出一个多头线型
[46:43] 所以我觉得现在行情
[46:44] 真的是不可以小看
[46:45] 某一档股票轮动的情况
[46:47] 其实今天这个答案
[46:48] 就有跟他分享
[46:48] 你大概可以看到
[46:50] 最近的LED的股票
[46:51] 也上来了
[46:52] 所以我觉得这个四大产业股票
[46:54] 太阳能啊LED啊面板啊
[46:56] 面板这些成本也很要
[46:57] 所以你如果说这种高价股不敢追
[47:00] 你不妨去找一下这种所谓的
[47:02] 低档低位阶今年大转机的股票
[47:05] 只要搭上对的产业题材
[47:06] 我觉得其实虽然说外面风风雨雨
[47:10] 但我觉得台股在这种主力
[47:11] 还是比较偏多的时候
[47:13] 还是有一些短线的机会
[47:15] 只是说你要留意到
[47:16] 你如果是做那种所谓的
[47:18] 没有获利的公司就做短
[47:19] 如果说你要等这种优质的公司拉回
[47:22] 我觉得现在的波动应该都还等得到
[47:25] 今天海月一更长停板
[47:27] 海月是因为公布了配息
[47:29] 所以才会讲到说
[47:30] 最近有公布配息的
[47:32] 如果真的很右下角
[47:33] 确实有可能会反应
[47:34] 当然有他配息大方
[47:35] 配息大方
[47:36] 然后甚至你会发现
[47:38] 他如果告诉你他有配股票鼓励
[47:40] 大家还蛮买单的
[47:41] 因为大家觉得
[47:43] 那你即使股价可能最近不振
[47:45] 可是你对未来的成长发展性
[47:47] 你有信心
[47:48] 我觉得这些事
[47:49] 大家在这个三月四月
[47:51] 陆续董事会在开的时候
[47:53] 会公布鼓励政策
[47:53] 还有接下来
[47:54] 年报也会陆续公布的情况下
[47:57] 我觉得要来留意的事情
[47:58] 那今天谢谢汉玮哥
[48:00] 也希望我们的节目
[48:02] 有带给大家在操作上面
[48:04] 好的一个方向
[48:05] 希望大家在这一波的震荡中
[48:07] 要理解台股相对强
[48:08] 所以我们不应该在这个时候
[48:10] 做出比较奇怪的
[48:11] 让自己重伤的决定
[48:13] 对
[48:13] 好
[48:14] 那就跟各位股货仔们说拜拜
[48:16] 好
[48:16] 大家拜拜
[48:17] 拜拜
[48:21] by bwd6
