[00:00] 欢迎收听赵华谊古惑仔第1067集
[45:21] 你学到哪里
[45:22] 你懂多少
[45:23] 你就赚多少
[45:24] 所以我才会讲说
[45:25] 我们都不要去羡慕
[45:27] 那些主力大户
[45:28] 可以做到这样的程度
[45:29] 即使我有这样的朋友
[45:30] 我也觉得那是他们
[45:32] 有那样的能力
[45:33] 和认知和胆识
[45:35] 和产业的经验
[45:36] 而我们就赚
[45:37] 我们能够达成的状况
[45:39] 达成的钱就好了
[45:41] 对
[45:41] 好那今天很谢谢浩宇哥
[45:43] 后面这个
[45:44] 我很高兴
[45:45] 大家会跟我分享
[45:46] 再长都可以
[45:48] 那当然在空中
[45:49] 我们就比较
[45:50] 没有办法讲那么长
[45:51] 可是我想也可以
[45:51] 给大家一些些的鼓励
[45:53] 真的你看到人家
[45:54] 一开始的开局
[45:56] 是这么的辛苦
[45:57] 对
[45:57] 我看完了
[45:59] 但是我有点没有细念
[46:01] 刚才念的时候
[46:01] 突然觉得有点想哽咽
[46:02] 怎么那么累
[46:03] 对
[46:03] 怎么那么累
[46:04] 不要被诈骗骗走
[46:05] 不要再被诈骗骗走了
[46:08] 就是最近
[46:10] 除了帮婉婷说她的诈骗之外
[46:12] 也有人还是传了
[46:14] 跟我的LINE对话讯息
[46:15] 给我绝对不可能有这种事
[46:18] 然后最近网上有一个
[46:19] 用AI生成我的照片
[46:21] 到处去加人家好朋友
[46:22] 我不会去加你们好朋友
[46:23] 就算是我真的好朋友
[46:25] 我都很少去主动加他
[46:27] 都他加我会同意这样而已
[46:29] 好
[46:30] 那今天苦破仔就先到这边了
[46:32] 跟各位听众朋友说拜拜
[46:33] 好大家拜拜
