[00:00] 欢迎收听赵华宜古货载第1128集
[45:04] 有没有做调节
[45:05] 第一个
[45:06] 它是不是有符合
[45:07] 你出场的条件
[45:08] 这个要想清楚
[45:09] 有就出场啊
[45:10] 对不对
[45:11] 然后呢
[45:11] 再来是
[45:12] 那跌四五千点的过程中
[45:14] 你要优先调节谁
[45:16] 我觉得这个也是一个想法
[45:17] 有人是觉得我赚非常多了
[45:19] 所以他只要稍微有点回落
[45:21] 我觉得没有关系
[45:22] 即使会卖费也就出去了
[45:23] 有人是觉得
[45:24] 我已经等他很久了
[45:26] 我是左侧没有错
[45:28] 可是左侧一路捡到蛮熟悉的
[45:30] 我应该要调节一些
[45:30] 其实这也对
[45:31] 我们做左侧不代表你
[45:34] 就是要越套越深
[45:35] 因为汉玮哥刚刚有讲
[45:36] 很多人留言是什么
[45:37] 即使你在跟他讲
[45:39] 这档股票短期内
[45:40] 看起来不太会有振作
[45:41] 他还是不断地问你
[45:43] 因为他把钱都压在那上面了
[45:45] 然后可能100块买了
[45:47] 80块买了
[45:48] 50块更买了
[45:49] 那现在越套越多
[45:50] 部位越来越大
[45:52] 那怎么办
[45:53] 千万不要让自己陷入
[45:54] 这样的一个状况
[45:56] 甚至像有一段时间
[45:57] 传产也在涨的时候
[45:59] 我手上还有一点点传产
[46:00] 我就趁它在涨的时候
[46:02] 我就先把它
[46:03] 趁势把它卖掉
[46:04] 少亏一点就卖掉了
[46:06] 我觉得要有一些想法
[46:07] 让你手上的组合
[46:08] 是你在这种行情里面
[46:11] 你的情绪不会受到干扰的
[46:13] 大概都是
[46:14] 有时候觉得自己很老生常谈
[46:16] 可是真的就是
[46:18] 为什么从48000到44000
[46:21] 这一段大家感受很差
[46:22] 就是因为高档
[46:23] 大家累积的套牢太多
[46:25] 所以再度的跟大家分享
[46:27] 对啊
[46:27] 所以我觉得简单
[46:28] 我跟大家分享我们的做法
[46:30] 就是说
[46:31] 其实大家有听过
[46:32] 涨时重视跌时重值
[46:34] 所以你当发现到
[46:36] 个股也好或大盘也好
[46:37] 乖离域过大的时候
[46:38] 一定要以技术面的进出
[46:40] 当做严格的规范
[46:41] 所以你说
[46:42] 你说这个行情
[46:44] 你的股票已经跟基线乖离50%了
[46:46] 这时候你从基本面营收来看
[46:48] 我觉得就已经太慢了
[46:49] 因为可能所有的基本面
[46:51] 力度都已经反映股价上面
[46:52] 所以这时候一旦破五路线
[46:53] 你就要想说一定有人在跑
[46:55] 你就跟着跑
[46:56] 你就不会受伤的太重
[46:57] 那跌时重时就代表
[46:59] 现在行情在跌的时候
[47:00] 什么股票你可以勇敢加码
[47:02] 就一定是你相信他的基本面
[47:04] 你认为他越来越好
[47:05] 股价已经跌到他合理价值以下
[47:08] 这时候左侧的一个进场
[47:10] 我觉得就会有比较好的买点出现
[47:13] 所以我觉得大家可能把这个准则抓住
[47:15] 就现在大盘应该比较偏向跌破月线关卡了
[47:18] 所以这时候我觉得适合用跌时重则的方法
[47:21] 你可能就不适合用技术面的进出
[47:23] 那因为你说现在都已经破基建破半年线要不要砍
[47:26] 我觉得这时间可能就不用砍了
[47:28] 因为你该砍的时间点应该是当初乖离过大
[47:31] 跌破五十线跌破月线的时候该砍
[47:33] 所以这时候跌下来你反而是要去看
[47:35] 它基本面是不是能够支撑现在股价合理的位阶
[47:39] 过去本益比一百倍
[47:40] 现在本益比修正到三十倍
[47:42] 那你干嘛要砍它
[47:43] 你反而这时候应该要去加码它
[47:45] 所以我觉得可以用这个准则
[47:47] 在每个行情里面去寻找
[47:48] 比较适合进出的方法
[47:50] 好
[47:50] 就是一样
[47:51] 投资没有报酬最大化这件事情
[47:53] 投资只有最适化
[47:55] 就是最适合你目前认知
[47:57] 到哪里来做
[47:58] 我看A盘现在是小反弹
[48:01] 也希望这些愤愤扰扰
[48:03] 赶快过去
[48:04] 让大家信心恢复
[48:05] 不过我还是再度强调
[48:07] 这几次都没有真正的
[48:08] 把这个融资余额
[48:10] 或者是说
[48:10] 整个杠杆的问题给降下来
[48:12] 所以我们还是一直在
[48:14] 累积着一个风险往上走
[48:15] 不是不看好基本面
[48:17] 大家都知道赵华超级看好基本面
[48:19] 但是这些旁边的杂音
[48:20] 他其实是在累积的
[48:22] 他没有办法因为
[48:23] 一下子好像要冲到五万点
[48:25] 或是接下来如果假设
[48:26] 又连续几千点反弹好了
[48:28] 而消除掉
[48:29] 是不会的
[48:30] 他会越累积越多
[48:31] 那终有一天
[48:32] 他会形成一个比较大的伤害
[48:35] 我不知道什么时候
[48:36] 可是还是大家多多思考
[48:38] 心里面要有这样的认知
[48:39] 对啊
[48:40] 对啊
[48:42] 好那今天也谢谢阿伟哥
[48:44] 晚上也希望大家支持我们的理财单
[48:46] 因为会有很多的图表跟产业的分享哦
[48:48] 晚上见了
[48:48] 拜拜
[48:49] 拜拜
