[00:00] 欢迎收听赵华宜古货载第1099集
[44:30] 对那这就是大家的联想
[44:32] 就想说如果连世界都会被
[44:34] 这个降低股权
[44:35] 那其他公司也跟着卖的话
[44:37] 那不得了
[44:38] 股价可能会有一个
[44:39] 很大波段的修正
[44:40] 但还是要跟大家讲
[44:42] 就是第一个这个事情
[44:43] 还是需要台积电
[44:44] 跟他们公司的一个证实
[44:46] 所以你说
[44:47] 因为臆测去卖股票
[44:49] 会不会卖错
[44:50] 会不会卖完之后
[44:51] 真的没这件事情又上去
[44:53] 我觉得没有办法
[44:54] 给大家一个肯定的答案
[44:55] 那一般来讲
[44:56] 如果你手上有赚钱
[44:57] 那有这样的一个疑虑存在
[44:58] 你就先减码降档
[45:00] 先把这个部位降下来
[45:02] 等到事态稳定之后
[45:04] 再决定说要不要把它买回来
[45:05] 还说这资金直接去买台积电本人
[45:08] 我觉得都是一个选择方法
[45:09] 买台积电本人
[45:11] 对就像母公司
[45:12] 他处分就是他赚钱
[45:14] 就像你这个南天杯卖你买南亚
[45:17] 好像也不会处分
[45:18] 对那我觉得这个是一个方法
[45:21] 第二个事情就是说
[45:23] 你也可以从他们子公司未来的前景来看
[45:26] 也就是说
[45:26] 我觉得处分股权这个是短期的影响
[45:28] 你说台积电把世界的股权处分掉
[45:31] 那世界会掉单吗
[45:32] 应该不会
[45:33] 所以他反而是股价修正下来
[45:35] 如果你之前没有买的
[45:36] 也许就可以考虑
[45:37] 因为毕竟如果以成熟制成的厂商
[45:40] 连店都占我100块
[45:41] 那世界你说跌到150 130
[45:43] 我觉得也不合理
[45:44] 所以他会变成说
[45:46] 在这个时间点上面
[45:48] 你不要贸然的去低阶
[45:50] 但股价跌到一个硬价的时候
[45:52] 你就可以重新去评估一下
[45:54] 他们公司的竞争力在哪里
[45:56] 那世界当然他还是会接到
[45:59] 台阶不要的成熟制成的订单
[46:01] 所以我觉得未来业绩成长
[46:02] 还是有机会
[46:03] 但目前估值修正
[46:05] 我觉得可能有风险
[46:06] 那创意但业绩很好
[46:08] 但是因为这个涨多之后
[46:10] 那再加上说
[46:11] 最近美股IC设计
[46:12] 西斯台股票也拉回
[46:13] 像安谋也是啊
[46:15] 那个全世界知名的西斯台厂商
[46:17] 也被台阶卖光光
[46:18] 那股价
[46:19] 但上个礼拜还是有创高拉回啦
[46:22] 但是整体上就代表说
[46:24] 如果说创意
[46:25] 未来它的一个竞争力还在
[46:27] 那一样你就是
[46:28] 反正母公司卖股票
[46:30] 不影响它未来的一个订单的能见度
[46:32] 那你一樣也可以站在低階的一方
[46:33] 那經財跟財域都會跟所謂的
[46:36] 矽光子或先進封裝有關
[46:38] 那如果你說你相信台積電
[46:40] 他未來會把訂單分給這兩家子公司的話
[46:42] 當然你就可以考慮低階
[46:44] 但是如果說你擔心的是
[46:47] 台積電要把他的這個持股
[46:49] 賣到20%以下的話
[46:51] 那可能就會有不同的故事
[46:53] 因為台積電持有經財跟財域的
[46:56] 這個持股比重非常高
[46:57] 我相信應該不至於這樣賣
[46:59] 因為這樣賣下去的話
[47:00] 股价可能会有很大幅度的修正
[47:02] 所以可能就是
[47:03] 如果真的要卖的话
[47:04] 就聚而转让
[47:05] 找第二策略伙伴进来接
[47:07] 那对股价影响相对比较小
[47:09] 那我觉得这个就是代表说
[47:10] 如果说你对台积电的集团
[47:12] 有兴趣的话
[47:13] 我觉得你现在第一件事情是先等
[47:15] 世界先进
[47:16] 跌停打开
[47:17] 那再来考虑做一个
[47:19] 其他的集团个股的承接
[47:21] 好
[47:22] 这个虽然希望大家各自
[47:25] 就是不要都是台积电逼印
[47:27] 但是不代表降低持股就不逼印它
[47:30] 这样听起来有点复杂
[47:32] 好也不复杂
[47:33] 就是他一定会在盘面上造成影响
[47:36] 因为说实话
[47:37] 台积电为什么要处分呢
[47:39] 有人说台积电缺钱
[47:41] 我个人真的不觉得
[47:42] 他如果缺钱
[47:43] 他就不会有那么大的资本支出
[47:44] 也不会一直提高股利了
[47:46] 他一定还是有战略
[47:48] 或者是整体公司经营上的一个规划
[47:50] 可是并不是就完全觉得
[47:52] 他的子公司都太贵了
[47:54] 也不是说
[47:54] 今天我降低对你的持股
[47:56] 以后有优先的东西不会给你了
[47:57] 我觉得也不是
[47:58] 所以我觉得反而是一个
[48:00] 好好大家去重新评估
[48:01] 这些公司合理价值的时候
[48:03] 例如说创意
[48:05] 因为涨非常多
[48:06] 说实话
[48:06] 这一波上来
[48:07] 创意在981那时候有买
[48:09] 一路涨到快6000块
[48:11] 那一下回跌也是4000多
[48:13] 这高价股也是可怕在这里
[48:14] 可是说实话
[48:16] 这些高本益比
[48:17] 然后但是高成长性的IP股
[48:19] 哪一天资金进去了
[48:20] 它又重新在涨
[48:21] 跟它是不是台积电子公司
[48:23] 我觉得就没有关系到这么大
[48:26] 只是如果之后
[48:27] 确实又有这样的消息
[48:29] 例如说有第二家好了
[48:30] 你就可以确定一件事
[48:32] 就是台积电想做这件事
[48:34] 台积电想做这件事
[48:36] 会变成真的
[48:37] 如果说只有世界
[48:38] 可能那就世界的个案
[48:39] 可是如果有第二家的话
[48:41] 它不可能只针对这两家
[48:44] 那就可能它对整个集团的转投资
[48:46] 有一些不同的想法
[48:47] 那就要留意短线上的卖压
[48:49] 我觉得是这样
[48:50] 各自去评估各自的发展性
[48:54] 等卖压过了
[48:54] 世界先进
[48:55] 它的发展性如何
[48:56] 我想就是又回到原本的轨道上
[48:58] 但也不用太担心
[49:01] 不过刚刚有讲
[49:03] 像PCB的上游
[49:04] 那时候台播就什么董娘卖股
[49:06] 虽然号称没卖掉
[49:07] 但股价确实也震荡了一段时间
[49:09] 那南亚科
[49:11] 因为母集团一直在卖南亚科
[49:13] 所以确实对南亚科的股价
[49:15] 是造成压抑的
[49:16] 这些现象我们都必须要正视它
[49:18] 因为它可能会让你手上持股
[49:20] 不舒服好一阵子
[49:21] 好 最后就回到林汉伟的AI眼镜
[49:25] AI眼镜很多公司
[49:27] 其实跟机器人重叠
[49:28] 但我觉得其实刚刚讲的
[49:31] 机器人它是一个
[49:31] 比较长远的梦想
[49:33] 因为真的使用到
[49:34] 我们身边看到会比较久
[49:36] 但我觉得AI眼镜
[49:37] 应该下半年大概陆续
[49:39] 它的一个出货量
[49:40] 是真的会出现增加
[49:42] 所以如果说你是
[49:43] 以业绩题材来搭配
[49:44] 梦想题材的话
[49:45] AI眼镜可以做一个考虑
[49:47] 那当然你尽量是选择
[49:48] 核心的关键零组件的厂商
[49:51] 而不是去选择一个
[49:52] 很远的梦想
[49:53] 那可能就是会让大家
[49:54] 可能古家那个梦画的比较大
[49:57] 长得比较快
[49:57] 但是后面修正回来的话
[49:59] 也修正比较凶
[50:00] 所以我觉得AI眼镜
[50:01] 但第一个触发点
[50:02] 也是跟台积电的技术论坛有提到
[50:05] 他说他认为
[50:06] 接下来的最看好的边缘装置
[50:09] 就是AI眼镜
[50:10] 那AI眼镜我们之前讲过很多
[50:11] 所以就不讲它的基本面
[50:13] 就是它的一个产业面是怎么样
[50:14] 但要跟大家讲就是说
[50:16] 为什么AI眼镜
[50:17] 现在这些主要大厂都看好
[50:19] 就是因为现在AI模型的
[50:21] 完整度变高了
[50:22] 所以它的应用度
[50:25] 我觉得像我之前有很多副码
[50:26] 我会觉得就是AI的功能不那么好用
[50:29] 但我觉得接下来下半年会有比较大的转变
[50:32] 因为这一次最大的一个亮点
[50:34] 是礼拜二的Google论坛
[50:35] 那Google论坛除了展AI眼镜以外
[50:37] 它还在所谓的安卓系统
[50:39] 要增加一个AI助理的手机系统
[50:42] 那就会变成说
[50:44] AI眼镜跟手机搭配的话
[50:45] 它会有一个很突破性的一个发展
[50:48] 所以我觉得这个代表
[50:49] Google的AI眼镜我是一定会买
[50:51] 那买了之后
[50:52] 有哪一些想象
[50:53] 我觉得大家可能后续
[50:55] 也许拿到这个开箱
[50:56] 再跟大家做分享
[50:57] 但回到供应链的部分
[50:59] 我觉得第一个
[50:59] AI眼镜大家可以关注的是
[51:01] 它对光学镜头厂来讲
[51:03] 有加分的效果
[51:04] 因为以前手机就是
[51:05] 现在是两颗镜头
[51:06] 四颗镜头
[51:07] 但AI眼镜从一颗镜头
[51:09] 未来会进化到三颗镜头
[51:11] 那AI眼镜未来的一个
[51:12] 长期估量
[51:13] 大概是十几亿副
[51:15] 所以它对于整个光学镜头厂来讲
[51:17] 十几亿副真的有可能吗
[51:19] 因为每个人
[51:19] 第一个亚洲近日人口
[51:21] 是超过一半
[51:22] 那欧美是以太阳眼镜为主
[51:25] 那加上老年人口的老花眼镜
[51:28] 所以当这个AI眼镜
[51:30] 它的够用好用的话
[51:32] 我觉得它就会有一个
[51:33] 很大的一个成长性
[51:34] 好啦因为它有一个是实际的用户
[51:37] 就它真的有买很多副
[51:38] 而且有带上电视什么的
[51:40] 然后像我
[51:41] 这边可能小岔题一下
[51:42] 你先记得你等一下要讲什么
[51:43] 我是一个从小到大
[51:47] 没有戴过眼镜的人
[51:48] 只有那时候去那个EMB念书的时候
[51:51] 我觉得坐后面真的会有点看不到黑板的时候
[51:53] 我有配了一副眼镜
[51:55] 但就只有上课的时候用
[51:56] 平常没有办法
[51:57] 因为从小到大没有戴过
[51:58] 所以你只要戴起来
[51:59] 你就会觉得地板好像在飘
[52:00] 会不习惯
[52:01] 那我为什么我可以这样是
[52:03] 我从小就没有近视之外
[52:05] 长大之后我两眼出现了视差
[52:07] 这个视差很有趣
[52:08] 就一只眼睛是大概100度到150度的近视
[52:11] 另外一只眼睛它现在已经发展成远视
[52:13] 非常诡异对不对
[52:15] 然后我自己都不知道
[52:16] 是这一次在过年的时候
[52:18] 做体检的时候去的时候
[52:20] 测视力
[52:21] 那一边大概就0.4左右
[52:24] 就是测那个
[52:25] 大家去指那个方向的
[52:26] 好像就大概150度左右的位置
[52:29] 另外一边我就一直看看
[52:30] 我跟他一样1.5
[52:31] 看到1.5的时候
[52:33] 护理师就讲说
[52:34] 好好好可以了
[52:35] 再就远视了这样
[52:36] 我说怎么那么诡异
[52:38] 他说不会很正常
[52:40] 我说很正常
[52:40] 他说很多人去做
[52:42] 眼睛的镭射会故意这样做
[52:44] 因为这样子就会变成
[52:46] 没有近视也没有老花
[52:48] 我觉得什么意思
[52:49] 这个可能大家自己再去问自己的朋友
[52:52] 因为我是
[52:53] 就是听护理师这样跟我说
[52:55] 可是因为我有这样的一个
[52:58] 从小到大很奇妙的一个状态
[53:00] 所以我觉得我很幸运
[53:01] 就是不晓得大家觉得是
[53:03] 没有近视
[53:04] 或是不用戴眼镜很幸运
[53:05] 还是牙齿很好
[53:07] 很幸运
[53:08] 因为我最近有看到有人说
[53:09] 他从小到大都没有蛀牙
[53:10] 我觉得从小到大都没有蛀牙
[53:13] 或者是加起来
[53:14] 还有牙齿也是整齐的话
[53:16] 我觉得这个简直就是在
[53:18] 所有身体健康里面
[53:20] 我觉得第一名的基因
[53:22] 只是你讲到
[53:23] 十几亿副眼镜的时候
[53:24] 我就想为什么
[53:25] 我一直对AI眼镜无感
[53:26] 是因为我有这个
[53:27] 我觉得很幸运的
[53:29] 这个基因啦
[53:30] 对
[53:31] 那回到我们
[53:32] 好 哪一个基因比较好
[53:34] 你觉得没有近视
[53:35] 还是牙齿全部都没有
[53:38] 蛀牙又整齐
[53:39] 我觉得没有近视比较好
[53:40] 真的吗
[53:41] 对 因为
[53:41] 我觉得牙齿都没有蛀牙又整齐
[53:43] 很猛耶
[53:44] 对 因为就像刚刚讲
[53:45] AI眼镜为什么大家觉得会
[53:46] 就是因为眼镜是这个
[53:48] 人的灵魂之窗嘛
[53:49] 所以为什么AI眼镜
[53:51] 大家预期这么高
[53:52] 就是因为未来你接收
[53:53] 相关最多的资讯
[53:54] 也是在眼睛
[53:55] 所以占据你眼睛
[53:57] 时间越久的商品
[53:59] 它就未来这个成功机会越高
[54:01] 所以为什么台阶会看好
[54:02] 我觉得是这个原因
[54:03] 那你说牙齿好
[54:05] 有没有很重要
[54:06] 我觉得很重要啊
[54:07] 因为我是一口烂牙
[54:09] 我牙齿也不太好
[54:10] 但是像我老婆牙齿很好
[54:12] 大家就有那种牙龈萎缩的问题
[54:14] 就是因为牙齿好
[54:15] 代表他刷的时候比较干净
[54:17] 但我觉得刷了还干净
[54:18] 牙龈会萎缩
[54:20] 所以他从来没有蛀牙
[54:21] 但牙龈萎缩
[54:22] 我觉得反而也很麻烦
[54:23] 所以这也是安慰自己
[54:24] 看起来我牙齿很烂
[54:26] 但我牙龈还蛮好的
[54:27] 对
[54:28] 我觉得这个当然是见仁见智
[54:29] 但刚刚跟大家讲
[54:30] 就是说
[54:31] 我觉得AI眼镜应该是
[54:32] 接下来第一个
[54:33] 你会看到放量
[54:34] 不管是你有戴眼镜
[54:35] 未来这个会不会
[54:36] 没有戴眼镜的人
[54:37] 来戴AI眼镜
[54:38] 我们不确定
[54:39] 但光有戴眼镜的人口
[54:41] 就是一个非常庞大的
[54:42] 一个人口的基数
[54:43] 那第二件事情
[54:44] 就是刚刚提到
[54:45] AI模型的成熟
[54:46] 跟它技术的成熟
[54:47] 所以你会发现到
[54:48] 第一个镜头以外
[54:49] 第二个
[54:50] 它AI眼镜用到很多软板
[54:52] 所以你对这种台剧
[54:54] 然后真顶等等的
[54:56] 我觉得一些PCB软板的
[54:57] 你可以看
[54:58] 因为它现在要多层堆叠
[54:59] 所以它们的单价会变高
[55:01] 它会对于这个
[55:02] 相关镜腿的折叠度
[55:04] 有很高的要求
[55:05] 所以如果接下来
[55:06] Google预计在礼拜二
[55:08] 发表它的新产品之后
[55:09] 三星在七月
[55:10] 也要发表它新的AI眼镜
[55:12] 我觉得下半年
[55:12] 甚至如果蘋果也有新品出來
[55:14] 他們就是會是一個
[55:15] 產業鏈的一個新的革命
[55:17] 所以鏡頭廠
[55:18] 大力光 預進光
[55:19] 那軟板你可以看到台郡
[55:21] 然後貼合你看到
[55:22] 像這個TPK KY
[55:24] 他做鏡片貼合
[55:25] 也都是接下來
[55:26] 你可以關注的重點
[55:27] 所以我覺得盡量
[55:28] 他們很多
[55:29] 其實跟蘋果供應鏈
[55:30] 有重疊到
[55:31] 所以我覺得
[55:32] 也會是蘋果供應鏈
[55:34] 在接下來你可以期待的是
[55:36] iPhone 18
[55:37] 將AI眼鏡
[55:38] 將折疊機的供應鏈
[55:40] 我覺得他們有重疊的地方
[55:41] 也是大家接下來
[55:42] 如果你要找这种低位阶的
[55:44] 又有业绩的加持
[55:45] 他们我觉得都是可以参考标的
[55:47] 好
[55:48] 请大家
[55:50] 就是人就是这样
[55:52] 有时候投资
[55:53] 这个商品跟你很有缘分
[55:55] 很有感觉
[55:55] 你觉得他会答应用
[55:56] 有时候刚好你用不到
[55:58] 你可能就相对没有感觉
[55:59] 所以我很喜欢请浩远哥来讲
[56:02] 因为他会
[56:03] 我觉得他会瓜分掉
[56:05] 我很多我盲点
[56:06] 我看不到的东西
[56:07] 就像之前我会觉得
[56:08] 有一些转季或投季股票
[56:09] 我不是那么喜欢
[56:10] 可是从资金面来看
[56:12] 确实他们就是有他们上涨的理由
[56:14] 诸如此类的
[56:14] 我觉得跟来宾可以互补
[56:16] 这样的话
[56:17] 大家应该可以得到很多
[56:18] 更不同更广的知识
[56:20] 而在某些的部位上面
[56:22] 我们又看法很一致
[56:23] 对不对
[56:24] 所以就等于是
[56:25] 可以加强这些部位的信念
[56:27] 以及了解更多不同的投资理念
[56:29] 我觉得这是一个很好的现象
[56:30] 好
[56:31] 也如果大家有觉得
[56:33] 自己有什么基因上面
[56:34] 特别幸运的地方
[56:35] 也可以跟我们分享
[56:36] 因为大家都很关心我
[56:38] 必须讲
[56:39] 像我之前讲我体检什么
[56:40] 大家就很担心
[56:40] 你的健康怎么样
[56:41] 那我要分享
[56:42] 因为我也是有幸运的地方
[56:44] 好 今天很谢谢浩宇哥
[56:46] 那就跟各位股后在门说拜拜咯
[56:48] 好 大家拜拜
[56:48] 拜拜
