[00:00] 欢迎收听赵华语古惑仔第1076集
[49:36] 不代表到就没有
[49:38] 后面就没有
[49:39] 可能到一到
[49:40] 大家都到差不多了
[49:42] 我再来买
[49:42] 现在地轨卫星变便宜了
[49:43] 哈哈这样子
[49:44] 所以我觉得投信确实是很好的
[49:47] 但是现在投信的连续性
[49:49] 倒是没有以前
[49:50] 只是基金时代
[49:51] 这么样的连贯
[49:53] 力量变大了
[49:54] 连贯性就要有待观察
[49:57] 他们可能就变得很灵活
[49:58] 因为我要跟同业
[49:59] 很明白每天都在尬
[50:00] 每天你秀你的
[50:01] 前几天不是讲
[50:03] 992A是第一名吗
[50:04] 其实还不是981A
[50:06] 现在可能991A也觉得我也不错
[50:07] 或谁也要上来
[50:09] 大家每天在尬了
[50:10] 他的连续性就不一定会非常的强悍
[50:12] 但是他们各自有本事这件事情
[50:15] 我觉得从他们发行到现在
[50:17] 是还蛮明确的
[50:18] 这次
[50:20] 以前我们在讲说
[50:21] 蚂蚁雄兵
[50:22] 结果这一次借由ETF平台
[50:26] 看起来内资可以跟外资
[50:28] 可以可以
[50:29] 可以叫板
[50:30] 所以其实你看
[50:32] 我昨天在上课的时候
[50:33] 我特别讲说
[50:34] 奇怪外资
[50:35] 如果你觉得
[50:36] 外资是
[50:37] 刚刚所提到的
[50:39] 那个七大角色里面的大赢家
[50:41] 我就举例给同学看
[50:43] 说其实没有
[50:44] 对 现在真的不一样
[50:45] 不仅仅是他买进的
[50:47] 这个时间点
[50:49] 或者是你买进的这些股票
[50:51] 都没有办法去佐证说
[50:54] 外资是最大赢家
[50:55] 除非他有其他的案盘
[50:57] 我没有看到的
[50:59] 在台面下面的资料
[51:00] 但是我就从
[51:01] 公开的讯息来看
[51:03] 其实我个人觉得
[51:04] 外资没有这么厉害
[51:07] 那当然原因就是因为
[51:09] 外资的这个操作的一个逻辑跟观念
[51:15] 可能就是跟着美国股市来做波动
[51:18] 可是当台北股市慢慢的变得跟美国股市脱钩
[51:22] 然后内资抬头的情况之下
[51:25] 其实外资不一定这么能够像过去一样
[51:30] 对台北股市有这么大的掌控力
[51:34] 所以在这种情况之下
[51:36] 我才会说
[51:37] 如果对一般投资人来讲
[51:39] 我觉得可以多花一点时间去
[51:42] 追踪就是投信的筹码
[51:45] 这样比较能够
[51:47] 达到就是事半
[51:49] 而且公倍的效果
[51:51] 好
[51:52] 这个是在筹码派
[51:54] 大家也可以去了解一下
[51:56] 有的筹码比较有效率
[51:57] 有的筹码
[51:58] 它可能比我们耐性差很远
[52:00] 有的筹码
[52:00] 它布局那么多
[52:01] 它还不一定是为了
[52:02] 它后面要涨
[52:03] 当然大部分
[52:04] 就算是抢经济权好了
[52:06] 也都是希望要长的啦
[52:07] 也都是希望要长的
[52:09] 所以我觉得这些是我自己
[52:11] 很久以前还没有认识小哥
[52:14] 其实我就有认识另外一位
[52:16] 也是筹码高手
[52:17] 然后当时他本来要写一本书
[52:19] 所以我就去跟他讲了非常的久
[52:21] 那时候他就有告诉我
[52:23] 公司派的一个动作
[52:24] 我觉得到现在都还非常受用
[52:26] 他也是跟我讲同样的话
[52:27] 他也是跟韦泰一样的分享
[52:29] 就例如当时他可能喜欢跟的
[52:32] 应该投信那个时候
[52:33] 他也觉得不错了
[52:34] 还是外资
[52:35] 对
[52:35] 但他有说
[52:36] 如果你发现是
[52:37] 公司附近的地缘分点在买
[52:39] 你必须要有耐心
[52:39] 因为他的观察是
[52:41] 至少会收一年半到两年
[52:43] 会是他们收最齐的
[52:44] 尤其是景气循环股
[52:46] 那现在的景气循环股
[52:48] 可能循环
[52:48] 最近都一直轮不到他们
[52:50] 就搞不好有搞得更长
[52:52] 所以第一是
[52:53] 他们有非常长的耐心在收
[52:55] 然后第二他有讲到一件事
[52:57] 那如果要有效率呢
[52:58] 就是看他们
[52:59] 后来在收的时候的均价
[53:01] 他说如果他们在默默收
[53:03] 就跟韦泰讲的一样
[53:04] 他们会在当天的均价下
[53:06] 例如今天翻黑了
[53:08] 他们就默默拿一点
[53:09] 买一点买一点
[53:10] 今天都没有大涨
[53:11] 是小跌买一点买一点
[53:13] 那个时候就在收
[53:14] 那什么时候他们要开始做
[53:16] 就是买在均价上了
[53:18] 今天开盘红
[53:19] 涨一趴
[53:20] 然后后来发现他们买在
[53:21] 两趴三趴
[53:22] 当然这个可能到事后
[53:24] 去用筹码软体做验证
[53:25] 因为当时那位朋友
[53:26] 他也是有研发筹码软体
[53:28] 没有那么厉害盘中
[53:29] 你就知道这个是
[53:30] 地缘分点买的
[53:31] 那他就是要拉了
[53:33] 他开始积极的买
[53:34] 要把价格做上去
[53:36] 他说因为当你价格做上去的时候
[53:38] 市场上就会有人来跟你共襄盛举
[53:41] 这个是很重要的
[53:43] 因为他们会发现
[53:44] 市场上有很多的高手
[53:46] 他也会发现
[53:47] 公司派自己收很多
[53:48] 公司派现在很积极
[53:49] 甚至会跑去跟公司派谈
[53:52] 就是
[53:52] 你不要倒出来
[53:55] 你不要倒出来就好了
[53:56] 然后就共襄盛举
[53:58] 然后就
[53:59] 或是过了一个技术线的关卡
[54:01] 会有一些触动了城市交易
[54:03] 进来共襄盛举
[54:05] 然后到时候股价就会上去了
[54:07] 可是终于这个过程
[54:08] 公司怕他可能最后是赚
[54:10] 一倍两倍三倍
[54:11] 可是投资人却会是
[54:12] 等了两年
[54:14] 等了一年
[54:14] 到底在干嘛
[54:15] 走了
[54:16] 停损
[54:16] 都有可能
[54:17] 所以我觉得那时候学到这些
[54:20] 是蛮有趣的
[54:21] 我觉得筹码是
[54:21] 对我来说其实是很有意思
[54:23] 可是有点困难的东西
[54:24] 那今天也很谢谢韦泰
[54:27] 也希望各位股货展们
[54:29] 就是从我们的节目有收获
[54:31] 都很平安
[54:31] 当然要再跟我分享
[54:33] 你们的心情也是可以的
[54:34] 那我们今天的节目就到这边了
[54:36] 拜拜
[54:36] 谢谢大家
[54:37] 拜拜
