[00:00] 欢迎收听赵华宜古货载第1085集
[45:07] 利用每天通行的时候听
[45:10] 进入到股市已经超过20年了
[45:13] 然后就开始
[45:13] 一开始因为薪水不多
[45:15] 完全挣
[45:15] 后来一个月赚10万
[45:17] 结果最后是赔十几万
[45:19] 就发现自己是一个容易FOMO
[45:21] 我觉得为什么今天念
[45:22] 因为大家一定在今天也有FOMO感
[45:24] 自从听到股货载后
[45:26] 开始反省自己的所作所为
[45:28] 等一下为什么要反省
[45:29] 好可怕
[45:30] 没有啦谢谢啦
[45:32] 因为我们可能真的很爱
[45:33] 所以念一些观念
[45:34] 终于在2024年
[45:35] 有赚超过50万的报酬
[45:37] 但是2025年
[45:38] 同事压在康佩
[45:40] 大赚300万
[45:41] 听了他分享
[45:42] 我又FOMO了
[45:43] 真的
[45:44] 每次听人家讲
[45:45] 手上什么标股
[45:46] 是不是很FOMO
[45:46] 我去参加一些聚会
[45:47] 我也很FOMO
[45:48] 好不好
[45:49] 人家都买到
[45:49] 真的是几个亿几个亿在赚的
[45:52] 我像虾米一样在旁边
[45:53] 可是就是多少胆试
[45:54] 做多少事情
[45:55] 他们几个亿几个亿在赔的时候
[45:57] 我也没事嘛
[45:58] 对不对
[45:58] 就变成在高点买一张
[46:01] 他说感谢我老婆
[46:02] 当时拉住我
[46:03] 本来想买10张
[46:04] 结果之后一直跌一直跌
[46:06] 现在都没有回到当时的高点
[46:08] 那损失了十万多
[46:10] 我想分享的是
[46:11] 我深深体会到节目上所说的
[46:13] 用运气赚的钱
[46:15] 会用实力赔回去
[46:16] 你把这个我的话讲得更猛了
[46:19] 他说从那之后就整理股票
[46:21] 短线投机变成长期存股
[46:23] 如果FOMO就买少少零股
[46:25] 到时候买了ETF
[46:27] 例如说上周有跌
[46:28] 就加主动型的ETF
[46:30] 还有联发科有长期部位
[46:31] 报酬已经超过80%了
[46:32] 然后主动型的ETF
[46:34] 报酬都40%以上
[46:35] 然后当然呢
[46:36] 还有就是
[46:37] 赵华有提醒
[46:38] 专注领袭的美债ETF
[46:40] 当作部分的资产配置
[46:41] 努力工作
[46:42] 不用担心手上的股票
[46:43] 以上分享
[46:44] 好
[46:44] 这边的话
[46:45] 确实
[46:46] 我想我有跟大家分享
[46:48] 我看到很多时候
[46:49] 大家会在网络上
[46:50] 一直批评债券
[46:52] 但是我觉得
[46:53] 那真的就是观念的问题
[46:54] 如果您真的不想领袭
[46:57] 那真的就不要碰债券
[46:59] 债券是在一个
[47:00] 在价差上不容易有大幅损失
[47:03] 但是可以稳定配息的
[47:04] 尤其现在还没有进入到降息循环
[47:06] 所以一直急急盈盈说
[47:08] 债券怎么会涨出股票的朋友
[47:09] 您真的搞错
[47:11] 债券是什么样的商品了
[47:13] 它绝对就是一个在配置上面
[47:15] 当今天股票动荡有混乱的时候
[47:17] 你可以放心你的钱不会消失不见的
[47:20] 或者是你需要领海外的息进来
[47:23] 你不用去克所得税
[47:24] 它也是一个选择
[47:25] 但如果你希望它跑得跟股票一样快
[47:27] 或者是什么偶尔涨一下
[47:29] 那不好意思
[47:30] 它完全牵涉到的是利率环境
[47:32] 我这边再讲一次
[47:33] 所以我很高兴
[47:33] 传讯息来的朋友
[47:34] 当您在配债券的时候
[47:36] 你知道那个叫做配置
[47:37] 就是你知道那一份的钱
[47:40] 它不容易损失
[47:41] 可是这一部分的钱
[47:42] 也不会因为台股上四万点
[47:43] 美股创新高
[47:44] 而变成大涨特涨
[47:46] 那就会有那一种
[47:47] 哎呀是不是机会成本错过
[47:49] 机会成本有很多
[47:51] 机会成本当然是
[47:52] 你把A不会动的钱挪到B
[47:54] 我最近有这么做
[47:55] 也有跟大家做分享
[47:56] 但我也没有全部挪
[47:58] 为什么
[47:58] 因为我觉得另外一部分
[48:00] 叫做风险
[48:01] 那风险就是
[48:02] 我如果今天4万点
[48:03] 他真的突然来一个黑天鹅呢
[48:05] 突然跌到
[48:06] 不要说什么3万了啦
[48:07] 跌到3万5好了
[48:09] 大家就又开始觉得
[48:10] 哀鸿遍野了
[48:11] 对不对
[48:11] 永远要知道你的底气风险
[48:14] 机会成本的平衡点在哪里
[48:16] 我觉得就不会有在那边
[48:17] 不停的患得患失
[48:19] 觉得自己在浪费时间浪费钱
[48:21] 那这个朋友当然
[48:22] 是用过去一些赔钱的经验
[48:24] 累积成现在的好的一个模式
[48:27] 而且不会觉得fomo了
[48:29] 我觉得这个是最重要的
[48:30] 那大家也可以去揣摩一下
[48:32] 有很心痛很难过的经验
[48:34] 其实是好的
[48:35] 因为他觉得会变成
[48:36] 现在你做一个正确的配置的养分
[48:39] 对我觉得其实刚刚那位朋友分享了
[48:42] 其实会最后你会觉得说
[48:44] 其实金融商品的选择
[48:45] 还是比较重要的
[48:46] 像我们过去的经验
[48:48] 就是每一个所谓的
[48:49] 比较投机的投资人
[48:51] 都会经历过
[48:52] 我从股票开始玩
[48:54] 他也玩期货
[48:55] 结果玩到没钱就玩全证
[48:56] 全证玩完之后
[48:57] 就回去认真的上班
[48:58] 所以我觉得他从全证开始
[49:00] 先学到这个波动很大
[49:02] 可能不是他需要的商品
[49:03] 后来慢慢转到ETA
[49:04] 我觉得这是一个很正常的一个
[49:06] 应该说正经的一个学习的过程
[49:10] 那当然后面有好的结果也恭喜他
[49:12] 那听到他刚刚讲的
[49:14] 联发科八几趴的报酬率
[49:16] 这件事情我就想要分享一下
[49:17] 因为我还记得4月7号
[49:20] 那一天来路达恩秀
[49:21] 然后那一天那个制作跟我讲说
[49:23] 欸赵华请你关心一下联发科
[49:26] 联发科这个外资在卖
[49:29] 可能股价比较不好
[49:30] 但我们会讲说
[49:31] 可能后来外资回补之后
[49:32] 就会往上涨
[49:33] 那时候4月7号
[49:34] 现在4月27号
[49:35] 连巴克从1400涨到2400
[49:37] 所以我会跟他讲
[49:39] 就是说大家其实真的
[49:40] 你有好的股票
[49:41] 真的适合买进的时候
[49:43] 就遇到好公司
[49:44] 遇到倒霉事的时候
[49:45] 你给他雪中送炭一下
[49:47] 他后面就给你很好的回报
[49:49] 巴克真的是V转高手
[49:52] 跌到1440的时候
[49:53] 我就一直问来宾说
[49:55] 他会不会V转
[49:55] 我觉得他好可怕
[49:56] 快要V转那种感觉
[49:57] 他会不会V转
[49:58] 他就V转
[49:59] 讨厌死了
[50:00] 所以到晚没有买
[50:02] 这个没有去分批布局
[50:04] 或长期持有的朋友
[50:05] 是抓不太到那个转折的
[50:07] 那当然他这次V
[50:07] 我觉得算是有道义
[50:08] 因为他有先突破
[50:10] 所谓的下降压力线什么
[50:11] 在技术形态上
[50:12] 有人要去抓就抓得到
[50:13] 对
[50:14] 所以怎么说呢
[50:16] 还是要提醒一件事情
[50:18] 发哥涨三根真的不少
[50:20] 就是以我们
[50:21] 比较以产业的判断
[50:22] 他的从这个Google TPU
[50:24] 相关的营收
[50:25] 现在还没有非常确定
[50:27] 2026年会贡献到多少
[50:28] 所以大家去估发哥
[50:31] 今年跟去年比
[50:32] 甚至都会估维福的衰退
[50:34] 这件事情还是要留意
[50:35] 但是就像刚刚讲的
[50:37] 台积电如果评价都拉起来了
[50:39] 我也常常说
[50:39] 发哥也太委屈了吧
[50:41] 台湾最大
[50:42] 世界前五大的IC设计公司
[50:44] 然后我们只给他20倍
[50:46] 当然给20倍原因
[50:47] 是因为他的产业
[50:47] 真的不像台积电那样
[50:49] 是一个成长的
[50:50] 他的产业在手机
[50:51] 这部分真的掉下去
[50:51] 所以我也很期待
[50:52] 发哥能够在下半年
[50:54] 赶快告诉我们
[50:56] 真的从TPU上面
[50:57] 真正的营收
[50:57] 可以什么时候进来
[50:59] 只要有进来一点点
[51:00] 我觉得都叫做发哥的一小步
[51:03] 会是他在AI评价提升上的一大步
[51:06] 那现在先涨了
[51:07] 我觉得有先把这个评价涨掉了的嫌疑
[51:11] 但不是说拉斯维发哥
[51:12] 有非常多的ETF
[51:14] 也有发哥嘛
[51:15] 所以这边的话
[51:17] 大家就各自凭自己的想法
[51:19] 像刚刚那位朋友
[51:19] 他是长期持有
[51:20] 所以他的发哥是80%的报酬率
[51:22] 我想发哥就算再抵个两根回去
[51:24] 他也不会觉得怎样
[51:25] 这就是持股要布建
[51:27] 在我刚刚讲
[51:28] 一期自投特异店
[51:29] 如果你已经买了很多
[51:30] 我想今天
[51:31] 你不会有风魔的感觉
[51:33] 你只会有点小小的说
[51:34] 哎呀早知道
[51:35] 那时候就多买一点
[51:36] 但是这样就好了
[51:37] 好
[51:38] 那我们今天古惑仔
[51:39] 就到这边了
[51:40] 明天再会了
[51:41] 拜拜
[51:41] 拜拜
