[00:00] 欢迎收听赵华宜古惑仔第1118集
[42:39] 那我就觉得
[42:39] 它有机会都在涨回来
[42:40] 所以我的逻辑是这样
[42:42] 好 逻辑很清楚
[42:43] 就是什么东西是技术领先
[42:45] 就更有机会
[42:46] 那我们光通
[42:47] 如果跟美股的光通比起来
[42:49] 不一定叫做技术领先
[42:50] 可是努力在做技术领先
[42:51] 因为我们有个谁
[42:52] 有一个大哥叫台积电
[42:54] 他要扶植本土企业
[42:56] 这也是当初光头带长的时候
[42:58] 我觉得非常重要的一个因素
[42:59] 因为他们有本一笔可言
[43:00] 本一笔50倍
[43:01] 100倍的比比皆是
[43:03] 可是如果今天是大哥出来说
[43:05] 我要扶植这个产业
[43:06] 而且口中已经说出了
[43:08] 要即将进入到量产
[43:09] 那他就绝对在本土厂商里面的技术
[43:12] 大家不要担心
[43:13] 我觉得这个是一个很重要的指标
[43:15] 所以围绕着整个台积电的供应链
[43:18] 我觉得都是这样子的一个产品线
[43:20] 那你也可以理解
[43:21] 为什么你对被动元件
[43:22] 就稍微比较没有兴趣
[43:23] 他长太乖
[43:26] 他中间没有那种介入的地方
[43:27] 我本来有蹲很久
[43:29] 对因为被动元件
[43:30] 第一是他在AI的运用里面
[43:31] 他本来就不是第一批
[43:32] 要用到的改朝换代的元件
[43:35] 他是用量先提升
[43:36] 那规格要提升的话
[43:38] 我们还是得先看太阳用电
[43:39] 春田然后再来是国具
[43:41] 那其他的小厂
[43:42] 说实话就是一个稳定的数字
[43:44] 但是小厂
[43:45] 因为上次我有在讲的时候
[43:47] 是因为我有听到
[43:47] 像台达电有些供应商
[43:49] 他已经决定跟这些被动元件厂商
[43:51] 去签所谓的长约
[43:53] 就是担心可能会有短缺
[43:55] 或是涨价的问题
[43:56] 所以我觉得那时候是一个sign
[43:58] 对也要谢谢台大店
[43:59] 对
[43:59] 好不过我觉得投资市场就这样
[44:02] 你不可能所有的东西都买
[44:03] 对
[44:03] 你要所有东西都买
[44:04] 你就买ETF就好了
[44:05] 对啊
[44:05] 因为台湾的主动式ETF
[44:07] 这一波也是非常犀利
[44:08] 其实大盘在创高
[44:10] 大家就有注意到
[44:11] 有很多厉害的主动式ETF
[44:12] 没有创高
[44:13] 他就呼应了雷老板讲的那个现象
[44:15] 就是轮动的热门产业
[44:17] 百花齐放
[44:18] 主动ETF就会创高
[44:19] 可是是单独几个
[44:21] 零星的在创高的时候
[44:22] 主动市益体股就很难创高
[44:24] 我觉得这个是一个很好的观察点
[44:26] 但无论如何
[44:27] 接下来我们都觉得
[44:28] 只要再遇到大的震荡
[44:30] 还是站在买方
[44:32] 然后有信心的就是去买台湾技术
[44:35] 有机会成为世界领先者的
[44:37] 这就绝对没有错
[44:38] 我再给大家一个更简单的理论
[44:39] 我们台湾大家都知道
[44:42] 接下来AI这三年会这么好
[44:43] 如果你这三年
[44:44] 台股就在这里断了
[44:46] 你说这里就要A转了
[44:49] 那你的想法是这样的话
[44:50] 你也不敢买了
[44:51] 那我跟你讲
[44:53] 以后的股市只会更难做而已
[44:54] 想说AI就突然跟你说不发展了
[44:57] 或者是说台湾的供应链
[44:58] 全部被取代了
[44:59] 我们就用这个下去想就好了
[45:00] 我们台湾好不容易因为这一次
[45:02] 然后一路从第七大市场
[45:04] 到第四大市场
[45:05] 而且整个供应链
[45:06] 你看到黄仁勋的背板都是台湾的
[45:08] 然后你说这样的台股
[45:09] 没有办法继续涨
[45:10] 其他国家可以涨
[45:11] 台湾没有办法继续涨
[45:12] 那我觉得
[45:14] 那大家不如放弃做台股
[45:15] 对吧
[45:16] 我觉得这是一个最简单的逻辑
[45:18] 那你只要相信AI这条路还会走
[45:20] 短线上你绝对看不到
[45:22] 世界上有任何一个国家
[45:24] 可以小到跟台湾一样
[45:25] 然后整个供应链
[45:26] 又可以协防的这么快
[45:28] 对这就是防守跟攻击
[45:29] 集中在一体
[45:31] 对啊就是台湾岛
[45:32] 超级强的
[45:32] 所以我觉得在这个前提之下的话
[45:35] 你要相信台湾的基本面的强劲
[45:39] 你就要相信台湾台股还会创高
[45:41] 那这样就很简单了
[45:42] 不然过了这三年
[45:44] 你才要回来做台股
[45:45] 那台股到底要做什么
[45:46] 对啊这是我的想法
[45:47] 好因为接下来也要试足赛了
[45:50] 因為剛剛有講到台灣那麼小
[45:51] 像我們有看到芬蘭吧
[45:53] 是不是那時候有Nokia
[45:54] 對
[45:55] 然後那個
[45:56] 荷蘭嗎
[45:57] 有愛斯摩爾
[45:58] 愛斯摩爾
[45:59] 對
[46:00] 那台灣有台積電
[46:01] 這個台積電真的是非常的厲害
[46:03] 對所以我覺得
[46:04] 這一波的AI紅利
[46:06] 我也是覺得前所未見
[46:07] 對那我有看到這幾天
[46:09] 我很高興這幾天
[46:10] 其實傳訊息來給我的朋友
[46:11] 都不是一直在問股票
[46:13] 都是在分享心情
[46:15] 像今天早上就收到一個
[46:17] 因為他看來
[46:17] 他也知道我的信仰店賣費
[46:19] 一直碎念
[46:20] 我可以体会大家卖肥的心情
[46:21] 但他有讲到
[46:22] 他把尖点卖掉
[46:24] 那这个朋友就说
[46:25] 因为尖点最近几天也尝试
[46:26] 跌停又打开
[46:27] 涨停又杀黑
[46:29] 他觉得好累
[46:30] 但获利已经不错了
[46:32] 超过40个百分点
[46:33] 他就觉得
[46:34] 与其这样子看着他
[46:35] 不如就先做一趟获利入袋
[46:37] 之后再看
[46:38] 有没有机会接回来
[46:39] 然后重点在减压
[46:41] 因为在压力的情况下
[46:43] 我们会做出错误的决定
[46:45] 所以有时候为什么要送鸡汤
[46:47] 就是如果大家现在还能承受的话
[46:49] 就不要乱卖
[46:50] 其实礼拜一除了
[46:51] 有没有减股票是其次之外
[46:53] 我提醒大家不要乱卖东西
[46:55] 但是如果说您是提前做准备的
[46:57] 就像莱老板讲的
[46:58] 大盘创高
[46:59] 你手上股票在落实的时候
[47:00] 你可能就要做一些调节
[47:02] 那就怪怪的
[47:03] 那接下来至少
[47:05] 多空交战的一周已经过去了
[47:07] 我们就期待下一周
[47:08] 看看华许到底上任之后
[47:10] 我们还是得熟悉一下
[47:11] 这位联准会主席的风格
[47:13] 也有人说
[47:14] 因为他现在开始
[47:15] 不太想跟市场沟通了
[47:16] 他不想要前瞻直隐
[47:18] 他也不想要点正图投票
[47:19] 也许以后反而是川普会在那边一直放话
[47:22] 华许是个安静的联准会主席
[47:24] 这是有可能发生的
[47:26] 但无论如何要相信我们的基本面
[47:29] 现在真的非常的强悍
[47:31] 如果有一天AI不发展了
[47:33] 我想别的股市会比我们更惨
[47:35] 一定的
[47:35] 因为世界就停止前进了
[47:38] 你已经可以发现台湾现在除了AI之外
[47:40] 其实很多产业都在AI教
[47:41] 没有错
[47:42] 所以
[47:43] 全世界没有AI的
[47:46] 我相信他们经济成长率
[47:48] 不可能像台湾这样子
[47:49] 是
[47:49] 那今天很谢谢雷老板
[47:51] 那如果喜欢雷老板的话
[47:53] 晚上我们理财大人秀
[47:55] 还有雷老板继续讲下去
[47:57] 会辅佐以图表
[47:59] 让大家看得更清楚
[48:00] 例如今天就是要帮CPU送
[48:01] 会把理由讲得更清楚
[48:03] 那我们今天古惑仔就到这边了
[48:04] 跟大家说拜拜
[48:05] 拜拜
[48:06] 周末愉快
