[00:00] 欢迎收听赵华谊古惑仔第1158集
[49:40] 业绩是最好的时间点
[49:42] 但是整个所谓的股价的部分
[49:46] 表现并不是那么好
[49:47] 通常我们那时候讲
[49:48] 容易开高走低
[49:50] 七月高之后
[49:51] 往八月越来越低
[49:53] 九月越来越低
[49:54] 但是
[49:54] 但是七月先跌了
[49:56] 对 这次七月先跌了
[49:57] 我就会觉得
[49:58] 这一次呢
[49:59] 以前的九月也没有任何的原因
[50:02] 通常就是因为涨多修正而已
[50:04] 那这一次变成涨多修正往前拉了
[50:07] 那它的好处就是
[50:09] 它的好处就是
[50:11] 未来等于是八九月再有大幅修正的几率
[50:14] 我觉得会小得非常非常多
[50:16] 很有可能就是第三季要修正的
[50:18] 七月就已经交代结束
[50:20] 我觉得几率是很高的
[50:21] 但是未来如果遇到
[50:23] 刚刚提到Virabian的部分出货
[50:26] 假设不顺利会遇到什么情况
[50:28] 再回头看一下
[50:29] 2024年就发生过
[50:31] 当时Blackwell的部分
[50:32] 就是出不来
[50:34] delay了半年
[50:35] 会发生一个现象
[50:36] 就是指数横向整理
[50:38] 所以大家就是要有个心理准备
[50:41] 就是如果这个
[50:42] 辉达的新晶片出来
[50:45] 组装成伺服器
[50:46] 可能又是卡在某个关节上
[50:49] 导致出货有问题的情况下
[50:52] 就可能会导致指数
[50:53] 可能我觉得修正的幅度也不会太大
[50:56] 但是它会导致指数不涨
[50:58] 而且当时的现象就是
[51:00] 出货有问题
[51:01] 但是你从营收是看不到的
[51:03] 因为大家拿不到新产品
[51:05] 一样买旧的
[51:07] 所以营收它还是往上
[51:08] 但股价就是
[51:09] 指数就是不涨
[51:11] 然后后来才知道
[51:12] 原来是因为新产品出货不顺
[51:14] 然后等到它说
[51:16] 好出货顺了
[51:17] 股价就开始往上走
[51:18] 所以我会觉得
[51:20] 就整个第三季的架构就是
[51:22] 本来第三季要季节性
[51:24] 涨多修正的
[51:25] 七月已经交代了
[51:26] 我觉得是合理的
[51:27] 但是未来的风险就是万一
[51:30] VeraBin的出货不顺
[51:32] 就可能导致指数可能来到季线
[51:34] 或者说来到前高48000
[51:36] 它可能就再也就上不去了
[51:38] 然后就持续整理
[51:40] 那找不出原因
[51:41] 但是后续就要等到
[51:43] 整个所谓的出货又转顺了
[51:46] 它自然就会再过高
[51:47] 所以这还是有很多变数
[51:49] 但是好处就是指数可能就是
[51:51] 在压抑在一个区间之中
[51:53] 那回过头来最后
[51:55] 如果你要战胜这个唯一的方法
[51:59] 就是把你的投资时间轴拉长
[52:01] 因为如果你今天
[52:02] 我刚刚讲了
[52:03] 如果你就第三季还是有变数
[52:05] 但是如果你报到年底
[52:07] 那总是会出来的
[52:09] 所以如果你今天时间轴能够来到年底
[52:12] 你可以把时间轴拉到半年
[52:14] 那就代表着第三季
[52:15] 如果未来再讲到
[52:17] Vera Rubin的出货不顺
[52:19] 或者再讲川普又在放什么话
[52:22] 或连准会又怎样
[52:23] 那拉回其实你都可以持续做布局
[52:26] 那等待这些利空慢慢消化过后
[52:30] 其实都还是会回到原本上升的轨道
[52:32] 我突然想到一个比较好的例子
[52:34] 就是我们之前很长期送暖散热族群
[52:37] 因为那时候是从建策的军乐片
[52:39] 两片变一片开始杀嘛
[52:41] 那建策有建策自己的问题
[52:43] 当然我们那时候有特别提到一件事
[52:45] 他确实有因为军乐片的一些利多往上走
[52:50] 可是事实上那个钱是还没有进来的
[52:52] 是未来的想象
[52:54] 让他先往上走
[52:55] 把本一笔给推升了
[52:56] 所以两片变一片这件事情
[52:58] 照理来说
[52:58] 对他现阶段的营收
[52:59] 也不会产生任何的影响
[53:01] 可是对于他梦会有影响
[53:03] 所以那波
[53:03] 五千多烧到两千多
[53:05] 帅
[53:06] 所以把所有散热都一起打趴了
[53:09] 对不对
[53:09] 可是那时候我们就看
[53:11] 齐鸿的营收
[53:11] 就是刚刚跟明翰讲
[53:13] 他是从很早
[53:14] 他就用年增三位数的方式在冲
[53:16] 不过呢
[53:17] 冲冲冲还他公道了
[53:18] 现在他又接近前高的时候
[53:20] 我们反而也是要留意一下
[53:21] 它现在年增还是很漂亮
[53:23] 可是它已经没有之前冲那么快的年增率了
[53:26] 这个很现实
[53:27] 它还在年增
[53:28] 但它年增率可能会慢慢的没有冲那么快的时候
[53:31] 我们也要留意跟股价的一个平衡
[53:34] 对
[53:34] 我觉得这个也是大家在看7月营收的时候
[53:37] 你优先找
[53:38] 它的位阶其实相对低
[53:40] 但是年增却已经跟上
[53:42] 逐步越来越高
[53:43] 高过累计年增
[53:44] 高过这个总体平均
[53:46] 这样的配置是最好的
[53:49] 对
[53:49] 那如果他的年增已经趋缓了
[53:51] 可是他的股价是在高位阶
[53:53] 可能这个配置就要小心一点
[53:55] 因为刚刚提到年增率位阶要相互对应一下
[53:59] 那这个我觉得这个故事要稍微解释一下
[54:04] 因为过往在投资我们确实
[54:07] 大家很在意那个年增率
[54:08] 那尤其是这个比如说年增100%
[54:12] 然后突然变50%
[54:14] 然后30% 20%
[54:15] 大家就觉得这个见顶了
[54:17] 那後來股價就開始轉弱
[54:19] 為什麼
[54:19] 因為這是一個人性
[54:21] 就是年增很高到很低
[54:23] 代表什麼
[54:23] 有可能會反轉
[54:25] 有可能最後開始就變負值了
[54:27] 所以大家會害怕
[54:29] 但是我覺得好處就是
[54:30] 其實你就現在的AI的一個
[54:33] 整個趨勢而言
[54:35] 應該說慢慢的會趨緩
[54:37] 所以中間他會經過這個
[54:40] 大家第一個就是發現
[54:42] 他沒有高增長要下車的
[54:44] 或者是認為可能會反轉的
[54:46] 都下車了
[54:47] 那就必须经过比较长时间的整理
[54:51] 但到最后时间一拉长会发现
[54:53] 没有错它增长幅度变低了
[54:55] 那可能未来就稳定在
[54:57] 比如说两到三成
[54:59] 可是有个问题
[55:00] 两到三成它每年的营收增长
[55:02] 最起码还有三成以上
[55:04] 它的获利每年都能够增长三成以上
[55:07] 那这个数字呢
[55:08] 就代表EPS还是会持续不断的创高
[55:11] 所以当这个
[55:13] 应该说它的获利不断创高
[55:15] 本益比中间大家心情不好
[55:17] 会修正本益比
[55:19] 但是当它获利持续创高到最后
[55:22] 时间一拉长
[55:23] 最后股价还是会创高
[55:24] 只是中间的过程
[55:26] 中间的过程必须修正
[55:28] 必须等待
[55:29] 所以投资人可能不见得能够扛得住
[55:31] 我觉得是比较重要的关键
[55:33] 所以我刚刚最早有提到
[55:35] 我自己的观念都会觉得
[55:38] 除非我会觉得就像ETF或者是台积电
[55:41] 我比较敢真的拉高
[55:43] 比较很高的比例之外
[55:45] 其他盡量把這個持股比例
[55:48] 都控制在一定的範圍之內
[55:50] 那你就不會這個所謂得失心那麼大
[55:53] 那你唯有
[55:55] 我常常講你投資股票這樣
[55:56] 你唯有不在意它
[55:58] 很多人買的股票可能就忘了
[56:00] 然後最後賺了好幾倍都沒賣
[56:03] 那如果你很在意它
[56:04] 每天漲跌都很在意
[56:06] 你反而容易就很急著要出脫
[56:09] 那我會覺得其實你把它分散掉
[56:11] 然後不要有這麼大
[56:13] 对某一档个股
[56:15] 或某一个产业
[56:16] 不要有这么大的得失心
[56:18] 然后给他一点机会
[56:19] 给一点时间等待
[56:20] 其实最后我刚刚提到
[56:22] 可能在他的这个
[56:23] 所谓征服下降的过程当中
[56:26] 可能会经过这个震痛期
[56:29] 但是重点我常常强调
[56:31] 你只要最后获利能创高
[56:33] 他股价自然就会创高
[56:35] 个股要操的心真的比较多
[56:37] 如果他会让你
[56:39] 天天想要看着他的状况的话
[56:40] 通常你也买不多
[56:42] 或者买的多的
[56:44] 像今天盘
[56:45] 对我来说其实比较无聊
[56:46] 对所以像我今天
[56:48] 我的ETF到有多少钱
[56:49] 我根本没看
[56:50] 但是因为要做内容
[56:51] 所以像产业的部分
[56:53] 我会看的比较多
[56:54] 或个股的变化看比较多
[56:55] 那我最深刻的体认
[56:57] 真的就是
[56:57] 在有波动的时候
[56:59] 我会忍不住去看的那个个股
[57:00] 说实话你买不多
[57:01] 还有就是自己配个股的缺点是
[57:03] 你会觉得你配最多的
[57:05] 那个可能伤你最深
[57:06] 可是呢你配一滴滴的
[57:08] 它涨很多
[57:09] 虽然快乐
[57:09] 可是那个获利其实
[57:11] 总报酬就一点点
[57:12] 可能高报酬率
[57:14] 但总体金额很小
[57:16] 这个自己配个股
[57:17] 上面我觉得比较头痛的
[57:18] 可是如果今天你配在
[57:20] 不管台移电也好
[57:21] 龙头型的大股票
[57:23] 或者是说像ETF类的东西
[57:25] 你可以配置很多
[57:26] 它的波动也许没有那么多
[57:28] 可是你的资产是有效扩大
[57:30] 跟有效成长
[57:31] 我记得我们这个事情
[57:32] 讲很多次
[57:33] 我个人还是认定非常重要
[57:35] 我也可以理解说
[57:36] 像这一波回挡的时候
[57:38] 我大部队的ETF
[57:39] 一定也回挡
[57:39] 所以你的感受一定也会觉得
[57:41] 为什么好像这个大部队
[57:43] 也是暴上暴下
[57:44] 可是再往下的时候
[57:46] 我会再去加
[57:47] 所以也许
[57:48] maybe你这个大部队
[57:49] 好假设1000好了
[57:50] 再下来的时候
[57:51] 慢慢把它加到1200
[57:52] 等到回血的时候
[57:54] 有感
[57:54] 还有你的资产在增加
[57:56] 我觉得这个才是一个
[57:57] 相对重要的观念
[57:59] 而这个观念
[58:00] 没有办法在
[58:01] 两三个礼拜
[58:02] 两三个月
[58:03] 甚至两三年
[58:04] 完全呈现
[58:05] 它就是需要
[58:06] 把你的时间轴拉长
[58:08] 大家要了解理财投资
[58:10] 它是我们人生一个很长的规划
[58:13] 对
[58:13] 冲冲冲
[58:14] 那个只是人生一个娱乐
[58:16] 在赌场里面玩一下
[58:17] 前一阵子
[58:19] 我们晚上理财单又在开的时候
[58:21] 在看在播的时候
[58:22] 有没有八点播吗
[58:23] 隔壁是台彩
[58:24] 就非凡在播
[58:25] 有台有台
[58:27] 在播开奖
[58:28] 然后大乐透在集结集议
[58:30] 什么微彩集议的时候
[58:31] 那开奖冲超高
[58:32] 然后我就跟我同事说
[58:34] 是不是大家股票赔钱以后
[58:36] 都会觉得
[58:37] 赶快开一个开奖
[58:38] 买有机会
[58:39] 这就跟买那些非常高波动
[58:42] 但你没有把握的个股一样
[58:44] 你就是赌一个机会而已
[58:46] 但你人生真正的财富累积在哪里
[58:48] 这个真的要好好的思考
[58:50] 它是可以透过规律而稳定的方式得到的
[58:54] 好 我再补充一下
[58:56] 我觉得刚刚赵华讲的那个投资
[58:59] 我觉得有个方法给大家做参考
[59:01] 要怎么去布局个股
[59:03] 刚刚提到一个重点就是
[59:04] 是不是可以从ETF的角度
[59:07] 因为你不会配置
[59:08] 是不是从ETF
[59:09] 可是有些人
[59:10] 当然我觉得
[59:11] 我现在接触到很多人
[59:13] 确实都有这个观念
[59:15] 所以ETF有在布局
[59:16] 我常常讲要记得
[59:18] ETF尽量核心还是以指数为主
[59:21] 就是这个标准指数
[59:23] 然后其他再去做配置
[59:25] 那这个是观念
[59:27] 那你说可是有些人就想要
[59:29] 选点个股
[59:31] 那我觉得有一个
[59:31] 对我跟大家讲一个方法
[59:33] 你把这个所谓的ETF
[59:35] 刚刚提到比较标准
[59:37] 我举个例好
[59:38] 就像0050是执行的
[59:40] 那你自己有买一些
[59:41] 可是你会觉得
[59:42] 永远都买ETF有点无聊
[59:44] 但是你自己选股
[59:45] 又常常拖序演出
[59:47] 那我就跟你讲
[59:48] 你回过头来
[59:50] 你可以帮自己
[59:52] 这个所谓拉高报酬率
[59:54] 有一个我觉得比较容易的方法
[59:56] 但绝对不会拖轨演出
[59:57] 你就是参考
[59:59] 这个所谓
[60:00] 我假设就以0050为例
[60:02] 这50档列出来
[60:03] 你可以看得到个股
[60:04] 你可以看得到它的比例
[60:06] 你就按照这个标准
[60:07] 但是先决条件
[60:09] 它列出来是50档
[60:11] 那你可以
[60:12] 简单而言
[60:13] 你可以从
[60:13] 你稍微有点功力
[60:15] 你可以从这50档里面
[60:16] 我刚刚提到
[60:17] 你可以挑5档或10档
[60:19] 你可以从里面去挑10档
[60:21] 那我说挑的方法也很简单
[60:22] 光现在营收
[60:24] 对吧
[60:24] 你光现在营收
[60:26] 这次的营收表现数字
[60:28] 跟今年以来的营收表现数字
[60:30] 稍微排个序
[60:31] 把后面不行的全部砍掉
[60:32] 这个就是ETM帮你多买的个股
[60:35] 你把这边都剔除
[60:36] 你把前面的先拉出来
[60:38] 自己挑十档
[60:39] 而且还有一个很重要的问题
[60:40] 就是配置
[60:41] 十档不是我特别对它好
[60:44] 就把它拉高
[60:45] 这个特别不好就拉低
[60:46] 你要去参考人家
[60:48] 为什么经理人
[60:50] 他一开始就有这个配置
[60:51] 其实他是有他的用意的
[60:53] 所以你把从这五十档里面
[60:56] 去选出自己的十档
[60:58] 然后简单而言
[60:59] 如果这个逻辑
[61:00] 加上你有一些参考数字
[61:01] 你要打贏0050的機率其實是高的
[61:04] 而且你的配置也是大致上就是參考他的配置
[61:08] 代表你不會因為你自己的心情特別偏誰好
[61:12] 你就把比例特別拉高
[61:14] 你只要按照原本那個主軸
[61:16] 比如說裡面你看好的
[61:18] 你看好台積電
[61:20] 他台積電的比例
[61:21] 代表你就是你這個10檔的個股之中
[61:24] 他比例就是要最高
[61:25] 然後誰應該比較低
[61:27] 按照那個排序下去排
[61:28] 所以结论就是
[61:29] 你没办法
[61:30] 这个凭空去选个股
[61:32] 你可以透过ETF
[61:33] 原本的选股逻辑
[61:35] 跟资产的配置
[61:36] 然后你最后呢
[61:37] 也不想要经理人
[61:39] 无脑帮你全买了
[61:40] 所以你把不好的再剔除掉
[61:42] 那简单而言
[61:43] 就是会跟着整个市场走
[61:46] 但是又不会脱轨演出
[61:48] 好 试试看好了
[61:49] 好不好
[61:49] 因为0050
[61:50] 它是市值前50大嘛
[61:52] 它是被动式投资
[61:53] 那它就是按照市值排序
[61:55] 所以也没有什么
[61:56] 它市传产也会进来
[61:57] 是景气循环会进来
[61:59] 但你可以选
[62:00] 例如说五档都是你喜欢的AI龙头
[62:02] 其实坊间有很多的ETF
[62:03] 后来都是用这种优化0050的方式在做
[62:06] 可但毕竟又是ETF
[62:08] 所以如果您喜欢个股的话
[62:09] 试看明汉的方式
[62:11] 你可以用营收成长的高低来排
[62:13] 毛利率的高低来排
[62:15] 你自己个人觉得这个产业
[62:17] 在AI里面最受惠来排
[62:19] 五档十档这样排下来
[62:21] 然后自主了
[62:22] 你就是主动是ETF经理人
[62:24] 跟这个0050PK一段时间看看
[62:28] 也许会有不同的体认
[62:29] 也许会觉得
[62:30] 其实人生不用这么忙
[62:32] 我相信你会有这种感受
[62:35] 好
[62:36] 那今天很谢谢明翰
[62:37] 后面还教了我们一些
[62:39] 我觉得大家投资
[62:40] 除了自己稳定增长之外
[62:42] 乐趣和持续性的那些
[62:44] 有意思的事情还是要参与
[62:46] 好
[62:46] 那我们今天古惑仔就到这边了
[62:48] 下次拜拜
[62:49] 拜拜
[62:54] by bwd6
