[00:00] 歡迎收聽趙華與古惑仔第1018集
[47:49] 唯一就是在
[47:50] 等到他反轉那一天
[47:52] 然後怎麼會今天跌停
[47:53] 再等一下好了
[47:54] 他就連續跌停
[47:55] 就怕這樣子
[47:56] 對 我們要補充兩點
[47:58] 操作這種族群
[47:59] 把握兩個邏輯就對了
[48:00] 第一 一定是適量
[48:02] 因為這不適合你把大量的資金
[48:04] 在這種波動這麼大的一個族群操作
[48:07] 這是第一點
[48:08] 第二點就是
[48:09] 只要瘋狂連續漲停的族群
[48:12] 切記一件事情
[48:13] 不要去看它的基本面
[48:15] 因為我常常講
[48:16] 為什麼不看基本面
[48:18] 原因就是剛剛趙華講
[48:19] 拐點到了
[48:20] 如果股價翻轉你會有個問題
[48:23] 你會去看那個基本面
[48:24] 然後你就會自己麻痺自己說
[48:26] 它還在往上
[48:28] 這個拉回就是好買一點
[48:29] 錯
[48:30] 理論上這種族群
[48:31] 技術面是非常吃重的
[48:33] 我自己投資趨勢我是不看技術面
[48:35] 但是記得一件事
[48:36] 這種波動這麼大的
[48:37] 技術面為王
[48:38] 簡單而言就是
[48:40] 確實這個很多就是
[48:42] 要承認就是很多
[48:44] 確實是主力去不斷地拉抬
[48:46] 那過程當中
[48:48] 它一定會拉過它該有的價值
[48:50] 那當這個所謂的主力
[48:52] 如果持續退場
[48:54] 你可能還會看到說
[48:55] 其實供需還很吃緊
[48:57] 它的下一季的展望都還會很好
[49:00] 不斷地看到利多
[49:01] 但是我剛剛提到
[49:03] 如果技術面轉弱
[49:04] 你先不用去管誰買誰賣
[49:06] 我覺得那都不重要
[49:07] 在這個時間點
[49:08] 只要技術面轉弱
[49:10] 你就跑一次
[49:11] 哪怕最後發現
[49:12] 我跑錯了
[49:13] 再重新追回來
[49:15] 在這種風險這麼高的族群當中
[49:17] 就是簡單來講
[49:19] 就是寧願少賺了
[49:20] 也不要最後套在裡面
[49:22] 因為套在裡面
[49:23] 我剛剛提到
[49:23] 如果你基本面看得太重
[49:25] 他一直告訴你說
[49:26] 後面會更好
[49:27] 後面會更好
[49:28] 你拉回又覺得
[49:29] 那聽起來是不是應該持續
[49:32] 這個分批佈局
[49:33] 一直買一直買一直買
[49:34] 過了
[49:35] 我要過往經驗
[49:36] 會差
[49:37] 大部分會在一到兩季之後
[49:40] 才發現其實高點已經過了
[49:42] 那所以你要知道
[49:43] 那個過了幾個月之後
[49:45] 你已經買的滿手了
[49:47] 才告訴你
[49:47] 其實這個基本面
[49:48] 其實已經過了
[49:49] 那個時候你會砍不下手
[49:50] 好
[49:51] 剛剛的名詞應該叫做
[49:52] HVLP4
[49:54] 我講得很快
[49:55] 自己覺得好像剛剛英文有打結
[49:57] 就是這個高階同博的部分
[49:59] 好那今天謝謝明翰協理
[50:01] 雖然重心放在臺積電法說
[50:03] 但是還是可以跟大家講
[50:04] 除了臺積電之外
[50:06] 我們還是有很多的產業
[50:07] 因為受惠到AI上面
[50:09] 他們會不斷的一樣在2026年
[50:12] 各自勇提才上來
[50:14] 那大家也可以注意到
[50:15] 現在股價最不振的散熱
[50:17] 反而明翰協理就會給予比較多的鼓勵
[50:19] 那現在股價很熱
[50:20] 已經飛天的
[50:21] 像剛剛講的PPP上游或記憶體
[50:23] 明太鞋就會變得比較謹慎
[50:25] 不是說不會漲了
[50:26] 可是我們就是不要去追
[50:28] 在浪頭上最尖的那一個地方
[50:31] 就是剛剛講到的
[50:33] 你可能中間賺了一段
[50:35] 你也不知道自己在賺什麼
[50:36] 那沒有關係
[50:36] 千萬不要是反轉的時候走不了
[50:39] 這個是比較麻煩的
[50:40] 因為好幾次
[50:41] 大家會從這個投資上出局
[50:42] 都是這個問題
[50:43] 同樣的都是這個問題
[50:45] 小賺大賠
[50:46] 那我們寧願是大賺小賠
[50:48] 用這樣的模式會比較好
[50:50] 那今天很謝謝明太鞋
[50:51] 也跟谷慧在門說拜拜咯
[50:53] 拜拜
