[00:00] 歡迎收聽趙華與古惑仔第1012集
[43:19] 到底有沒有澄清我也不知道
[43:20] 不知道
[43:21] 就是小作文
[43:22] 是
[43:23] 所以大家就是
[43:25] 這幾天既然漲那麼多了
[43:27] 修正又爆大量
[43:29] 那我覺得大家就
[43:30] 也不用急著
[43:31] 這時候一定要去參與什麼
[43:32] 對
[43:33] 因為前面一個月
[43:35] 也有兩次有跌到
[43:36] 碰季線
[43:37] 那像PCB
[43:38] 婉婷是一直覺得
[43:40] 只要是跟AI提來相關的
[43:41] 漲價升級概念類的
[43:42] 都還是沒有改變
[43:44] 在2026年的趨勢
[43:45] 有的回躍線
[43:46] 甚至有的可能要看到季線了
[43:47] 它都相對是
[43:49] 你喜歡這個族群
[43:49] 比較好的加碼位置
[43:51] 對
[43:51] 那現在有非常多的
[43:53] 各型別的主動式基金
[43:54] 我們有跟大家分享
[43:56] 那981A像今天就比較重見了
[43:58] 因為它擊擋這個AI高價股
[44:00] 也不知道是自己賣的
[44:02] 還是被別人賣下來
[44:03] 但是它是一個積極搶績效的ETF
[44:06] 對不對
[44:07] 那其他個ETF
[44:08] 其實有多少跟大家介紹過
[44:10] 例如像982A其實表現也不錯
[44:12] 那982A是比較訴求
[44:13] 把資本利得要配給大家的
[44:15] 某種程度叫做幫我們自動停利
[44:17] 因為它不是配股息
[44:19] 它大部分是配資本利得
[44:21] 就等於是我幫你先停利
[44:22] 先幫你做規律停利
[44:25] 是不是好
[44:26] 不一定
[44:26] 如果今天整個盤在回檔
[44:28] 你就覺得
[44:29] 幸好我有先拿到這筆錢
[44:30] 盤在漲
[44:31] 就是你幹嘛還給我
[44:32] 如果不喜歡的人
[44:34] 其實你可以做一件事情
[44:35] 你就把它投回去
[44:36] 會有一點摩擦成本
[44:38] 對
[44:38] 可是如果你認為
[44:40] 你就是要績效
[44:40] 你不要還我
[44:42] 你就把它投回去
[44:43] 對
[44:44] 就看個人的想法
[44:45] 但是今天基金公司
[44:48] 就是投信公司要這麼做
[44:50] 一定是他覺得市場有所喜好
[44:52] 對
[44:52] 他才想要這麼做
[44:53] 就像酒吧業要改成計配席
[44:55] 對
[44:56] 那大家覺得
[44:57] 幹嘛計配席
[44:58] 你不是要來沖沖衝的嗎
[44:59] 大家也可以去選不配席的
[45:01] 也會有一些ETF是不配席的
[45:03] 對
[45:04] 那就是
[45:05] 麻煩一點就是把席自己再投回去
[45:07] 對
[45:08] 好
[45:09] 那今天很謝謝婉婷來跟我們一起分享
[45:11] 今天也是一個記錄的日子
[45:13] 因為今天是臺股時尚最大量的一天
[45:16] 對
[45:17] 大家稍安勿躁
[45:19] 沒錯
[45:19] 一定會有回檔
[45:21] 有回檔的時候
[45:21] 再去進行
[45:23] 買你喜歡的公司
[45:24] 那這些低價低位階
[45:26] 會噴漲停的
[45:27] 說實話
[45:28] 如果體質上
[45:28] 並沒有明顯的好轉
[45:30] 我常常講
[45:30] 你就進去
[45:31] 混水摸魚個一兩根
[45:32] 開開心心一下就好了
[45:34] 沒錯
[45:34] 對
[45:35] 好那就跟我們的
[45:36] 股貨仔朋友說拜拜咯
[45:37] 拜拜
[45:38] 拜拜
