[00:00] 欢迎收听赵华谊古惑仔第1157集
[44:38] 那刚刚提到了嘛
[44:39] 00980A这一次蛮特别的
[44:42] 因为它是既配息
[44:43] 那我们帮大家整理出来
[44:44] 就是说过去这四季的配息
[44:47] 一年配息当中
[44:48] 2025年11月
[44:49] 它配息率大概是8.5%年化
[44:52] 然后今年的2月配息率9.2%
[44:55] 今年5月配息9%
[44:56] 特别是今年8月份配息率是12%
[44:59] 是创下它挂牌的配息的新高
[45:02] 而且就像刚刚赵华所说的
[45:04] 大部分都来自于资本利得的配息
[45:06] 所以也不会有所谓的
[45:08] 所得税缴税的一个问题
[45:09] 所以才会跟大家讲就是说
[45:11] 当你在这样的一个
[45:13] 所谓的大波动过后
[45:14] 我觉得大家都可以考虑到
[45:16] 用这种配置的方法
[45:17] 去做一些相关的
[45:19] 所谓的资产的重新的规划
[45:21] 那当然大家会说
[45:22] 如果我要选择配息商品
[45:24] 我们台湾有很多的
[45:25] 被动型ETF
[45:26] 像所谓0056
[45:27] 00878
[45:29] 00919
[45:29] 也可以达到月月配
[45:31] 稳定的现金收入
[45:32] 那我觉得
[45:33] 不管是你过去
[45:34] 用什么样的月月配的
[45:35] 一个商品
[45:36] 其实你可以加入一些
[45:37] 主动型的所谓的ETF
[45:39] 来做一些配息
[45:40] 不管是所谓的主动高息
[45:42] 或直接主动的ETF
[45:43] 其实刚刚提到
[45:44] 其实今年很多主动型ETF
[45:46] 他们都标榜他们的高配息
[45:48] 就是他的年化殖利率都非常高
[45:51] 因为资本利率都不错
[45:52] 那我们刚刚讲说
[45:53] 如果以00980A来讲
[45:55] 你如果说这个0056 00878 00919
[45:59] 他们配息分别也是就是123
[46:01] 所以你每个月配的话
[46:02] 就可以达到一个
[46:03] 月月配月月领的情况
[46:05] 那如果说你把当中
[46:06] 所谓类似2月份领息的
[46:08] 这个00878
[46:10] 换成00980A的话
[46:12] 00878今年大概我们讲
[46:14] 新一季度的年化配置在12.4
[46:16] 而00980A配息是12%
[46:19] 所以换起来好像那个配息差不了多少
[46:21] 但是主动型
[46:23] 毕竟有它的资本的优势存在
[46:25] 所以配完之后
[46:27] 我觉得其实它就可以兼顾到
[46:29] 你的配息率没有差多少
[46:30] 但报酬率能够明显的提升
[46:32] 就会变成说
[46:33] 大家可以特别去参考的一个
[46:35] 在后面资产配置刚刚提到
[46:38] 在遇到大跌的时候
[46:39] 他能够交出一个
[46:40] 比较抵抗大盘波动的
[46:42] 一个报酬率
[46:43] 那在行情好的时候
[46:44] 他选股的逻辑
[46:45] 又是你认同的
[46:46] 那有些时候
[46:47] 就是就只差那么一点点
[46:50] 报酬率也许少一点
[46:51] 但是他的稳定度高的话
[46:52] 我觉得反而是
[46:53] 大家长期可以投资的标的
[46:55] 好 因为我自己呢
[46:56] 是明年对不对
[46:57] 要交屋嘛
[46:58] 所以我也比较幸运的是说
[47:01] 我一直很注意到
[47:02] 我要交屋
[47:02] 我要给钱的一些事情
[47:04] 所以在操作上面
[47:05] 我一直都有一些想法
[47:06] 跟设计跟挺立的节奏这样子
[47:09] 那之前大家也都知道
[47:11] 赵华奇一直会抱着债券
[47:12] 我应该是
[47:13] 我应该是啦
[47:15] 就所有里面有
[47:16] 从一开始告诉大家
[47:18] 我有买债券
[47:19] 然后我怎么样
[47:20] 从这个殖利率
[47:21] 非常贴近基本利率
[47:22] 甚至超过的时候去布局
[47:24] 那时候债券才比较便宜嘛
[47:25] 一直到现在
[47:26] 我都没有后悔过这个决定
[47:28] 因为中间很多人都会
[47:29] 债券是什么垃圾
[47:30] 什么这种话都说出来
[47:31] 没有
[47:32] 各位如果按照一个
[47:33] 对的节奏去买的话
[47:35] 事实上账面真的赚不多
[47:37] 就资本利的上真的赚不多
[47:39] 可是习是稳稳进来
[47:40] 而且照理来说
[47:42] 度过了去年五月
[47:43] 那一个汇率风暴之后
[47:45] 按照那样的买法
[47:46] 债券真的是没有
[47:47] 不可能赔钱
[47:48] 我必须这么讲
[47:49] 以我的买法来说
[47:50] 很多人是看到债券涨了
[47:52] 才去追
[47:52] 那个我觉得没办法
[47:53] 或者是很期待
[47:54] 债券有资本利得
[47:55] 可是没有降息啊
[47:57] 现在还在讨论升息吗
[47:58] 但我要讲的是
[47:59] 到目前为止
[48:00] 它在防御上面
[48:02] 给了我一个很大的安心感
[48:03] 这个也常跟大家分享
[48:05] 可是明年如果要交屋呢
[48:06] 那像这类型的
[48:08] 所谓兼具习
[48:09] 然后资本利得
[48:11] 而且说实话
[48:12] 在去年在这段时间
[48:13] 我会觉得我一直苦无
[48:15] 说我也不太想去加码它
[48:16] 因为你会怕升息
[48:18] 你会怕一加码
[48:19] 你的账面会有问题
[48:20] 对
[48:21] 然后你又怕
[48:22] 接下来如果台币升值
[48:23] 因为现在台币很便宜
[48:24] 如果台币升值
[48:25] 我的账面又会有问题
[48:26] 所以我一直卡住
[48:28] 我一直在想说
[48:29] 什么东西可以达到说
[48:31] 如果有一天我交屋了
[48:33] 然后接下来要缴房贷了
[48:34] 然后我要怎样
[48:35] 有一个现金流
[48:36] 去cover那个房贷
[48:37] 然后我又有参与股市
[48:39] 然后我又不想要直卖
[48:40] 我觉得像这类型980A的商品
[48:43] 它就有切中我想要换的
[48:45] 所以我觉得这边的话
[48:46] 我自己在资产的配置上
[48:48] 也会去思考这样的转换
[48:49] 对 所以跟大家分享一下
[48:51] 就是说00980A
[48:53] 这一次的配息
[48:54] 大概每股配息0.638元
[48:56] 那如果你真的有兴趣
[48:58] 想要领这一次所谓年化
[49:00] 大概12%的配息率的话
[49:02] 大概它最后买进是8月17号
[49:04] 然后除息是8月18号
[49:06] 什么时候可以领到钱
[49:07] 9月11号就可以领到现金的入贷
[49:10] 我觉得其实都是在
[49:11] 接下来你可以特别去规划
[49:13] 刚好这次的配息的金额
[49:14] 还算蛮甜的
[49:16] 也是大家可以考虑的
[49:17] 好
[49:17] 那当然还是要提醒大家
[49:19] 投资一定有风险
[49:21] 基金投资有赚有赔
[49:22] 申购前要享月
[49:23] 公开说明书
[49:24] 那今天也谢谢汉玮根
[49:26] 每次讨论除了题材面上的
[49:28] 想象空间之外
[49:29] 就不知道做
[49:30] 就是家里有装潢的时候
[49:31] 注意一下你家里的零组件
[49:33] 到底未来跟AI伺服器
[49:35] 有没有关系
[49:36] 还有就是
[49:37] 真的配置是
[49:39] 可以随时要思考
[49:40] 怎么配的
[49:41] 像我现在也有一些
[49:42] 新的体认跟思考
[49:43] 我觉得这个都是
[49:44] 我们在了解
[49:45] 很幸福啦
[49:46] 就是台湾的商品
[49:47] 真的种类很多元
[49:49] 也都面面俱到的情况下
[49:50] 我觉得是
[49:51] 很好的一个方向啦
[49:52] 那我们就跟
[49:53] 古惑仔的朋友说拜拜吧
[49:55] 好的拜拜
[49:55] 拜拜
