[00:00] 欢迎收听赵华宜古惑仔第1114集
[43:30] 都要降贵嘛
[43:31] 买不到以前的容量这样子
[43:32] 我最近真的很挣扎
[43:34] 因为像我会想说
[43:35] 我要不要趁i18出来之前
[43:37] 回去买i17嘛
[43:38] 不过我应该会咬着牙买iPhone18啦
[43:41] 对都已经撑到现在几月了
[43:43] 六月了
[43:43] 对啊
[43:44] 明天晚上就有这个WWDC大会啦
[43:47] 所以我觉得其实你不妨去买折叠机吧
[43:50] 我不会想买折叠机
[43:51] 其实我本来是想买折叠机
[43:53] 是一种长线的想法
[43:54] 可是我也想到折叠机
[43:55] 应该很快就被我用坏了
[43:57] 真的很快被我弄坏了
[43:58] 趁着有直播给大家看
[44:00] 你看哦
[44:01] 我的手机
[44:02] 大家看得到吗
[44:02] 上面是不是有天然的花纹
[44:04] 因为我都用裸机
[44:05] 然后呢
[44:06] 就直接就啪
[44:09] 摔在地上
[44:09] 我手机真的超级可怜
[44:11] 然后就摔出了
[44:12] 这种天然的花纹
[44:13] 天然纹
[44:14] 对
[44:14] 所以我觉得如果折叠机
[44:16] 可能很快就有掰成两半了
[44:17] 对
[44:18] 我觉得应该蛮多
[44:19] 这个网友
[44:21] 很难想要你的手机
[44:22] 二手的
[44:23] 不会不会
[44:23] 这次真的被我摔到烂掉了
[44:25] 这次恐怕回收也没价值
[44:26] 不应该讲出来的
[44:27] 这样子哪一天
[44:28] 要把它旧机换新机的时候
[44:30] 可能就被拒收了
[44:31] 不会里面的记忆体
[44:32] 还是很值钱
[44:32] 里面的记忆体还是很值钱
[44:34] 对啊
[44:34] 我就是很担心
[44:35] 會造成iPhone18的價格
[44:36] 不過因為蘋果好像早早
[44:39] 就已經跟三星談好一批手機的記憶體合約
[44:42] 所以我覺得也還好
[44:44] 而且你看蘋果
[44:45] 他其實下那個晶片單給三星
[44:47] 其實當初就是為了有點交換記憶體的想法在裡面
[44:51] 這些都有跟大家分享
[44:53] 那當然我們對AI有強調
[44:55] 有非常大的信心
[44:56] 可是剛好也有強調一件事情
[44:58] 就是你在三萬點
[45:00] 你在兩萬點對AI有信心
[45:02] 跟到了四萬六千點對AI有信心
[45:05] 它的风险程度毕竟还是不一样的
[45:07] 可是我觉得一个东西不会变
[45:09] 就是如果你今天遇到下跌的时候
[45:12] 你是先选择所谓市值型
[45:15] 或是选择像台积电
[45:16] 我觉得问题真的不大
[45:18] 主动式的还有可能波动非常大
[45:20] 主动式的其实今天的跌幅
[45:23] 只有开盘那一瞬间是很大
[45:24] 可是以前
[45:25] 其实像前一阵子有时候杀中小型股
[45:28] 可能那天只有跌几百点
[45:29] 可是全部都在杀中小型
[45:31] 主动式有跌到七八趴过
[45:33] 今天开盘也有
[45:34] 可是后面通通都拉起来嘛
[45:36] 所以主动式的波动是比较大的
[45:38] 我没有办法在发生
[45:40] 有一点像系统性风险的时候
[45:41] 告诉大家买主动式一定没问题
[45:43] 但是你核心释放市值型的
[45:46] 我觉得问题就不大
[45:47] 我觉得大家就是在这一波里面参考看看
[45:51] 那多头呢是还没有结束的
[45:53] 必须还是这样跟大家讲
[45:54] 是还没有结束的
[45:55] 因为虽然我觉得有点隐忧
[45:57] 但是你说联准会不会在六月滑雪
[45:59] 开的第一次利率决策会议
[46:00] 就告诉你马上要升息
[46:01] 不可能
[46:02] 真的不可能
[46:03] 因为高利率环境
[46:05] 其实对于整体的发展的杀伤力真的很大
[46:09] 很多人说AI科技的发展
[46:11] AI公司它可以克服高利率
[46:13] 可是久了真的总会有问题的
[46:16] 就像今年的AI科技公司
[46:18] 他们可能还能用过去的自由先进流
[46:20] 来做资本支出
[46:21] 明年如果还是这么庞大的资本支出
[46:24] 还要再往上加到一兆美元的话
[46:26] 假设要动用到借贷的时候
[46:28] 其实压力就很大
[46:29] 举个例子来说
[46:30] 像甲骨文那个时候跟OpenAI
[46:32] 不是因为很担心
[46:33] OpenAI是给拔拉票吗
[46:35] 所以甲骨文就先债信上面
[46:37] 就出现问题
[46:38] 就是担心甲骨文
[46:39] 手上的现金会不会不够
[46:41] 所以他的债就有被降频的危险
[46:43] 其实债被降频
[46:45] 对公司的压力非常大
[46:46] 因为代表他下一次要举债的时候
[46:48] 可能他要付出来的利息就会极高
[46:50] 那对一家公司的营运
[46:52] 就会产生一个连环糟糕的情况
[46:54] 所以无论如何
[46:56] 不升息也罢
[46:58] 不降息也罢
[46:59] 维持这个利率
[47:00] 我觉得就已经是对科技股
[47:01] 一个我个人觉得已经有点极限
[47:04] 如果要升息
[47:05] 我觉得会有点小灾难
[47:06] 对啊
[47:07] 所以我觉得其实像刚刚提到
[47:08] 为什么礼拜五跟台股
[47:10] 今天礼拜一的反应那么大
[47:11] 就是因为大家第一个听到一个新鲜事情
[47:14] 可能连准会升息
[47:16] 所以我觉得这个观察点
[47:18] 当然就在礼拜三的CPI
[47:19] 如果CPI出来
[47:20] 跟费用数据一样
[47:21] 非常明显的大幅度成长
[47:23] 优于预期
[47:24] 然后大家担心这个通膨的来临
[47:26] 那你就观察一下
[47:27] 美股的跌幅只要没有今天重
[47:29] 那代表说这个所谓升息的
[47:32] 卖压应该就会暂时告一段落
[47:34] 对因为再怎么样讲
[47:35] 连准会就算今年升息
[47:37] 也就剩一码而已啊
[47:38] 就是你本来可能是降息的预期落空了
[47:41] 我觉得有点失望性的卖压
[47:42] 但还是回归到就是说
[47:44] 毕竟以现在的时间点
[47:46] AI都已经忘了三年了
[47:47] 你说AI有没有泡沫肯定有
[47:49] 泡沫什么时候破灭
[47:50] 没有人知道
[47:51] 只是说你接下来可以看到
[47:53] 比方说你看到最近所谓的
[47:54] 连Google都开始面临到
[47:56] 现金不够和要筹资的情况
[47:59] 那甚至说最近这个礼拜五的
[48:01] 这个SpaceX的挂牌
[48:03] 吸走了市场很多的钱
[48:05] 对那他其实很多的这个
[48:07] 他的一个IPO说明书当中也提到
[48:10] 很说Pick啊Google啊
[48:12] 都买他的算力中心
[48:13] 所以大家觉得这个算力的投资
[48:15] 是会回收的
[48:16] 现在是支撑整个AI的一个重点
[48:18] 但也有人讲说
[48:20] 这个当中都有所谓的
[48:21] 股权交换的一个问题存在
[48:23] 就是说你买我的算力
[48:25] 然后我就分股权给你
[48:26] 所以我觉得这个都会让大家
[48:28] 在未来有一定的一些
[48:30] 所谓的疑虑存在
[48:31] 搭配今年我想
[48:32] 相关的AI力多
[48:34] Entropic的一个挂牌
[48:35] 到OpenAI的挂牌
[48:37] 其实今年我觉得
[48:38] 这些所谓的独角兽
[48:39] 慢慢挂牌上去之后
[48:40] 大家就会更现实去看
[48:42] AI的变现的状况
[48:43] 所以还是要跟大家讲
[48:45] 你趁拉回的时候
[48:46] 你可以勇敢一点
[48:47] 但在乐观的时候
[48:49] 你还是要提高警觉
[48:50] 因为毕竟我们讲
[48:51] 指数位界不低了嘛
[48:52] 那你看这段时间
[48:53] 4月5月
[48:54] 说真的每股一个财报力多
[48:56] 可以涨20% 30%
[48:58] 这绝对不是正常的行情
[49:00] 所以我觉得未来可能会慢慢回归到
[49:02] 业绩成长股价上涨
[49:04] 但要像今年的4月5月份
[49:06] 这么疯狂行情的机会
[49:07] 我觉得会越来越少
[49:08] 是所以不要在大涨的时候猛追
[49:11] 还是一样的想法
[49:12] 今天就算跌也是4万2 4万3千点
[49:15] 对不对
[49:16] 上一次跌的话
[49:17] 我记得是在4万点附近有接
[49:19] 再回到3月的时候
[49:21] 美伊战争开打的时候
[49:22] 其实3万点那边可以接
[49:23] 其实都是已经差了非常非常多的一个急剧了
[49:26] 所以每一次回档接
[49:28] 至少你可以
[49:28] 让你的成本比较平均化
[49:30] 甚至讲笨一点的方法
[49:32] 就定期定额
[49:32] 我看到有人说
[49:34] 今天礼拜一
[49:35] 刚好是我定期定额扣款日
[49:37] 觉得幸运
[49:37] 然后也有一个朋友
[49:39] 我觉得他也蛮聪明的
[49:40] 他说他今天能做的
[49:41] 就是把他定期定额的金额
[49:43] 在今天手动放大
[49:45] 我觉得这也是对的
[49:46] 那其他的我们就不预测高点
[49:48] 我们也不预测低点
[49:50] 但是现在依旧是多头环境
[49:53] AI成长
[49:54] 没有做空的机会
[49:56] 短空可以啦
[49:57] 当然你说用空单避险的
[49:59] 或者是说觉得说
[50:00] 现在手上不会太满的
[50:01] 什么这些去做放空避险的
[50:03] 是用避险的角度
[50:04] 我觉得问题不大
[50:05] 我觉得要去做放空获利
[50:07] 要凹到像那个礼拜五的夜盘
[50:10] 有一个4500点
[50:11] 那个真的是一个很特殊的情形
[50:13] 我觉得大家不要尝试
[50:14] 在这么好的行情里面
[50:16] 因为做空让自己毕业
[50:17] 也是蛮可惜的
[50:19] 对啊因为我觉得做多做空
[50:20] 一定要考虑到成本
[50:22] 像上礼拜五
[50:22] 我们为什么会觉得行情有点失控
[50:24] 就是因为这个期货正价差的一个关系
[50:27] 然后期货正价长期维持在700点
[50:29] 那绝对不正常
[50:30] 今天收盘期货的变成逆价差了
[50:33] 就是期货的点数比现货的点数来的低
[50:37] 好像低快500点
[50:38] 这个是大概这一两个月来
[50:40] 第一次看到那么夸张的逆价差
[50:42] 对所以这有两个解读
[50:43] 代表说今天
[50:44] 我觉得应该行情还没有叠完
[50:46] 就代表大家还比较悲观
[50:47] 那另外一块逆价差过大
[50:50] 代表外资空单就有机会大局的恢复
[50:52] 因为正价差过大会放空
[50:54] 外资今天回补了
[50:55] 对啊
[50:55] 对逆价差过大
[50:57] 他可能就会做多
[50:58] 所以这个当然对于行情的
[51:00] 震荡回稳会有利
[51:01] 那另外就是大家可能
[51:03] 今天很想要用这个
[51:04] 0050增二来抄底
[51:06] 那逆价差扩大
[51:08] 对你抄底来讲是有利的
[51:10] 因为你之前买
[51:11] 就是用正价差
[51:12] 你每一次转
[51:13] 这个结算转差
[51:15] 你就要付那一个
[51:16] 所谓正价差的成本出去
[51:17] 那现在如果转为
[51:18] 逆价差的行情的话
[51:19] 第一个就是
[51:20] 你可能长期投资有利
[51:21] 但短线来讲
[51:23] 你抄底不一定能够得到比较好的效果
[51:25] 因为盘市比较偏空嘛
[51:26] 所以你可能就可以根据这盘面上的一些金融商品的联动关系
[51:31] 来去决定你要用什么样的ETF商品
[51:34] 来去参与这一次可能在台股的一个震荡行情
[51:37] 好 我最近也有收到有这个听众朋友可能会问说
[51:41] 刚好遇到例如说要买房子啦
[51:43] 或者家里面有比较大笔的支出
[51:44] 还有人是要结婚啦
[51:45] 那要不要卖掉股票
[51:47] 去交这个房子的交屋款
[51:51] 或者是结婚的喜宴的钱
[51:52] 那当然如果大家还有办法去做股票直接
[51:56] 就是假设你真的不想卖股票
[51:58] 那很多人就是选择把股票拿去直接
[52:00] 但是因为现在各券商
[52:02] 说实话额度大部分都满了
[52:03] 临时要去做直接的利率
[52:05] 应该都相当的差
[52:06] 所以如果一定要卖掉部分的话
[52:09] 我会建议
[52:10] 就刚刚讲到的
[52:11] 如果他本来就是本益比比较高的股票
[52:13] 然后你买他的时候
[52:15] 例如说您也是听名牌的
[52:16] 他不是你的核心部位
[52:17] 我觉得那就把这一部分是优先处理掉
[52:20] 换现金回来
[52:21] 再来是
[52:22] 如果说你本来就知道
[52:24] 你要结婚
[52:24] 或是你要买房子
[52:25] 这个事情就可能
[52:27] 要把它提早做
[52:27] 就回到
[52:29] 其实我前几个礼拜
[52:30] 有跟大家分享的
[52:31] 就是停利的概念
[52:32] 不要一直很怕卖飞
[52:33] 因为接下来你的人生
[52:35] 可能有重要的支出
[52:36] 所以你可能就要有一个
[52:38] 停利的计划
[52:38] 把现金换回来
[52:40] 不要一直觉得
[52:41] 错过了股票
[52:42] 其实人生有很多的事情
[52:44] 都是重点
[52:45] 结婚是重点
[52:46] 你买了新房子
[52:47] 是你要自住的
[52:48] 未来的一个家
[52:49] 它是重点
[52:50] 所以不用一直拘泥
[52:51] 在我现在舍不得卖股票
[52:54] 这件事情上
[52:55] 等你住进去
[52:56] 例如说如果你有办房贷
[52:57] 你也可以用理财新房贷
[52:58] 接下来再买回来
[52:59] 结婚后可能就是
[53:01] 对不对
[53:02] 运来了
[53:02] 那时候你再把你的资金
[53:05] 投入到股市
[53:05] 还是可以赚回来
[53:06] 或者是像今天
[53:07] 你搞不好就觉得
[53:08] 前两天卖掉去结婚
[53:10] 或者是去买房子
[53:11] 不就做对了之类的
[53:12] 人生有很多的起起伏伏
[53:14] 所以不要说很执着
[53:15] 在现在股市很好
[53:17] 好像就卡住了
[53:18] 你其他的规划
[53:19] 我觉得这也没有必要
[53:20] 那至于哪些先哪些后
[53:21] 其实每个人想法不同
[53:22] 例如有人会觉得
[53:23] 我存了那么久的0050
[53:25] 我就卖掉一部分0050
[53:26] 那有人会觉得
[53:27] 核心东西我不卖
[53:28] 我卖比较投机的
[53:29] 我觉得这个东西
[53:30] 就大家自由调配
[53:31] 因为我看到有人
[53:32] 传讯息给我
[53:33] 好像非常之烦恼
[53:34] 我觉得不要那么烦恼
[53:36] 因为人生有很多事情
[53:37] 都是重要的
[53:38] 对啊 因为我觉得
[53:39] 就是说上两个月
[53:41] 应该大家都觉得
[53:42] 我至今怎么样都要停留在股市
[53:44] 因为每天这个醒来
[53:45] 就可以数钞票
[53:46] 对 就觉得很舍不得
[53:47] 花到别的地方去
[53:49] 对 那我今天
[53:49] 当然看到很多人就说
[53:50] 我本来离职
[53:51] 可能可不可以回来公司上班
[53:53] 真的蛮多人离职的
[53:54] 这还没开玩笑
[53:56] 对
[53:56] 我真的听到蛮多人的公司
[53:59] 是有人离职做股票的
[54:00] 对
[54:00] 那现在应该都陆续
[54:02] 想要回来上班了
[54:03] 那我还是觉得
[54:04] 就是说
[54:04] 毕竟今年其实大家获利都颇丰
[54:06] 是
[54:07] 所以还是要把钱
[54:08] 变成你喜欢的样子
[54:09] 不要说股票包上包下
[54:11] 我觉得很痛苦
[54:12] 所以你想买房子的
[54:13] 你想要结婚的
[54:14] 赶快去做
[54:15] 那趁着现在行情好的时候
[54:17] 我觉得那些钱你花掉之后
[54:18] 很快还是有机会赚回来
[54:20] 是
[54:20] 但你如果报上报下
[54:21] 没有报到对的股票的话
[54:23] 可能钱就在那边
[54:24] 可能越来越少
[54:25] 其实也不是一个好的方法
[54:26] 好 今天也谢谢浩磊哥
[54:28] 也谢谢浩磊哥参与
[54:29] 我们第一次的全露营
[54:31] 那不晓得我们的表现
[54:34] 空中听起来会有一点点
[54:35] 因为有镜头在会不一样吗
[54:37] 我也不晓得
[54:38] 不过今天也谢谢你
[54:39] 然后也希望各位股货仔们
[54:40] 在最近的行情波动大的情况下
[54:43] 都有保有自己决策的方向
[54:46] 而不是凭感觉做买卖
[54:48] 然后没有受伤
[54:49] 就觉得很侥幸
[54:50] 这个可能没有办法很长远
[54:52] 那我们今天的节目就到这边了
[54:55] 下次再会了
[54:55] 拜拜
[54:56] 拜拜
