[00:00] 欢迎收听赵华谊古惑仔第1140集
[47:15] 也会有那个记忆体的记忆卡
[47:18] 我很喜欢跟他斗嘴
[47:20] 跟他斗嘴
[47:22] 所以现在的状况是
[47:24] 第三季确实可能会有些杂音
[47:26] 而且是预期中的
[47:27] 就是不管说是
[47:29] 毛利也许会被侵蚀
[47:30] 对不对
[47:31] 或者是有可能
[47:32] 改朝换道的过程中
[47:33] 一定会有一些零组件
[47:34] 它也许会有一点delay
[47:35] 我觉得这个事情
[47:36] 我们就看看
[47:37] 是不是在现在
[47:38] 正在陆续的反应消化中
[47:40] 还有就是子弹
[47:41] 不要一次打完
[47:42] 我觉得大家都看好短
[47:44] 就是为什么会
[47:45] 短短几个交易日
[47:46] 可能大家的感受
[47:47] 就会变得天差地远
[47:48] 就是真的看很短
[47:50] 而不是看说
[47:50] 今年以来
[47:51] 其实台股已经是
[47:52] 世界强的一个市场
[47:53] 所以我其实也
[47:56] 如果你
[47:56] 因为我觉得投资有好多派系
[47:59] 假设你是基本面派系的
[48:01] 你真的不能看太短
[48:03] 对因为基本面cycle没有那么长
[48:05] 对然后冲来冲去的
[48:07] 当然就技术面操作
[48:09] 是
[48:09] 对啊
[48:10] 好所以刚刚从产业的状况来看
[48:13] 那记忆体的话
[48:14] 婉婷也是一样的想法吗
[48:16] 就是说
[48:16] 它终究跟这个科技的发展
[48:18] 它要达到一个平衡点
[48:20] 其实我有认同
[48:22] 记忆体涨到一个程度的时候
[48:23] 是绝对涨不上去的
[48:24] 对
[48:24] 但是至少短线
[48:26] 今年到明年
[48:27] 看起来记得需求
[48:28] 整个需求还是很强
[48:30] 因为整个AI的架构
[48:31] 但当然真的要细讲记忆体
[48:33] 还是要讨论不同规格
[48:34] 用在哪里
[48:35] 这个又要另外讨论
[48:36] 可是以大方向来讲
[48:38] 整个记忆体
[48:38] 现在的供需失衡
[48:40] 我觉得它要看到
[48:41] 很快速的价格崩跌
[48:43] 半年内应该不会
[48:44] 甚至可能明年也不会
[48:46] 然后所以可能会维持一个
[48:48] 获利的高档会有一段时间
[48:50] 那我就会回想到
[48:52] 当年这个航海王的时代
[48:53] 其实有一段时间
[48:55] 它是先回报价涨不动
[48:57] 股价会先跌一个
[48:58] 报价涨不动
[48:59] 然后后来隔年
[49:00] 它会变成高殖利率概念股的首选
[49:04] 所以后来又涨了一段
[49:05] 那如果
[49:06] 假设记忆体的报价不再
[49:10] 不跌
[49:11] 然后新产能开出
[49:13] 也能有能力不跌的话
[49:14] 整个记忆体的获利
[49:15] 还是会有机会上去
[49:16] 所以我不会看得很空记忆体
[49:19] 对但是
[49:20] 至少我会觉得
[49:22] 机体的涨势趋缓这件事情
[49:24] 是下半年会发生的事情
[49:26] 那当然最近也有研究员跟我聊说
[49:28] 机体第三季报价只涨十几趴
[49:30] 涨幅趋缓
[49:31] 所以以过去这个
[49:32] Commodity的这个
[49:33] 紧接循环股的概念
[49:34] 它就要开始跌了
[49:35] 它要高点一道
[49:36] 对
[49:37] 然后其实同样的逻辑
[49:39] 你知道我也跟我们家PCB研究员
[49:40] 因为现在有交给弟弟看
[49:42] 就给我的徒弟看
[49:43] 然后我就跟他说
[49:45] 那如果有人问你说
[49:46] CCL股价为什么跌
[49:47] 你也可以回答
[49:48] 因为同样的逻辑也是
[49:50] CCL第二季涨20到40%
[49:53] 有的还涨50%
[49:54] 然后第三季假设只涨10% 20%
[49:57] 那是不是
[49:57] 因为你同样的逻辑
[49:59] 你涨价概念股
[49:59] 你其实就是看
[50:00] 对可是你CCL
[50:02] 你又不会这样分析
[50:03] 对所以我觉得如果
[50:05] 同样来看记忆体的话
[50:07] 我觉得它只要报价不跌
[50:09] 因为以前都是很快的反转
[50:11] 就是你隔一两三季以后
[50:13] 就瞬间的反转
[50:14] 可是我觉得这个JCI的架构
[50:16] 它的cycle没有这么短
[50:18] 对然后它的需求
[50:20] 增加的幅度太快
[50:21] 所以产能开不出来
[50:22] 所以我认同它到这个地方其实大家受不了然后受不了也导致我觉得供应链delay跟杂音的这些事情也跟这个受不了也有关系对可是报价要跌
[50:33] 我觉得没有那么快
[50:34] 所以我不会这么
[50:35] 负面的看待记忆体
[50:36] 好
[50:37] 而且总之因为
[50:38] 只要有修正后
[50:39] 就事情就可以重新来聊
[50:41] 对不对
[50:42] 如果今天记忆体
[50:43] 也修正了三四成的时候
[50:44] 你的故事可能又长得
[50:45] 比较不一样了
[50:46] 所有的跟AI相关的
[50:48] 或是现在在趋势上的
[50:50] 热门产业
[50:51] 我觉得都是同样的道理
[50:52] 当然像刚刚讲到被动元件
[50:54] 其实被动元件
[50:54] 一定有很多人也在问
[50:56] 就跌了
[50:57] 国际其实跌到快四成了
[50:58] 四成
[50:59] 然后太阳用电也跌了快五成
[51:01] 所以这样子是不能直接
[51:03] 以我来说
[51:04] 我可能就会先看一下
[51:05] 国际大厂到底止跌没
[51:06] 因为他们刚好都在7月1号
[51:08] 都其实都有发什么涨价函
[51:09] 什么的
[51:10] 涨价这个趋势没有变
[51:12] 但修正的幅度非常的巨大
[51:14] 所以以我来说
[51:15] 也先观察一下
[51:16] 国际大厂如果止跌
[51:18] 反稳
[51:18] 也许我们相关的产业
[51:20] 就会止跌反稳
[51:21] 那因为资金只有一套
[51:22] 像今天刚刚银汉也讲到
[51:24] 一早开盘我就看到
[51:25] 什么巨大美利达张庭办日池
[51:28] 就是那种自行车零组件
[51:30] 痞疾可能就稍微弹来
[51:32] 但是你说是不是太来
[51:34] 我真的不知道
[51:35] 他们真的好惨
[51:36] 就是坐自行车的朋友
[51:37] 在中国大陆的都讲说
[51:39] 哇塞
[51:40] 这是卷到个爆炸
[51:42] 然后他们自己做零组件的
[51:43] 都没有办法看好
[51:44] 可是就是叠得非常深
[51:45] 像今天很多中概股
[51:47] 也是相对是大反弹
[51:48] 对
[51:49] 然后像数化股
[51:50] 当然塑化股有南亚带头之后
[51:52] 整个台塑集团看起来脱胎换骨
[51:54] 还有帮员工加薪
[51:55] 然后还有就是一直在宣导
[51:57] 他们现在如何切近半导体跟电子级的商品
[52:00] 整个台塑集团动起来也成为避风港
[52:03] 所以现在资金感觉上就是有
[52:06] 稍微从热门的电子撤出
[52:08] 先找一些地方parking
[52:10] 那parking完之后等什么
[52:11] 等这些修正差不多
[52:12] 业绩又开始接上
[52:14] 开始暖身了
[52:15] 或国际大厂开始恢复秩序的时候
[52:17] 应该又是一个重新继续往上的一个态势
[52:20] AI太拥挤了
[52:24] 整理一下比较健康
[52:26] 我个人觉得
[52:28] 其实这段时间
[52:30] 比如说在问说
[52:32] 最近的怎么量能缩了
[52:35] 然后盘怎么变那么正
[52:36] 今天量更缩了
[52:37] 就是说量缩
[52:38] 然后盘怎么变那么正之类的
[52:41] 怎么变那么不正常
[52:42] 我说现在不是不正常
[52:44] 是第二季不正常
[52:46] 现在才是正常
[52:47] 第二季那个不可能是常态
[52:49] 我常常先有这个观念
[52:51] 股市本来就不可能
[52:52] 天天每天开都在大涨
[52:54] 第二季最起码
[52:56] 个人觉得
[52:57] 我在
[52:58] 应该说可以确认
[53:01] 就是最起码
[53:01] 我在这个市场接近20年
[53:03] 这个绝对是最夸张的时候
[53:05] 通常会有像第二季这种涨幅
[53:07] 一定是之前崩到腰斩再腰斩
[53:10] 才有第二季这种反弹
[53:11] 第二季不是是从历史高档
[53:13] 开始喷出
[53:14] 这是从来没见过的事件
[53:16] 那一季指数可以涨
[53:19] 超过4成
[53:19] 你就知道里面的个股
[53:21] 随便都是几倍几倍在涨
[53:23] 那很明显的资金就是从
[53:25] 一开始大家都先找有数字的
[53:27] 买到那个有进步的
[53:29] 买到完全在原地踏步的
[53:31] 也都涨了好几倍
[53:33] 那所以慢慢的自然呢
[53:35] 我就刚刚讲了
[53:36] 到这种
[53:37] 这种时间没办法拖太长
[53:39] 所以到现在
[53:40] 结论就是台积电法说
[53:42] 就是很重要的关键点
[53:44] 就是它必须要把扭转资金
[53:46] 再回到基优股身上
[53:48] 我刚刚讲台积电第二季以来
[53:51] 它的表现就是不如大盘
[53:52] 可是这是一个不合理的现象
[53:55] 因为它的基本面一直往上
[53:57] 所以代表着最后大家资金都轮了一圈
[54:00] 无论是电子传产
[54:03] 然后有数字没数字全部都涨了一圈
[54:06] 你最后就是再回
[54:08] 简单来说就是接棒再回到第一棒的基油股
[54:11] 如果接不上怎么办
[54:13] 接不上就得回档
[54:15] 这就是很明显的现象
[54:16] 所以现在而言就是我常讲就变成是
[54:19] 如果你手上持有的个股
[54:21] 就是相对来讲
[54:22] 我还是从人现在已经不是
[54:25] 鸡犬升天每天涨的时间点
[54:27] 所以你必须要花一点时间
[54:29] 在这个基本面身上
[54:32] 你说老实讲花时间也没有花时间
[54:34] 就是你自己手上的个股
[54:35] 你总有一个概念说
[54:37] 他到今年到现在他的营收到底增长
[54:40] 也不用精确数字
[54:41] 到底两成三成五成总要有点概念
[54:44] 不能你自己持有的个股
[54:46] 到底营收怎样完全不知道
[54:47] 结论而言就很明显
[54:49] 你是在买一个股价
[54:50] 你根本不认识这家公司
[54:52] 也不认识这家营运
[54:53] 它到底现在表现好不好
[54:55] 你也不管它
[54:56] 你只看它每天跳动
[54:57] 但跳动实际上是
[54:59] 全世界本来就没有人看得准
[55:01] 说每天怎么跳动
[55:02] 所以你应该要回过头来
[55:04] 确认它的
[55:04] 我上次讲了
[55:05] 反正到6月的营收公布
[55:08] 要记得就是
[55:09] 整体上市柜的营收
[55:11] 还在创历史新高
[55:12] 而且年增46%
[55:15] 非常夸张不可思议的数字
[55:18] 累积上半年年增也超过三成
[55:22] 大概34左右
[55:23] 所以结论就是你自己的个股
[55:25] 如果累积年增差整个均值太多
[55:31] 然后又涨很多了
[55:33] 这个时间点你还认为它会创高
[55:35] 我就觉得这是一个很大的风险
[55:37] 应该说现在在震荡
[55:39] 你要稍微做调节
[55:40] 你可以降持股或者是你可以换股都可以
[55:44] 可是你要卖的股票
[55:46] 不是那个赚最多的股票
[55:48] 一定是他我刚刚提到
[55:50] 营收我刚刚提到
[55:51] 有一个均值三成
[55:52] 你的个股
[55:53] 如果连两成都不到
[55:55] 甚至还是个位数的
[55:56] 那个就是减码最好的标的
[55:58] 那至于获利很好的
[56:00] 我们刚刚讲了很多
[56:02] 获利营收都很好的
[56:04] 可是最近一直在修正
[56:05] 你不要看他技术面很弱
[56:07] 破了什么线什么线
[56:09] 就要去卖他
[56:10] 其实这个等你卖完之后
[56:12] 整理过后
[56:13] 它很容易又出现转强的状况
[56:15] 我刚听敏翰讲的时候
[56:17] 我就很有感觉
[56:18] 就是大家真的在这种行情
[56:21] 可以多做点功课
[56:23] 不要一直看股价
[56:25] 你真的会很不舒服
[56:26] 你会受不了
[56:27] 然后像我们以前前辈都会跟我们讲
[56:30] 利空不跌的时候就是买跌
[56:33] 那现在你会发现利空影响很大
[56:36] 就是干扰太多
[56:37] 就表示那个盘还没整理完
[56:40] 所以我们现在就在家里多做功课
[56:43] 然后就是包括像明翰建议的
[56:45] 做功课方法
[56:46] 或者是我们讲的这些材料的选股方式
[56:48] 你都先把个股写下来
[56:51] 然后或者是你去检视一下自己的持股
[56:53] 对那我觉得就不要再照镜的
[56:56] 一直想要动来动去
[56:57] 对然后等到你发现
[56:59] 最近报章媒体写的利空
[57:01] 结果好像都不叠了
[57:03] 然后连续好几天
[57:05] 那你就知道差不多了
[57:06] 这个是一个很好的观察
[57:08] 像我们在四月五月的时候
[57:10] 做第一季财报
[57:11] 然后四月五月营收创新高
[57:12] 很好做哦
[57:13] 你只要表列出来哦
[57:15] 设飞镖哦
[57:16] 这些创新高的第一季财报
[57:18] 很棒的
[57:19] 就会涨
[57:19] 六月就完全是踢到铁板
[57:21] 六月营收创新高
[57:22] 就隔天大跌
[57:23] 甚至跌停板
[57:24] 然后就想傻眼
[57:26] 发生什么事情
[57:27] 六月营收创新高的加数
[57:29] 将近190加哦
[57:31] 这个很惊人的一个数字
[57:33] 然后年增率也非常非常的漂亮
[57:35] 结果常常是营收创新高
[57:37] 隔天半根
[57:38] 然后同事说
[57:38] 这怎么解
[57:39] 我说我没办法解
[57:40] 只能说
[57:41] 只能说现在利多不反应
[57:43] 或是搞不好
[57:44] 他们觉得前两个月反应完了
[57:46] 那所以刚刚婉婷讲了
[57:48] 如果今天看到的是
[57:49] 某研究机构
[57:51] 又出了一个什么报告
[57:52] 市场理都不理你
[57:53] 那可能就到了一个
[57:55] 叫做利空不会反应了
[57:57] 终于
[57:58] 然后呢
[57:58] 有一家营收出来很棒
[58:00] 或是获利数字字节很棒
[58:02] 或什么东西消息出来
[58:03] 它大涨
[58:04] 利多开始有被市场接受的时候
[58:07] 我觉得中小型股
[58:08] 或热门题材的族群
[58:10] 他就可以回到一个正循环
[58:11] 我个人是觉得
[58:12] 不太可能在这边
[58:14] 事情就完全结束
[58:15] 很多人一叠就会觉得
[58:16] 事情完全结束了
[58:17] 这个民汉一定常遇到
[58:19] 对 应该这样讲
[58:21] 刚刚婉婷讲
[58:21] 其实它是一个观察市场的
[58:23] 一个氛围转变的一个方法
[58:25] 那应该说
[58:26] 但是我觉得投资人
[58:27] 应该想清楚
[58:28] 你到底是什么样的人
[58:29] 你是等到市场氛围转加
[58:32] 然后开始转强
[58:33] 你赶快去追
[58:34] 这也是一种策略
[58:35] 但是如果过往
[58:36] 其实你追不赢人家的情况下
[58:39] 现在在市场氛围没有好转之前
[58:41] 现在反而是你一个切入的时间点
[58:44] 所以这个时间点自己要拿捏一下
[58:46] 你自己的平常的属性
[58:48] 到底是追强容易赚钱的
[58:50] 还是追强每一次都容易套牢的
[58:53] 去区分一下
[58:55] 如果每一次你觉得要进场的时候
[58:57] 通常就容易反转
[58:58] 这个时候就是刚刚提到的
[59:00] 在市场现在氛围反而比较悲观
[59:02] 在持续滑落的时间点
[59:04] 我觉得反而是买点
[59:06] 那通常啊
[59:07] 我觉得这个最后一定要克服人性
[59:09] 因为现在下坠的过程当中
[59:11] 你永远都会觉得明天可能会更便宜
[59:13] 所以你永远进不了场
[59:14] 这个我常常讲
[59:15] 就是你必须要分批
[59:17] 要勇敢的买
[59:18] 因为你不可能
[59:19] 常常讲不可能想要买在低点
[59:23] 这是绝对办不到的事情
[59:24] 你只能买在相对低点
[59:26] 那我刚刚提到
[59:27] 现在市场重点就是基本面没有反转
[59:30] 那我刚刚讲营收都还在创高
[59:32] 整个趋势还在往上
[59:34] 纯粹就是第二季涨多
[59:35] 所以现在在拉回的过程当中
[59:38] 所以你应该趁着这个市场氛围
[59:40] 比较保守比较悲观
[59:42] 开始逆向解读的时候去分批布局
[59:45] 那刚才讲不要想要买在低点
[59:47] 现在这个时间点只要后续创高之后
[59:50] 现在买都是便宜的
[59:52] 第一件事情要分批
[59:53] 第二你就是要熬得过这段时间
[59:56] 万一买了买个两三笔钱都买完了
[59:59] 他还没停
[60:00] 那就暂时先不要看
[60:02] 熬过那段时间
[60:03] 后面再讲利空不要理他
[60:05] 我常常讲
[60:06] 利空
[60:06] 除了我刚刚讲了
[60:08] 除了政治利空
[60:09] 像当时川普突然拿一块板子出来
[60:12] 那我们是没办法预期的
[60:13] 要记得一件事情
[60:14] AI的需求
[60:15] 不可能突然今天很好
[60:18] 突然醒来明天告诉你
[60:19] AI需求不见了
[60:21] 这是不可能的事情
[60:22] 我常常讲一个产业的变化
[60:23] 最起码我个人觉得用两个quad
[60:26] 下去慢慢转变才有可能性
[60:27] 所以我常常讲
[60:28] 第二季能长这样
[60:30] 七月突然的转空了
[60:33] 纯粹是市场的氛围而已
[60:35] 所以你刚刚讲
[60:36] 你就应该要买在市场氛围
[60:38] 相对比较保守悲观的时候
[60:39] 不是大家每天都知道
[60:41] 买了就会赚钱
[60:42] 大家都很乐观的时候
[60:43] 反而容易追高
[60:44] 因为我们在录音的同时
[60:46] 夜盘已经跌了700点
[60:47] 就是有反应
[60:49] 可能刚刚台积电的法书会上
[60:51] 虽然CC会讲了很多
[60:53] 但市场目前并没有因此
[60:55] 得到很巨大的信心
[60:58] 所以应该听我们的podcast
[60:59] 因为刚刚明翰也讲了
[61:03] 或是婉婷也形容了
[61:05] 我们很容易在市场一片大好的时候
[61:07] 觉得会更好
[61:08] 所以你的持股的平均成本
[61:11] 反而会比较高
[61:12] 虽然我们有提到
[61:13] 最好你等值稳
[61:14] 因为像我就很容易是那种
[61:15] 蹲点怎么还有更低
[61:17] 从半蹲变成深蹲
[61:18] 很容易会变这样
[61:20] 可是因为我自己在资金的配置上面
[61:22] 我是相当的有节制
[61:24] 所以我比较不会面临说
[61:25] 一跌
[61:26] 结果就马上all in
[61:27] 结果我的资金打完了
[61:29] 就很紧张
[61:30] 就想说我是不是要赶快变点钱出来
[61:31] 我觉得大家要去衡量一下
[61:33] 就像前一阵子
[61:34] 我有跟大家分享
[61:35] 我本来满手都被动元件
[61:37] 也买很多
[61:38] 可是后来发现情况不太对的时候
[61:40] 就陆续减
[61:41] 那因为布局的比较早
[61:42] 所以叫做获利回吐
[61:44] 获利回吐的时候
[61:45] 最忌讳就是你舍不得
[61:46] 因为你会觉得
[61:47] 早知道我三天前
[61:49] 一个礼拜前卖
[61:50] 我还可以多赚多少多少钱
[61:52] 现在要卖吗
[61:53] 其实我那时候就觉得
[61:54] 整体的气氛上面
[61:56] 硬人明汉说的那一句
[61:57] 可能股价涨幅
[61:59] 远远超过基本面的涨幅
[62:00] 所以后来我就做获利了结出去
[62:03] 那有一些比较幸运是
[62:04] 当初卖飞
[62:05] 现在看起来好像卖得还不错
[62:07] 这个是在被动硬件部分
[62:09] 可是我对什么东西非常有信心
[62:11] 像设备股
[62:12] 我就一直在那边死抱火抱
[62:13] 真的叫做死抱火抱
[62:15] PCB其实刚有一档没讲
[62:17] 应该很多人想知道
[62:18] 像金居
[62:19] 因为金居最近
[62:21] 它高顶700多
[62:22] 现在等于要400多
[62:24] 其实你说几乎也是一个
[62:25] 打了四成六折的一个状况
[62:28] 上游材料部分
[62:29] 最后可以帮我们的听众朋友
[62:31] 做一点补充
[62:31] 金居
[62:34] 其实应该说
[62:36] 我从产业的角度来看
[62:38] 金居它今年的重点就是
[62:40] HVLP4要出货
[62:42] 然后第二季大概五六月份开始出货
[62:44] 这个有
[62:45] 它营收也四五六月都营收创新高
[62:48] 可是HVLP4
[62:51] 它是用在Rubin
[62:52] 那我刚刚讲了
[62:54] Rubin如果delay一点点
[62:56] 那就可能会出货
[62:58] 有一点点的不如预期
[62:59] 但这个不如预期
[63:00] 其实不是下修
[63:02] 它是延后
[63:03] 所以它有可能
[63:05] 本来我们第二季预期的
[63:06] 稍微有一点落差
[63:07] 那股价就会反应很重
[63:09] 盘不好的时候
[63:10] 就会反应很重
[63:11] 然后第三季之后
[63:13] 可能真正开始出了
[63:15] 放量了
[63:16] 那就会又符合预期了
[63:18] 那中间的落差就会出来
[63:19] 然后再来就是
[63:21] 这时候我就要把目标
[63:23] 这样拿出来
[63:24] 因为我之前是有设定一个
[63:27] 就是算好他今年跟明年获利之后
[63:29] 我又给了一个评价
[63:30] 那实际上他其实有涨超过
[63:32] 我的想法的
[63:34] 那我觉得很棒
[63:36] 然后但是当他开始
[63:38] 五六月份营收
[63:39] 创新高的强度
[63:40] 跟我想的有一点落差的时候
[63:42] 他股价要涨这么多
[63:43] 这个就很像敏翰讲的
[63:44] 要验证营收
[63:46] 你营收成长的幅度
[63:47] 如果跟股价成长的幅度
[63:48] 有一点落差的时候
[63:49] 他就会跌
[63:50] 那当然就他跌到这个位置
[63:52] 我们就要去思考说
[63:54] 他有差这么多吗
[63:55] 好像又没有啊
[63:56] 那有需要看这么差吗
[63:58] 对
[63:59] 所以我觉得不同位置
[64:00] 是
[64:00] 会有不同想法
[64:01] 但是你如果是真的追加六七百块的
[64:04] 那本来就
[64:05] 因为它营收强度没有那么好
[64:08] 对
[64:08] 所以这个就是你在买的时候
[64:10] 当时要想一下
[64:11] 好
[64:12] 这个又回到刚刚我们所有的产业都这样波浪舞
[64:15] 对不对
[64:15] 对
[64:15] 它的前景是好的
[64:17] 所以有时候市场会让它超涨
[64:19] 说实话
[64:20] 因为金居我们两百多块就讲了
[64:22] 对
[64:22] 两百多块会混超久
[64:24] 突然变成
[64:25] 我记得有一天是500块
[64:26] 叫大家说500了
[64:27] 差不多可以原地解散一下
[64:29] 但解散之后呢
[64:30] 大家要重新集合到700多
[64:32] 所以如果以当初的这个500块
[64:34] 做一个均值来说
[64:36] 也没有离他很远
[64:37] 就变400多
[64:38] 可是如果你是买在200多的人
[64:40] 可能没什么感觉
[64:41] 买在500的人可能稍微忍耐一下
[64:42] 买在700的人
[64:43] 感觉很差
[64:45] 这就是不同位阶会造成的
[64:47] 也是明翰讲的
[64:48] 如果你是一个快进快出的人
[64:50] 你可能600买了700卖
[64:51] 你还是赚
[64:52] 可是很怕就是大家
[64:54] 600买了700没卖
[64:55] 回到600没卖500
[64:56] 害怕400
[64:57] 就是很怕会是这样一个情形
[65:00] 所以我觉得这段时间
[65:01] 刚刚讲到的
[65:03] 陆续还会有第二季的季报要出来
[65:05] 如果第二季季报很棒
[65:07] 六月营收很棒
[65:08] 甚至接下来七月营收很棒
[65:09] 而它的股价是沉淀过的
[65:11] 优先考虑
[65:11] 蹲点的人资金控制好
[65:14] 不要说觉得这个点就最低
[65:16] 像之前大家接台达店
[65:17] 好多人就传讯息说
[65:18] 怎么破2000台达店
[65:20] 还会再破1900
[65:21] 还会再到1800
[65:22] 已经接到手软
[65:23] 没有
[65:24] 它没有变坏
[65:25] 就台大电没有很坏
[65:27] 对
[65:27] 可是市场的供述
[65:28] 或是资金挪移的时候
[65:30] 你就要把你的战线
[65:31] 拉得长一点点
[65:32] 因为涨很多了
[65:34] 台大电认识他的时候
[65:35] 我们是300块200块
[65:37] 就认识台大电了
[65:38] 也是十倍的股票了
[65:40] 所以现在的状况
[65:41] 是在我们历经的AI
[65:42] 这么快乐的一场盛宴之后
[65:45] party没有结束
[65:47] 但现在中场休息
[65:49] 杯盘狼藉
[65:50] 大家各自整理一下行囊
[65:52] 筹一下资金
[65:53] 还是继续迎接
[65:55] 就是等到这段乱流过去之后
[65:57] 还是会再往上
[65:58] 我想这是我们今天三个人的结论
[66:00] 对
[66:02] 不要问我们叠到哪里
[66:04] 才算抄叠
[66:04] 就是配置好
[66:06] 有信心
[66:07] 我相信未来
[66:09] 就是再创高
[66:10] 是绝对绝对会看到的
[66:12] 认同吗
[66:14] 认同认同
[66:15] 共识
[66:16] 好
[66:17] 那今天很谢谢婉婷
[66:18] 也很谢谢明翰
[66:19] 也很谢谢这段时间
[66:20] 其实有传讯息给我们的朋友
[66:22] 我刚刚有看了一下
[66:23] 有很长的讯息
[66:24] 那我就没有念
[66:25] 但大意就是
[66:26] 听了我们的节目
[66:28] 或者听了达人的分享之后
[66:29] 也许买个股没信心
[66:31] 去买了ETF
[66:32] 用最稳健的方式
[66:34] 有的是说帮妈妈付旅费的时候
[66:36] 妈妈露出的笑容
[66:37] 有的是说自己可能情场失意
[66:39] 可是呢
[66:40] 股场得意
[66:41] 然后觉得远离了那些
[66:44] 对他有毒的人事物之后
[66:45] 有了财富很开心
[66:47] 我觉得这些分享
[66:48] 看了都非常非常的高兴
[66:50] 这就是我们学投资理财
[66:52] 最大的意义
[66:53] 不是在
[66:54] 真的不是在怎么讲
[66:56] 赌场博书营
[66:57] 而是人生有选择权
[66:59] 给家人更好的生活
[67:01] 因为这两位
[67:02] 接下来都要出国去玩
[67:03] 带着家人出国去玩
[67:06] 很棒
[67:06] 好那我们就跟
[67:07] 古惑仔的朋友说拜拜咯
[67:09] 大家拜拜
