[00:00] 欢迎收听赵华谊古惑仔第1083集
[43:33] 他觉得要对社会
[43:34] 做出一点贡献
[43:35] 所以他就决定捐出一点钱
[43:37] 来救援动物
[43:38] 回馈社会
[43:39] 也谢谢我们带来
[43:40] 这么优秀的节目
[43:41] 社会影响力有日益高升
[43:43] 会让他反思
[43:45] 这个世界上的某些角落
[43:47] 还有着很多厉害的人
[43:48] 在影响的世界
[43:49] 期待自己
[43:50] 自己有一天
[43:50] 也能为世界带来一些改变
[43:52] 我也是谢谢婉婷
[43:53] 婉婷也是一个很厉害的人
[43:54] 存在在这个世界
[43:56] 然后也谢谢统一投顾
[43:57] 因为要让婉婷稍微出来宣传
[43:59] 所以我们才能听到婉婷
[44:00] 那么多的观点
[44:01] 没有 谢谢病才
[44:01] 要不然研究人员
[44:03] 其实都不喜欢来节目
[44:05] 像我有问说
[44:06] 那我能不能约这个姚慈金母
[44:08] 陈川瑶来上
[44:09] 但我自己知道
[44:10] 我以前跑过投信经理人
[44:12] 可能杂志访访还可以
[44:14] 电视网路
[44:15] 他们真的压力太大
[44:16] 对
[44:16] 所以我们会努力一下试试看
[44:19] 但几率真的不高
[44:20] 还有像这位林先生
[44:22] 因为我念过他的两次留言
[44:24] 我这边也不念了
[44:26] 那他也是有谢谢PCB女王
[44:28] 那这边又有讲说
[44:29] 00403A的IPO
[44:31] 如果这个哲伟哥操盘不好
[44:33] 是哲伟是不是
[44:34] 对哲伟
[44:35] 那就换婉婷出手
[44:37] 不同单位
[44:38] 没有不同单位
[44:39] 完全不同公司
[44:41] 不同公司一个头个个头信
[44:43] 然后他说
[44:44] 因为这边也是说
[44:45] 要谢谢您无私分享
[44:47] 新发行投资秘诀
[44:48] 您那一句
[44:49] 任知道哪里获利到哪里
[44:51] 确实打醒了我
[44:52] 所以他现在
[44:53] 以我之名
[44:55] 向屏东地区
[44:56] 因为我屏东人
[44:57] 的社福机构
[44:58] 捐了一些钱
[44:59] 为您天福受助公德
[45:02] 愿收市场红
[45:03] 谢谢你
[45:04] 真的很谢谢
[45:06] 而且还知道
[45:07] 我是屏东人
[45:08] 对 很谢谢
[45:09] 真的很感谢大家
[45:10] 对 因为我自己的话
[45:11] 也是会有定期
[45:12] 再做一些捐款
[45:14] 我也觉得
[45:14] 如果我们能够
[45:15] 从股票市场上
[45:16] 得到一些钱财
[45:17] 我们可以过得
[45:18] 比别人可能更好一些
[45:19] 真的就是
[45:20] 捐点钱出去
[45:22] 对
[45:23] 好
[45:23] 好 谢谢婉婷
[45:25] 也希望大家晚上准时收看
[45:27] 我们理财答案秀
[45:28] 跟大家说拜拜咯
[45:29] 拜拜
