[00:00] 歡迎收聽趙華與古惑仔第1010集
[43:52] 例如說上泉
[43:53] 可是他們的產品
[43:55] 好像良率上面
[43:57] 或者是品質上面
[43:59] 不是一直都沒有傳出
[44:00] 真的透過認證嗎
[44:02] 那你就要小心大立光的介入
[44:04] 會不會對原本在跟臺移電臺合作的人
[44:07] 產生一些排擠的效應
[44:09] 這不是開玩笑
[44:10] 因為大立光不是開玩笑的公司
[44:12] 還有就是大立光的錢
[44:15] 現金是非常的多
[44:17] 我覺得這些都還蠻有助於說
[44:19] 當他今天決心切入一個領域的時候的發展
[44:22] 當然因為是子公司
[44:23] 到底對這個母體
[44:25] 還是在手機市場的大力光
[44:27] 能不能產生多少益助
[44:28] 不確定
[44:29] 但是你說它會不會排擠到別人
[44:31] 我覺得那個是叫綽綽有餘
[44:33] 那後面大力光有沒有機會
[44:35] 因為像這型別的合作
[44:37] 有產生更多的轉型
[44:38] 我覺得這一次的庫場股
[44:40] 真的非常有意思
[44:41] 大家可以看
[44:42] 當然短期內
[44:43] 它還是一個手機概念
[44:45] 但是中長期
[44:46] 因為其實這中間
[44:48] 就是我認識大力光到現在
[44:49] 他們有嘗試做過很多次的轉型
[44:51] 可是沒有辦法找到一個
[44:53] 比手機市場更大的市場
[44:54] 他們也轉型要做醫療用的鏡頭
[44:57] 對
[44:58] 那你說無人機
[44:59] 機器人的視覺
[45:00] 他們一定也不可能缺席
[45:01] 可是目前都沒有辦法支撐
[45:03] 他們原本的那一塊市場
[45:05] 雖然他也是很賺錢的公司
[45:06] 可是大家對於成長性
[45:08] 就會一直有一個問號問號這樣子
[45:10] 但這一次我覺得
[45:11] 他跟臺電合作
[45:13] 做CPU的事情
[45:14] 大家真的是可以
[45:14] 可以繼續看下去
[45:16] 對
[45:17] 那不會所有的CPU廠都受害
[45:19] 因為當如果大一光今天做得好
[45:21] 而CPU這件事情
[45:22] 確實能夠有很大的產值的時候
[45:24] 大家也是會受惠的
[45:26] 可是到時候可能就是技術見證賬
[45:28] 對
[45:29] 那目前在光通訊模組
[45:31] 有賺錢的光聖
[45:32] 我覺得他們也不至於落隊
[45:35] 也不至於落隊
[45:36] 尤其是最近又發債
[45:37] 所以他們在資本市場拿了不少錢
[45:39] 連續發光聖2光聖3
[45:42] 這種聰明的
[45:43] 就是趁這一波在市場拿到錢的
[45:46] 我覺得他們的延續性也會比較厲害
[45:48] 對因為我覺得像光聖這種
[45:50] 是Google光通發模組的受惠股票
[45:53] Google 光射化暖房主體
[45:54] 已經實際上看到在應用了
[45:56] 那臺建的CPU跟輝達應用的
[45:59] 可能要等到Rubin的系列
[46:00] 算是比較後面的想象題材
[46:02] 所以大力光跟所謂的臺建合作
[46:04] 應該是在後續才會做一個持續的發酵
[46:06] 但因為我們講
[46:07] 現在是所謂的周夢題材
[46:08] 所以我覺得先行做反應
[46:10] 也算蠻合理的
[46:11] 那今天可以看到
[46:12] 其實這個所謂CPU股票
[46:14] 第一個波率出關就有點這種
[46:16] 漲不太動 股價拉回
[46:17] 那另外我覺得蠻多CPU股票
[46:20] 跟剛剛的半導體裝置
[46:21] 是不一樣的概念
[46:22] 他們12月營收
[46:23] 有些真的還蠻
[46:24] 不是那麼的漂亮
[46:25] 所以我覺得有部分股價
[46:27] 可能就在躲營收的一個利空
[46:29] 那等營收利空完之後
[46:30] 大家就可以看一下
[46:31] 如果營收真的有利空
[46:32] 股價先跌過
[46:33] 利空不跌
[46:34] 也許我覺得接下來
[46:35] 農曆春節之前
[46:36] CPU應該也是
[46:37] 重點的觀察族群之一
[46:39] 好那代表什麼呢
[46:40] 代表CPU是完真的
[46:42] 所以才會讓大淚光
[46:44] 這個可能公司風格
[46:45] 比較保守的公司
[46:47] 要有確定性的
[46:48] 才會下來的公司這麼做
[46:51] 我覺得這也是一個指標
[46:52] 不是說完了
[46:53] 大一光進來可能就完蛋了
[46:55] 這跟鴻海進來不一樣
[46:57] 他畢竟還是一個
[46:58] 固守高毛利
[46:59] 跟他的品質的一家公司
[47:01] 對
[47:02] 所以我覺得這個意義是
[47:03] 這個產業肯定他認為
[47:05] 是可以有利好賺的
[47:08] 然後也有技術的前瞻性的
[47:10] 他才會這樣做
[47:11] 我覺得這個是在今天
[47:13] 大家可能很
[47:14] 一直關注這個臺積電的時候
[47:16] 我反而覺得很有趣的一個新聞
[47:19] 跟大家做分享
[47:20] 好那今天的時間也差不多啦
[47:22] 我希望這個各位聽眾朋友們
[47:25] 今天的感受還是好的啦
[47:27] 因為我想有臺積電
[47:29] 或是說像機油油
[47:30] 應該會是一個很標配的東西
[47:33] 舉例來說
[47:34] 之前有跟大家分享
[47:35] 臺積電當然一張很貴
[47:37] 買零股有人覺得不方便
[47:38] 那可以有什麼東西來取代
[47:40] 好0052嘛
[47:41] 因為剛好0052當時做分拆
[47:44] 分拆完三十幾塊嘛
[47:45] 那今天好像四十了
[47:46] 對0052就是一個
[47:48] 簡單你可以入手臺積電的方法
[47:50] 因為它75%吧
[47:51] 好像都是臺積電
[47:52] 比這個市值型的更高
[47:54] 那當然如果你重壓臺積電
[47:56] 你一定會擔心嘛
[47:57] 所以才會講說
[47:58] 像今天你會發現
[47:59] 比較純的0052漲很多
[48:01] 或是0050 006108
[48:03] 都漲得比主動式的
[48:05] 市值型ETF來得多
[48:06] 今天主動式是吃別的一天
[48:08] 因為他們都漲輸臺積電
[48:10] 但這個不一定是常態
[48:12] 最好的方式就是
[48:13] 做好你的配置
[48:15] 例如說0052
[48:16] 就是代表你有臺積電
[48:17] 假如你買不起一張
[48:19] 現在已經要167萬的臺積電的話
[48:22] 那052就是一個幾萬塊
[48:24] 可以入手的選擇
[48:25] 那我喜歡半導體
[48:26] 有00830
[48:27] 那如果你喜歡這個四直型的
[48:30] 當然傳統的005 006 208
[48:32] 以及我也常常講
[48:33] 現在有很多把四直型改良的
[48:35] 他就是不希望那麼重壓臺積電
[48:36] 雖然今天輸
[48:38] 但是你把時間軸拉出來看
[48:40] 他不一定長期輸
[48:41] 這也是一個想法
[48:43] 就他找大市值
[48:44] 可是不是單壓臺積電
[48:46] 這也是一個
[48:47] 因為你說不準哪一年
[48:48] 它就不是臺積年的時候呢
[48:50] 它還是很好
[48:51] 可是不一定都長在它身上呢
[48:53] 那這個像有的人說
[48:55] 廣達現在是不是更香啊
[48:57] 鴻海是不是更香了
[48:57] 那這種所謂的四指形
[48:59] 但有加上變化的
[49:01] 好例如985A好了
[49:03] 那它就是臺積電沒有那麼多
[49:05] 可是它有其他的全職股
[49:07] 包括可能它也有南亞科
[49:09] 所以它會比較活潑
[49:10] 我覺得這個也是大家在配置上
[49:12] 可以去思考的
[49:13] 那另外現在也很明顯
[49:15] 美國的科技好
[49:16] 臺灣的科技才會好嘛
[49:17] 因為今天我在PO說
[49:18] 今天台股是K型的走勢的時候
[49:20] 有人就說
[49:21] 這個臺灣病變得更嚴重
[49:22] 我必須跟大家講
[49:23] 現在不是臺灣病
[49:25] 臺灣病是指我們用壓
[49:27] 就是很廉價的匯率去刺激外銷
[49:29] 那應該全部都好
[49:31] 現在不是臺灣病
[49:32] 現在是美國病
[49:33] 現在真的叫美國病
[49:35] 就是美國有什麼科技在發展的時候
[49:37] 我們就會好
[49:38] 不管你匯率高或低
[49:40] 它就是會好
[49:41] 那你傳產有沒有慘
[49:42] 就是慘
[49:43] 因為它也有關稅的問題
[49:45] 它有比較吃匯率的問題
[49:47] 所以現在的毛病
[49:49] 真的叫做美國病
[49:51] 那美國最近有很多的大手筆
[49:53] 我覺得會有點牽涉到
[49:54] 政治的立場
[49:55] 例如說去攻打
[49:57] 把那個委內瑞拉的總統抓走
[50:00] 這個事情就很兩極
[50:02] 所以我們今天在這邊不討論
[50:04] 但是這讓美股或臺股的
[50:07] AI概念股
[50:08] 或是說半導體股漲
[50:10] 你說有沒有一個關聯性
[50:11] 我覺得大家可以去思考
[50:13] 我個人覺得是有一些
[50:14] 但是不評論
[50:16] 對就不評論
[50:17] 因為有人覺得你很暴力
[50:18] 跑到人家國家去抓走
[50:20] 雖然那個國家人民
[50:21] 看起來是歡天喜地
[50:23] 但是這是不是有正當性
[50:25] 我不知道
[50:26] 我不評論這件事情
[50:27] 但是為什麼叫有美國病
[50:29] 就是當今天川普在鞏固他的國力
[50:33] 或是他的股債市場
[50:35] 他股也固債也固
[50:37] 各種事情他都固的時候
[50:38] 我們就要去找到
[50:40] 在K型經濟裡面
[50:42] 網上的那些族群
[50:43] 而很不巧的是他們
[50:44] 或者很巧的是
[50:45] 他們確實跟美國的政策
[50:47] 看來有高度的相關
[50:48] 這個是不爭的事實
[50:50] 對啊
[50:51] 所以我覺得目前來看
[50:52] 只要美股好
[50:53] 臺股就會好
[50:54] 那也可以從指標股來看
[50:56] 那整體上來看
[50:57] 因為馬上要進入到
[50:58] 美股的超級財報周
[50:59] 所以我覺得大家
[51:00] 可能在一月份
[51:01] 可以多花一點時間
[51:02] 看美股的指標性股票
[51:03] 搭配財報表現
[51:04] 如果都是一些強勢的表現
[51:06] 那很簡單
[51:07] 你就選擇它相關強的族群去做
[51:10] 不然特斯拉
[51:11] Google
[51:11] 博通
[51:12] 或甲骨文供應鏈
[51:13] 我覺得都是大家可以觀察指標
[51:15] 對臺灣的一些指標心意會比較明顯
[51:17] 好
[51:18] 那我們今天也真的是包山包海
[51:20] 講了很多
[51:20] 在臺股站上三萬點的時候
[51:23] 有很多的心得想跟大家分享
[51:24] 希望大家有所收穫
[51:26] 那我們就跟股貨單們說拜拜
[51:28] 好
[51:28] 大家拜拜
[51:29] 拜拜
