[00:00] 欢迎收听赵华宜古货载第1141集
[43:43] 然后积极型的代会员
[43:45] 像你就是积极型的代会员
[43:47] 也会有比较
[43:47] 像蔡明翰也很积极
[43:49] 对不对
[43:49] 他没有代会员
[43:50] 他的心态很积极
[43:52] 他昨天来也是觉得
[43:53] 他觉得整个基本面
[43:54] 根本就没有问题
[43:55] 那婉婷是女生
[43:57] 跟我一样
[43:57] 她可能就会有点
[43:59] 看到大盘在变动
[44:00] 以及他们可能
[44:01] 整个公司
[44:02] 整个证券或是投信那边
[44:04] 有点保守的时候
[44:05] 他也会提出一些警讯
[44:06] 大家的个性不一样
[44:08] 所以它就组成了一个
[44:09] 很有趣的联盟
[44:11] 就是大家可以去挑
[44:12] 你的做法到底是什么
[44:13] 如果你是造华派的
[44:15] 那你就是可能
[44:16] 左侧的时候
[44:17] 很小心地在做加码
[44:18] 可是当一些大标股
[44:20] 标上去的时候
[44:21] 也许就没您的份
[44:22] 如果您是老板派的
[44:25] 我相信四五月
[44:26] 应该是让你觉得好厉害
[44:28] 我也是觉得
[44:29] 他每次跟我讲话
[44:30] 会觉得好振奋
[44:31] 可是振奋的情况
[44:33] 当今天是一个洗福儿
[44:35] 是快速下杀的过程中
[44:37] 就难免会遇到受伤的情况
[44:39] 这个也必须跟大家做分享
[44:41] 所以我觉得
[44:42] 看大家喜欢的是哪一种派别
[44:44] 或者是大家喜欢mix
[44:45] 但千万不要是
[44:47] 在上涨的时候
[44:48] 希望自己人人都是雷老板
[44:49] 在下跌的时候
[44:51] 觉得自己人人都要抱着满手的债
[44:53] 然后ETF
[44:54] 然后都是最没有风险的
[44:57] 这是不可能的
[44:58] 这是不可能的
[44:59] 所以像我就是上涨
[45:01] 我就羡慕一下我的朋友们
[45:03] 觉得他们好棒
[45:03] 这样子
[45:04] 可是下跌的时候
[45:05] 我就觉得
[45:05] 我有保护到跟我一样类型的人
[45:08] 因为大家胆子都不大
[45:09] 我觉得这个是大家在这一波的操作里面
[45:12] 可以去学习到的东西
[45:13] 所以这也是为什么今天雷老板来
[45:15] 我觉得我们要跟大家稍微聊一下
[45:17] 心路历程的部分
[45:19] 因为这个难得
[45:21] 之前这个意气风吧
[45:23] 雷老板
[45:24] 都害我版面被洗版的雷老板
[45:27] 也是会有像现在遇到比较大的考验的时候
[45:31] 可他有讲
[45:32] 他的逻辑是不会改变的
[45:34] 尤其现在就是一个AI盛世
[45:37] AI盛世的波折中
[45:39] 我们就是不断的在学习经验
[45:42] 希望我们下一次再见面的时候
[45:44] 又是一个不一样的气象
[45:46] 希望
[45:47] 好
[45:48] 那今天也很谢谢雷老板
[45:50] 也跟古惑仔的朋友说拜拜咯
[45:52] 拜拜
[45:52] 拜拜
