[00:00] 欢迎收听赵华宜古货载第1134集
[49:19] 就是我有看到
[49:20] 有一些焦虑的人
[49:21] 我会觉得
[49:21] 似乎您就把一生的财富
[49:23] 赌在这一次台股的多头
[49:25] 会觉得这次多头没有掌握到
[49:27] 好像人生就没有了一样
[49:28] 怎么会这样
[49:29] 这个有点扭曲到
[49:31] 我们还是要在本业上面
[49:33] 有一个所谓的稳定收益进来
[49:35] 这样子你在你的投资上面起起伏伏的时候
[49:38] 你的压力就不会这么大
[49:40] 而不会把它当成人生唯一的浮沫
[49:42] 我现在看到这样的情况
[49:44] 我都会有一点为这样想法的朋友担心
[49:47] 就像我最近被通知
[49:49] 我的新房子要交屋了
[49:51] 本来是2028年上半年
[49:53] 但是现在建商就说
[49:55] 这个2027的下半年可能就会交屋了
[49:57] 那交屋的时候
[49:58] 我自己有对我自己贷款的一些规划吗
[50:00] 就像当年为什么我会买了一些债券
[50:03] 会觉得说
[50:04] 我要有一个是完全可以保本的
[50:06] 我不要在这段时间
[50:07] 在古海浮沉的时候
[50:09] 把我买房子的头期款
[50:10] 给消耗掉了
[50:12] 然后到现在要交屋了
[50:13] 那当然原本的那一块
[50:15] 我有讲过
[50:15] 可能前阵子股市很热的时候
[50:17] 我有卖掉部分
[50:18] 可是还是保留了
[50:19] 蛮大一部分的
[50:20] 那一块就可以毫无悬念的
[50:22] 在要交屋的时候
[50:23] 优先拿出来
[50:25] 当作我要交屋的一个款项
[50:27] 好 这个是一个
[50:27] 然后再来我现在也要规划了
[50:29] 那如果我真的不想要
[50:31] 后面贷款背太多的话
[50:32] 我接下来在明年
[50:34] 我可能就要陆陆续续
[50:35] 有一些停利啦
[50:36] 处分啦
[50:37] 我到底要什么优先顺序
[50:39] 那每个人人生不一样
[50:40] 我有听过有人讲说
[50:41] 这几年真的都不要买房子啦
[50:43] 就是要努力的在股市里面滚
[50:45] 但是像明翰就是不买房子的嘛
[50:47] 但是说实话
[50:49] 这就是每个人不一样的地方
[50:50] 我可能觉得那对我来说有意义
[50:52] 有里程碑
[50:53] 有的人会觉得不需要
[50:54] 我就是要在股市里面
[50:56] 以后老了坐邮轮
[50:57] 环游世界
[50:58] 所以真的要把自己的目标目的
[51:01] 想清楚
[51:02] 我觉得这个每一个人的人生
[51:04] 都是一个独立的事件
[51:05] 不要跟别人扯在一起
[51:07] 然后变成是你去学他的方法
[51:09] 其实却忽略了你自己真正的需求
[51:12] 变成说教了糟糕
[51:14] 应该我也觉得
[51:16] 其实投资真的不要看那么短
[51:18] 真的要看自己的想法
[51:20] 你的人生规划是什么
[51:22] 刚才提到我也觉得说
[51:23] 真的本业蛮重要的
[51:25] 老实讲
[51:27] 我真的很不鼓励
[51:29] 很多投资人觉得
[51:31] 真的股市很好赚
[51:33] 然后最近可能一天上班
[51:35] 可能随便当充一下
[51:37] 就有办法赚到三千块
[51:39] 都觉得不应该去上班
[51:40] 然后陆陆续续也听到很多人说
[51:42] 他就是要离职之类的
[51:45] 很多
[51:45] 对那前一段时间
[51:46] 也有那个媒体跟我接洽
[51:49] 他就说想要做个专访之类的
[51:52] 我说专访要讲什么
[51:53] 他说他们现在就是要做个专访
[51:56] 在讲那个就是最近因为股市太好
[51:58] 所以很多人都离职
[52:00] 他说我看起来也算是
[52:02] 他是受不了
[52:04] 可以放送这个
[52:07] 对 后来我跟他讲
[52:08] 我这个个案可能不太适合
[52:10] 我说没有错
[52:11] 我是离职的
[52:12] 可是我是在农历年的时候就离职
[52:14] 其实当时股市还没有大涨
[52:16] 而且我是因为
[52:18] 刚好公司有一些政策调整
[52:20] 所以我才离开
[52:21] 我真的不是因为
[52:23] 我今天财富自由去跟老板搬桌
[52:25] 我要先讲清楚
[52:26] 所以后来就没有做这一段
[52:28] 那我会觉得
[52:29] 其实我不论如何
[52:32] 我还是觉得
[52:33] 投资应该是个副业
[52:35] 真的不能把投资当主业
[52:37] 我再讲一个
[52:38] 我之前也认识有一些
[52:41] 我遇到很多
[52:43] 因为我们在投资圈
[52:44] 我遇过很多
[52:45] 就是这可能20年来
[52:47] 很多人觉得做得顺利的时候
[52:49] 就离开
[52:50] 那最后发现
[52:52] 也最后没办法继续支撑
[52:54] 至少再回到我们这个投资圈
[52:56] 继续上班
[52:57] 这个也蛮多的
[52:59] 他之前也遇过
[53:00] 最后他可以十年真的都没上班
[53:03] 就在家里操作
[53:04] 我们遇到聊天
[53:06] 他有跟我讲
[53:06] 他也没有赚多钱
[53:08] 我说不管赚多少钱不重要
[53:10] 你可以从投资圈跳出去
[53:13] 十年不上班
[53:14] 我就要给你好好的尽个力
[53:16] 就代表你很厉害
[53:18] 赚多少不重要
[53:19] 这代表你有办法维持生活
[53:21] 其实这就非常
[53:22] 对我而言
[53:23] 我觉得是一个非常不容易的事情
[53:25] 所以老实讲
[53:26] 即使要记得
[53:28] 就算我们投资圈
[53:29] 从学习阶段一直到专业训练
[53:32] 都在这个圈子里面的人
[53:34] 真正要靠自己操作
[53:38] 然后过完全独立生活的人
[53:40] 都是很少数的
[53:42] 然后现在刚好第二季
[53:44] 是出现一个很不可思议的情况
[53:47] 那这个记得
[53:48] 这绝对不是常态
[53:50] 所以我还是重申
[53:51] 你应该要本业好好认真
[53:53] 不断地成长
[53:54] 那你唯有本业成长
[53:57] 赚了更多钱
[53:58] 你才有办法把你的钱拿去
[54:00] 继续养大你的投资这个池子
[54:03] 那这样才有办法相辅相成
[54:05] 那长线不断的投资
[54:07] 而且你必须要有一些规划
[54:09] 就是说把自己的投资
[54:11] 放远十年二十年
[54:13] 大致上要什么样子
[54:15] 不是每天都在盘中
[54:18] 就是关心哪个族群最强
[54:20] 然后就把所有的资产
[54:22] 从这里移到那里
[54:23] 然後哪裡想再把這裡移到那裡
[54:25] 這種投資就我的觀念
[54:28] 我以前也都是這樣操作
[54:30] 但我後來就會發現
[54:31] 這樣子的情況下
[54:33] 你一輩子等到你真正不想工作的時候
[54:36] 你不可能靠你這個資質能夠退休
[54:39] 因為你存退休金的人
[54:41] 不可能每天把你所有的家產
[54:44] 背著到處跑到處跑
[54:46] 不可能你一定有一個長線放在那邊
[54:49] 讓他慢慢成長的
[54:50] 你短線一部分的資金
[54:52] 要跟着市场下去操作
[54:54] 短长线分开
[54:56] 我觉得这是很基本的概念
[54:58] 并不是每天真的
[54:59] 所有的家当就背在身上
[55:01] 哪里强就往哪里冲
[55:03] 这样的情况下
[55:04] 很容易赚到价差没错
[55:06] 但是没办法累积财富
[55:08] 而且当就像今天这个场景
[55:11] 我还讲今天真的
[55:12] 老实讲我个人觉得
[55:14] 连震撼教育都还不太算
[55:15] 真的只是掌桌稍微摇一摇而已
[55:18] 所谓震撼教育一定要
[55:20] 不是大家来讲到说
[55:22] 这个体感不太好
[55:24] 只是希望问一问而已
[55:26] 真正等到那个下去的时候
[55:28] 是大家再问说怎么办啊
[55:29] 到底要往外冲
[55:31] 还是应该要怎么样的时间点
[55:33] 等到那个时间点
[55:34] 你如果是每天背着
[55:36] 所有的家产到处冲
[55:37] 那时候其实压力会很大
[55:39] 因为你所有的家产
[55:40] 都会卡在里面
[55:42] 那时间点常常讲的就是
[55:44] 指数本来就是这样
[55:46] 有涨就有跌
[55:47] 所以长期而言要记得
[55:50] 不是说真的要有多长远的规划
[55:54] 最起码不能完全没有规划
[55:56] 你就是说未来几年
[55:58] 事实上就算这个细节
[56:00] 没有办法那么清楚
[56:02] 可是你最起码要给自己一个远景
[56:04] 说我如果按照这个逻辑
[56:07] 我五年十年后
[56:08] 应该我看得到什么东西
[56:10] 不是说我今天就是在哪里冲
[56:13] 明年在哪里冲
[56:15] 这样下去来讲
[56:16] 其实财富其实很难累积
[56:18] 好
[56:19] 最后我们都免不了
[56:20] 变成这个
[56:23] 就是变成说教吗
[56:26] 要怎么讲
[56:26] 变成碎碎念
[56:28] 我突然想到人家对我们两个的称号
[56:30] 碎碎念双人组
[56:32] 可是真的很重要
[56:33] 我知道大家会去崇拜
[56:34] 有一些像少年股神
[56:36] 一讲这个市场上就被
[56:38] 好几只掌停板什么的
[56:40] 他们马上财富从几万变成几亿
[56:43] 变成几十亿
[56:44] 但那个真的是非常非常非常少数的人
[56:47] 我们大多数的人
[56:48] 其实是要把规划做好的
[56:50] 把规划做好
[56:51] 我觉得这个事情是一辈子受益的
[56:53] 因为你才能非常用好的心情
[56:56] 每天过生活
[56:57] 尤其是台股是多头市场
[56:59] 如果因为台股是多头市场
[57:01] 而还不开心的话
[57:02] 那就亏打了
[57:03] 好
[57:04] 那我们今天的苦货仔就到这边了
[57:06] 跟明翰一起跟大家说拜拜咯
[57:08] 拜拜
