[00:00] 歡迎收聽趙華與古惑仔第1033集
[41:46] 他在掛牌的時候
[41:47] 其實達人秀有幫他行銷過
[41:48] 有講過
[41:49] 講了之後
[41:50] 我就很有趣
[41:51] 可是因為
[41:51] 它不是大頭性
[41:53] 所以後面
[41:53] 說實話
[41:54] 聲量就變得很小
[41:55] 那最近串起來
[41:56] 就是怎麼樣
[41:56] 靠績效
[41:57] 就是它買的那些
[41:59] 美國太空股太厲害了
[42:00] 就飛起來
[42:01] 那績效一好
[42:02] 自然難免
[42:03] 大家看到了
[42:04] 就會去多討論它
[42:05] 對不對
[42:06] 所以這個
[42:07] 沒有辦法
[42:08] 就市場上
[42:08] 有這麼多的
[42:09] 競爭產品的時候
[42:10] 它能夠亮出來的
[42:12] 例如說0050
[42:13] 永遠就是牌子老
[42:14] 牌子老
[42:15] 你說後面
[42:16] 大家新進的
[42:17] 有沒有市值型
[42:18] 有改良或是把管理費降的
[42:19] 有啊
[42:20] 可是0050就是很厲害
[42:21] 他又分拆了
[42:23] 分拆又大家又買得起了
[42:25] 諸如此類
[42:25] 現在正二也要分拆了
[42:27] 正二分拆
[42:27] 大家就又買得起了
[42:28] 不然他本來是ETF裡的股王
[42:30] 我覺得這些都是在這個市場裡面
[42:33] 你有動作
[42:33] 你有表現
[42:34] 你有行銷
[42:35] 你有什麼
[42:35] 大家就會看得到
[42:36] 那如果大家覺得有很好的產品
[42:38] 想跟我們分享
[42:39] 然後你自己有很好的觀察心得
[42:41] 我覺得也可以私訊給我
[42:42] 我會理解的
[42:43] 好
[42:44] 那這邊的話
[42:45] 最後我這邊念一個留言
[42:46] 我們一起來小討論
[42:47] 謝謝這一位
[42:48] 因為這位他
[42:48] 他也是特地上次從嘉義上來
[42:52] 看我們的現場講座
[42:54] 真的是很謝謝
[42:56] 他有講說他是87年次
[42:58] 然後他入股市大概4年
[43:00] 那他每天聽股貨仔的podcast
[43:02] 去年開始也每天都看理財達人秀
[43:05] 他每天都在聽我的聲音
[43:07] 他說以前都是買ETF
[43:09] 後來因為有這樣
[43:10] 也慢慢研究練習個股
[43:11] 他說很幸運
[43:12] 出入股市就有您的節目
[43:14] 對我有對的觀念
[43:15] 他說雖然一開始沒有碼上
[43:17] 就可以學習到
[43:18] 但是經過一年多的時間
[43:20] 自己也學到很多
[43:21] 今年初有停損東元
[43:23] 他說虧損不多
[43:24] 可是一直想抱到賺錢
[43:26] 結果反而損失更多機會
[43:28] 這個我們昨天也有分享
[43:29] 有時候你停損是想想看
[43:31] 你可以投在其他的
[43:32] 更好的機會上面
[43:33] 然後也隨著停損後
[43:35] 把資金放到熱門題材
[43:37] 賺到了我從沒想過的收益
[43:40] 他很想跟我們
[43:41] 他可能昨天有聽到我講
[43:42] 很想分享這個事情
[43:43] 他說一開始都比較小心翼翼
[43:45] 想要每筆都賺錢
[43:46] 然後所以買進後
[43:48] 賺
[43:49] 暫時如果虧損
[43:50] 就很fomo
[43:51] 他現在聽到我的觀念分享
[43:54] 他少了很多這種情緒
[43:56] 看好的股票能夠抱得比較穩
[43:57] 開開心心等早上九點
[43:59] 漲就數錢
[44:01] 跌了覺得沒關係是機會
[44:03] 可以找好的進場時機
[44:05] 因為他有講到說
[44:06] 上次的講座
[44:07] 我帶著老公跟爸爸一起去
[44:09] 專程從嘉義上去看您的
[44:12] 後面就稱讚我的
[44:13] 我就不念了
[44:14] 我看到了
[44:15] 好開心
[44:15] 然後他說
[44:16] 希望以後都能在股市如魚得水
[44:18] 祝我們的節目收市
[44:20] 然後也希望我的身體
[44:21] 要注意健康
[44:22] 這樣子
[44:22] 好暖心
[44:24] 很暖心之外
[44:25] 我覺得這兩天都有分享
[44:26] 是有的股票不會動
[44:28] 或是已經超過
[44:29] 你所謂定的出廠點
[44:31] 就把它出廠掉
[44:32] 對去換一些
[44:34] 那換個股沒把握
[44:35] 剛剛講到ETF配置也是
[44:37] 因為像
[44:37] 它確實是一個
[44:39] 你在月疊
[44:39] 然後一如說
[44:41] 現在很多ETF新發行
[44:42] 一萬多塊錢
[44:43] 你就可以做一個小福加碼的方便的工具
[44:47] 當然你對各股有興趣
[44:48] 各股市更有魅力
[44:50] 我可以理解
[44:50] 是啊
[44:51] 所以聽起來這個故事很好
[44:53] 87年次接觸股市
[44:54] 剛好遇到大多頭
[44:56] 很棒啦
[44:56] 而且觀念上面有去做調整
[44:58] 我一直強調觀念無價
[45:00] 很多人真的就是你一個觀念轉過去了以後
[45:03] 你會發現原來在股市裡面可以走得這麼的順
[45:06] 所以我不知道趙華在做節目是什麼樣的想法
[45:11] 但我來這邊上達人秀
[45:13] 我也一直都是跟
[45:14] 包含像趙瓦跟其他大任
[45:16] 或者是甚至有一些觀眾朋友
[45:17] 跟我們的互動
[45:18] 我是抱持著一起成長的心態
[45:20] 所以這幾年
[45:21] 我自己也成長蠻多的
[45:23] 對因為小明啊
[45:24] 因為我們現在快要封關了
[45:26] 我們小小講一下
[45:27] 小明那時候
[45:28] 剛開始上大人秀的時候
[45:29] 真的就是新秀裡面
[45:32] 非常亮眼的一顆星星
[45:33] 但是也受到了
[45:35] 對等關稅的摧殘
[45:37] 因為小明是這個總經起家的
[45:40] 他在這個
[45:40] 元大嘛
[45:41] 然後可以講
[45:42] 本來很大
[45:42] 元大的金控
[45:43] 當過總經理研究員
[45:44] 是正統出身
[45:46] 其實正統出身
[45:46] 在對等關稅的時候
[45:48] 真的也容易受傷的原因是
[45:50] 你看到在總經市場上面
[45:52] 被川普的擾亂
[45:53] 是很難判斷的一個情況
[45:55] 所以當時的小明
[45:57] 確實就比較保守
[45:58] 我也必須講
[45:59] 有很多的小明的粉絲
[46:01] 或是知道我們兩個的粉絲
[46:03] 也有傳訊息給我
[46:04] 說小明看得比較保守
[46:06] 所以他們就沒有在
[46:08] 可能一開始賺到錢
[46:10] 甚至因為保守
[46:10] 就有錯過機會等等的
[46:12] 這些我們也不否認
[46:13] 也不否認
[46:14] 真的
[46:14] 可是後來小明慢慢的
[46:16] 在臺股好像兩萬二的時候
[46:17] 我記得我們一起吃飯
[46:18] 是
[46:19] 然後大家一起討論
[46:20] 就說好像這個趨勢
[46:21] 就是真的往上翻了
[46:23] 川普有他厲害的地方
[46:24] 所以從那時候開始
[46:25] 小明也就開始
[46:26] 更積極的變成轉而去找股票
[46:28] 那到現在的話
[46:29] 他找到的熱門股
[46:30] 其實表現就變得非常的好
[46:32] 可是這是不是一堂
[46:33] 我覺得也算
[46:34] 我在旁邊看
[46:35] 我覺得對你也算是一個
[46:36] 蠻嚴苛的一堂課
[46:38] 是哦
[46:39] 我覺得是
[46:39] 其實我們天天相處
[46:41] 小明不是
[46:41] 絕對不是壞心說
[46:42] 我故意要帶會員
[46:44] 或是什麼
[46:45] 說看得很保守
[46:46] 害你們沒有賺錢
[46:46] 小明是真的心裡面覺得
[46:48] 這個總經環境
[46:49] 看起來不太樂觀
[46:50] 他就是鮑爾
[46:51] 對
[46:53] 但是後來就改正了
[46:55] 所以這也是一個
[46:56] 我自己在旁邊
[46:58] 他也可以理解說
[46:58] 大家都好煎熬
[46:59] 然後這個
[47:00] 投顧分析師不是人乾的
[47:02] 壓力大
[47:04] 你們這幾個都覺得
[47:05] 對
[47:07] 加油
[47:08] 大家一起加油
[47:09] 對
[47:09] 那因為我也看了這麼多的例子
[47:11] 我也知道說
[47:12] 像不管是小明或誰
[47:14] 就是大家因為希望
[47:15] 大家可以得到最好的保護
[47:17] 跟最大的收益的時候
[47:18] 有時候往往會顧此失彼
[47:19] 所以我才會一直去強調配置
[47:21] 我們不要做賺最多那個配置
[47:23] 那當然如果你很喜歡個股
[47:25] 那剛剛那位朋友也講了嘛
[47:27] 他還是有部分的資金在放個股
[47:29] 可是他有出場的機制
[47:30] 我覺得這樣就很棒很棒
[47:31] 對所以我覺得啦
[47:33] 就是來這邊
[47:34] 只要能夠持續成長
[47:35] 這件事情就是快樂
[47:36] 而且是有熱情
[47:37] 可以在這一方面領域去做發展
[47:40] 所以你看不是說
[47:41] 我們一直都可以做對的事情
[47:43] 有的時候我們也會有一些看法上面
[47:44] 跟市場不一樣
[47:45] 那重點就是我們怎麼把它調整回來
[47:48] 而且股市always都有機會
[47:49] 所以即便是到了現在
[47:51] 有人會覺得我都已經錯過了
[47:52] 這麼大一段行情
[47:53] 但臺股它就是會繼續開下去
[47:55] 那不管農曆年前農曆年後
[47:57] 還是2027年2028年
[47:59] 我是希望達仁秀長長久久啦
[48:00] 我也希望我可以
[48:01] 長長久久在這裡出現
[48:03] 最近好幾個人傳訊
[48:04] 你是跟我說
[48:05] 小明的牌好準喔
[48:06] 不管準或不準
[48:08] 大家聽也OK
[48:09] 但是真的要記得
[48:10] 你聽完之後
[48:11] 不要人家出場了
[48:13] 你還在場內
[48:13] 對
[48:14] 沒錯
[48:14] 操作還是要回歸到
[48:16] 自己的判斷
[48:16] 那我們就
[48:17] 我祝投資朋友可以賺大錢
[48:19] 大家都賺大錢
[48:20] 好
[48:20] 那今天謝謝小明同學來
[48:22] 剩下四個下一個日
[48:22] 我們也就且戰且走
[48:23] 有問題想要詢問的朋友
[48:25] 只要你不是
[48:26] 直接問名牌的心情
[48:27] 你看趙華還是很
[48:28] 還是很
[48:29] 莫名的就開始
[48:31] 瘋狂的回答了起來
[48:32] 好
[48:33] 那各位
[48:34] 果破膽的聽眾
[48:35] 我們今天就先到這邊了
[48:36] 大家拜拜
[48:37] 大家拜拜
