[00:00] 欢迎收听赵华宜古货载第1150集
[51:56] 你这一波没有赚到没关系
[51:59] 还会有下一波
[52:00] 就好像打棒球
[52:02] 你这一局没有打好
[52:03] 没关系
[52:04] 我们还有下一局
[52:05] 不要因为上一局没有打好
[52:07] 然后这一局也就慌了手脚
[52:09] 我觉得这个就是很不值得
[52:11] 仔细回顾过去台北股市的历史
[52:17] 每一次多头
[52:20] 或是每一年都有传奇
[52:22] 像前两年的CPU算传奇
[52:26] CPU之前还有这个散热也算是传奇
[52:30] 然后前年的记忆体也算是传奇
[52:34] 所以呢
[52:35] 我只是想跟大家讲
[52:36] 你一定要想办法长久的活在资本市场上
[52:40] 是
[52:41] 真的
[52:41] 因为每一年他都有传奇
[52:43] 或者说每一年都有希望
[52:46] 只要你还是持续的待在这个资本市场里面
[52:50] 所以呢
[52:51] 说真的不需要去拼最后一把
[52:55] 我觉得这个观念
[52:56] 是我真的觉得不可取
[52:59] 我为什么讲话
[53:00] 讲得这么的严厉
[53:04] 对 这个是不可取的
[53:05] 因为你不会知道
[53:07] 这个市场上面
[53:08] 的一个变化是如何
[53:09] 但想办法让自己活下去
[53:11] 在资本市场里面
[53:13] 你一定会有机会
[53:14] 一定会有翻身的机会
[53:16] 好 也不要觉得
[53:17] 今年上半年
[53:18] 那个大多头不会再出现了
[53:20] 悲观的时候
[53:21] 总是往悲观的方向想
[53:23] 乐观的时候
[53:24] 有时候就会有点得意忘形
[53:26] 这个在投资市场
[53:27] 我们不断的经过
[53:28] 轮回轮回轮回之后
[53:29] 就希望自己心情比较平静
[53:31] 昨天我也花了比较多时间
[53:32] 跟大家分享
[53:33] 甚至把我养这个流浪猫的故事
[53:35] 也跟大家做了分享
[53:36] 今天还有两三位朋友
[53:38] 就传非常可爱拍到的猫猫图
[53:40] 给赵华
[53:41] 非常谢谢
[53:42] 就是因为你们
[53:43] 就是因为你们真的很棒
[53:45] 很可爱
[53:46] 很贴心
[53:47] 所以偶尔在现在
[53:49] 我会听到比较多奇怪的抱怨
[53:51] 怪罪那些的
[53:53] 我都会觉得比较云淡风轻了
[53:55] 我可以理解在这个市场的气氛中
[53:57] 这类型的留言会多
[53:59] 可是我的听众朋友
[54:00] 真的非常的暖心
[54:02] 只能这样讲
[54:03] 大量的暖心
[54:05] 大量的正向给我的回馈
[54:07] 让我觉得非常有意义
[54:09] 来做这个podcast
[54:11] 所以谢谢大家
[54:12] 也希望大家理解
[54:14] 这段时间的状况之后
[54:15] 要懂说
[54:16] 其实有价值股要是开始变多
[54:18] 这是一个我个人觉得
[54:21] 未来在选股上面
[54:22] 比较舒服的时刻
[54:24] 那我们今天就先到这边了
[54:26] 也谢谢韦泰
[54:27] 跟大家一起说拜拜吧
[54:28] 谢谢赵华
[54:29] 大家拜拜
[54:30] 拜拜
