[00:00] 欢迎收听赵华宜古惑仔第1109集
[46:42] 这个应该是没有人看过的行情嘛
[46:44] 所以你卖飞股票不用怪自己
[46:46] 但我觉得问题在于说
[46:48] 如果你刚进来才半年
[46:50] 我觉得很重要的是
[46:51] 你要找到自己的进出的方法
[46:53] 那我们以前被教育进出方法
[46:56] 最好的方式是写你的交易记录
[46:58] 那我觉得现在AI时代很方便
[47:00] 就是说你把你的交易记录写下来
[47:02] 买进理由是为什么
[47:03] 看了哪一位达人讲的
[47:05] 那出厂理由是为什么
[47:06] 看了哪一位达人讲的
[47:08] 写下来之后
[47:08] 然后你把它丢给AI去分析
[47:11] 所以你可以透过AI来加速
[47:13] 你的学习的角度
[47:14] 甚至我看到最近很多人
[47:15] 买股票之前有先问AI
[47:17] 帮我分析基本面
[47:19] 技术面 筹码面
[47:19] 我觉得这都是现在在AI时代里面
[47:22] 可以学习更快的方法
[47:23] 重点在于说你不能够凭感觉
[47:26] 我觉得这该卖了
[47:27] 我交易了十笔之后
[47:29] 我没有学到任何系统性的方法
[47:31] 那这样的情况
[47:32] 我说真的就是
[47:32] 会错过现在是
[47:35] 你容易赚钱又学到东西的时候
[47:37] 因为当你遇到一个行情很闷的时候
[47:39] 是又赔钱又学不到东西
[47:41] 那就会觉得很痛苦了
[47:42] 好
[47:43] 刚刚我讲到说
[47:44] 我自己在文字采访稿里面
[47:46] 我有学习一位前辈嘛
[47:48] 对不对
[47:48] 那就像我开始主持的时候
[47:50] 我觉得烂爆了
[47:51] 我也会到处去看别人的主持风格
[47:53] 当然不是说
[47:54] 最后你就要变成别人的主持风格
[47:56] 而从里面会摸索出一套
[47:58] 全世界有这么多的人
[48:00] 没有一个人
[48:01] 会跟别人的操作逻辑
[48:03] 一模一样的
[48:04] 可是你会跟他接近
[48:05] 对
[48:06] 例如说
[48:06] 以前就会有所谓价值派
[48:08] 也会有动能派
[48:09] 像我到目前为止
[48:11] 我还是偏
[48:12] 就是价值这件事情很重要
[48:14] 然后动能是辅助上来的
[48:16] 因为像这种盘
[48:17] 如果你不做动能
[48:18] 就是你没有动能概念的话
[48:19] 你就会去抱住
[48:20] 那些不会动的价值股
[48:21] 传产股
[48:22] 你就没有办法享受到
[48:24] AI的成长的契机
[48:25] 然后那因为
[48:26] 以前也看过科技股的无限上纲
[48:29] 那不是说
[48:30] 什么事情都可以无限上纲
[48:31] 可是你要理解
[48:32] 资金来的时候的评价上升
[48:35] 它本来就是一个很难评估
[48:36] 会到哪里会停止的
[48:38] 对不对
[48:38] 所以有这些经验加在一起
[48:41] 然后你就会有一个
[48:42] 你有一个核心思想
[48:44] 可是它有改良过
[48:45] 然后融合成你个人的投资风格
[48:48] 就像我那时候学习前辈写稿子
[48:50] 可是后面我的稿子
[48:51] 也不可能跟前辈一模一样的架构
[48:53] 我一定会衍生出
[48:54] 我对人的观察
[48:55] 对产业的观察
[48:56] 最后融合成我的判断
[48:58] 就像三月的时候
[49:00] 我已经回答过大家一件事
[49:02] 就有人跑到我的YouTube里面去
[49:04] 写了一大篇
[49:04] 意思是他听了别人
[49:06] 别人是谁我就不说了
[49:08] 讲现在是AI泡沫的顶点了
[49:11] 然后通膨这件事情
[49:12] 油价不会下来了
[49:14] 所以接下来就要进入到空头了
[49:16] 大家又听到
[49:17] 我有一集PowerCase跟维泰
[49:19] 我们有告诉大家
[49:20] 虽然在三月那种冰花马乱的时候
[49:22] 我们依旧坚持着
[49:24] 对多头的信心
[49:26] 以及AI
[49:26] 现在基本面没有转坏的逻辑
[49:29] 他就问我他该听谁的
[49:32] 好
[49:32] 其实你听谁的都可以
[49:34] 但是你不要听了A
[49:36] 跑去问B
[49:37] 然后B费尽唇舌跟你讲完
[49:40] 你又跑去怀疑
[49:41] 是不是B讲的还是不太对
[49:43] 应该是A
[49:44] 其实这样很累
[49:45] 就是你要把你心里面的模型建立好
[49:48] 而这个模型
[49:49] 它不会100%是对的
[49:51] 例如我有我的罩门
[49:52] 就是有一些股票很飙
[49:53] 可是我做不到
[49:54] 所以如果你照我的方式
[49:56] 你可能会怨叹说
[49:57] 那涨10倍的他也没做到
[49:59] 可是我没有稳稳的
[50:01] 照我的方式赚钱
[50:02] 赚多输少
[50:04] 以及是长期赚钱
[50:05] 我想这个我绝对问心无愧
[50:07] 每一次教给大家方法
[50:09] 绝对是在多空循环中
[50:11] 我们都可以长期赚钱的
[50:13] 不是报酬率最大化
[50:14] 可是对我来说
[50:15] 是报酬率的最适化
[50:16] 那如果今天您是喜欢汉伟哥
[50:18] 听汉伟哥讲
[50:19] 那你就会知道
[50:20] 例如说像基体很低迷的时候
[50:22] 汉伟哥还是觉得
[50:23] 记忆体会在低迷之中
[50:25] 未来会频繁嘛
[50:26] 对不对
[50:26] 所以有人还特地传讯息来
[50:28] 跟我谢谢汉伟哥
[50:29] 好
[50:29] 那我就比较不会做记忆体嘛
[50:32] 那如果今天你听了汉伟哥
[50:33] 对记忆体有信心
[50:34] 那记忆体
[50:35] 如果一旦有低迷
[50:36] 或下挫的时候
[50:38] 你也不要在那边怪说
[50:39] 可是我是听汉伟的啊
[50:41] 什么早知道就应该听别人的
[50:42] 别人看空记忆体
[50:43] 对
[50:43] 你要有一个中心思想是
[50:46] 好
[50:47] 假设哦
[50:48] 假设今天记忆体真的都没有起来
[50:50] 都没有创新高
[50:51] 你也不应该怪
[50:52] 因为汉尔哥一定有其他的东西
[50:54] 让你赚到钱
[50:55] 对
[50:55] 同样的事情有发生在蔡明翰身上
[50:58] 因为明翰哥前一阵子
[51:00] 他比较看坏记忆体
[51:01] 可是他看好半导体设备
[51:03] 他看好宏镜
[51:04] 对不对
[51:05] 他看好那块也涨很多
[51:07] 后来他发现
[51:08] 因为DDR4报价也起来了
[51:10] 所以后来他在前几集
[51:11] 来达仁秀的时候
[51:13] 其实我觉得很冤枉
[51:14] 他可能在别的地方
[51:15] 有讲到他对记忆体比较保守
[51:17] 因为报价
[51:17] 但他来达仁秀的时候
[51:18] 他就说他现在看到报价起来了
[51:20] 他觉得可以重新回来看
[51:21] 我觉得他的节奏没有错
[51:22] 但他一讲
[51:23] 就好多人就骂他
[51:25] 就说
[51:26] 蔡明翰你不是说
[51:27] 记忆体什么
[51:28] 不会再过前高了吗
[51:29] 怎么你现在又这样
[51:30] 看涨说涨什么
[51:31] 就开始念他
[51:32] 我觉得这些都是不对的
[51:34] 如果您真的很喜欢
[51:35] AI达人明翰哥
[51:36] 那他其实应该
[51:37] 让您在AI上
[51:38] 有非常充足的信心
[51:40] 赚了非常多钱
[51:41] 那你就去看
[51:42] 他的那一块就对了
[51:43] 那就不应该
[51:44] 投资很多记忆体
[51:45] 对啊
[51:46] 不应该投资很多记忆体
[51:47] 然后还怪他
[51:48] 对不对
[51:49] 或者是说
[51:49] 你喜欢记忆体
[51:50] 你觉得他在跟你唱反调
[51:51] 你就骂他
[51:52] 没有必要
[51:53] 因为他的那一块
[51:54] 已经赚非常多了
[51:56] 也许我有点扯远了
[51:57] 但我的意思是
[51:58] 每一个人在操作的时候
[51:59] 你一定会听到
[52:00] 来自各方的想法方法
[52:03] 那你就去听
[52:04] 到底哪一个人是听得下的
[52:05] 就像刚刚
[52:06] 还有一个跟我讲说
[52:07] 他的亲人也会跟他问名牌
[52:09] 然后他也有
[52:10] 他觉得这一支牌
[52:11] 也许我们并不是很有把握
[52:13] 可是他的亲人就说
[52:14] 但是我听到
[52:15] 我同事告诉我会涨
[52:17] 结果隔天那一支牌涨了
[52:19] 你看吧
[52:20] 你为什么跟我说你不看好
[52:22] 像这样就是有点错乱掉了
[52:24] 就是你心里的模型
[52:26] 你要很清楚
[52:27] 你不会永远赚
[52:28] 可是你会用你最适合的方式赚
[52:30] 对其实刚刚赵华已经提到了
[52:32] 我觉得现在AI时代里面
[52:34] 每一个人自己内建有自己的模型
[52:36] 判断的方法
[52:37] 研究的方法
[52:38] 操作的方法
[52:39] 所以你不要去用结果去怪
[52:41] 哪一个达人可能讲的不准
[52:43] 而是在于说你他的逻辑
[52:45] 有没有一套可以从以前到现在
[52:48] 持续用下去的方法
[52:49] 看产业的
[52:50] 看题材的
[52:51] 看筹码面的
[52:52] 看技术面的
[52:53] 他只要用他的方法
[52:54] 有些时候结果不是那个达人
[52:56] 心里面愿意看到的
[52:57] 但长他很开心嘛
[52:59] 但叠的时候
[53:00] 我觉得也不是他愿意有这样的结果
[53:02] 但我觉得整体上来看
[53:03] 你应该学的是
[53:04] 每一套达人他的分析方法
[53:06] 是不是在适用在
[53:07] 你跟他有同样的这个
[53:09] 电波是合在一起的
[53:10] 你不要就觉得说
[53:11] 好像最近这个
[53:13] 某一位达人
[53:14] 他的方法看筹码特别好
[53:15] 你就跟着看
[53:16] 做看筹码的
[53:17] 就发现到
[53:18] 可能筹码刚好遇到主力开始在乱做的时候
[53:21] 你可能就跟错
[53:22] 你就觉得这筹码这个方法一定不能够用
[53:24] 我觉得其实大家就回归到
[53:26] 每一个达人都有他的专业所在
[53:29] 所以你不要看到结果说
[53:31] 这个什么汉老师今天讲的这个股票
[53:33] 明天就跌停板了
[53:34] 好像就不对了
[53:35] 但我觉得其实长期来看
[53:37] 如果我们讲我们是以题材来看
[53:39] 如果这个题材未来会发酵
[53:41] 那当然他自然就会有网上的一个空间
[53:43] 所以整体上来看
[53:44] 我觉得像刚刚那位朋友的一个说法
[53:46] 其实也就回归到
[53:47] 你还是要去找到你相信的方法
[53:51] 就是说你看哪一个达人
[53:53] 或说你相信哪一派的说法
[53:55] 你心里面要有一个基本的信仰
[53:57] 我觉得在这个股票市场
[53:59] 尤其在AI时代里面
[54:00] 有信仰是一件很重要的事情
[54:02] 像我们现在大部分人信仰都相信
[54:05] 黄仁勋他讲的未来愿景会达到
[54:07] 所以不管你现在看到的AI代理
[54:10] 到未来的实体AI
[54:11] 到未来的机器人
[54:12] 到未来的飞天车
[54:13] 到未来可能自动驾驶的时代来临
[54:15] 那就代表他未来
[54:16] 有一个无限的想象空间
[54:18] 当你心里面
[54:19] 有这样的一个
[54:19] 基本信仰的时候
[54:20] 你就能够度过
[54:22] 这种行情波动的
[54:23] 一个震荡的起伏
[54:25] 所以我觉得
[54:26] 现在回归到就是说
[54:27] 如果你相信的是
[54:28] AI未来会持续的成长
[54:30] 甚至说未来十年
[54:31] 都是AI黄金时代
[54:32] 那你真的不要因为
[54:33] 短期之内
[54:34] 可能股价不如你的预期
[54:36] 这个可能看好的股票
[54:37] 都不会涨
[54:38] 甚至反而下跌
[54:39] 你会觉得失望了
[54:40] 觉得这个
[54:41] 好像分析方法是错的
[54:43] 我觉得回归到
[54:44] 如果整个基本面
[54:46] 跟股价会同时往上成长的话
[54:47] 你应该相信的是
[54:48] 产业趋势
[54:49] 我觉得带动的是一个
[54:51] 未来财富的成长
[54:52] 好 讲那么多
[54:53] 是因为我突然想到
[54:54] 我今天有个事情
[54:54] 想跟大家分享
[54:56] 就是在封测的部分
[54:58] 因为封测股
[54:59] 我想我很早就跟大家聊说
[55:01] 也刚好因为我在业界
[55:02] 有非常厉害大厂的好朋友
[55:04] 有提到封测是30年来
[55:07] 没看过这么强烈的接单光景
[55:10] 都觉得骄傲了
[55:11] 客户都来求他们要保留产能
[55:14] 而他们也因为要扩产
[55:15] 也发现
[55:16] 哇现在设备厂
[55:17] 这些建厂工程的厂商
[55:19] 姿态也很高
[55:20] 有这种标了五标都流标了
[55:23] 因为他们说
[55:23] 你不要再用以前的价钱
[55:24] 跟我标好不好
[55:25] 现在没有加价
[55:26] 我是不会来帮你们做的
[55:27] 因为大家都抢着叫我们做
[55:28] 所以风策厂的业绩很好
[55:30] 然后这些设备类的
[55:32] 半导体的建厂工程类的
[55:33] 也会很好
[55:35] 好我要讲的是
[55:36] 当这两类
[55:36] 如果有做修正的时候
[55:38] 我就会基于这样的一个信心
[55:40] 去比较愿意检他们
[55:41] 但我特别有打听一个事情
[55:43] 就是大家非常关心的
[55:45] 晶圆店
[55:45] 那为什么会讲这件事情
[55:47] 是因为我跟大家之前讲的
[55:48] 不管是这个力成
[55:49] 齐邦
[55:50] 细格
[55:51] 台新科
[55:52] 新泉
[55:53] 全新
[55:54] 就是像这类型的公司
[55:57] 他们的业绩状况
[55:58] 或者是表现
[55:59] 其实我都会有
[56:00] 像这位厉害的业绩朋友
[56:02] 跟我分享
[56:02] 大家最近也有
[56:03] 在分享了一件事情
[56:04] 就是晶圆店
[56:05] 我们都说晶圆店不错嘛
[56:07] 对不对
[56:07] 台湾测试第一大厂
[56:09] 世界上的地位也很高
[56:10] 也绝对是这个AI吃好吃满的
[56:12] 但最近看起来筹码很差
[56:14] 筹码就是投信
[56:15] 用狂盗的方式在盗
[56:17] 那最近有一件事情
[56:19] 有点影响到我了
[56:21] 就是他们的董事长李金工
[56:23] 被就是退休也好
[56:25] 换下来也好
[56:26] 总之他们的人事
[56:27] 有蛮明显的改组
[56:29] 这个事情对我来说
[56:30] 就有点像是
[56:31] 蔡明介不要管联发科了
[56:33] 或者是蔡立行离职了
[56:36] 我不太会说那种感觉
[56:38] 我觉得是一个
[56:39] 我觉得比较奇妙的事情
[56:41] 因此也有跟这个业界的朋友
[56:43] 做一些讨论
[56:43] 金元电目前
[56:45] 以这位朋友的看法来说
[56:48] 他就会比较保守一点
[56:49] 经营阶层的改变
[56:51] 他也觉得是一个要观察的方向
[56:53] 所以我问说这件事
[56:56] 因为这不代表金元电不会涨
[56:58] 也不代表金元电的世界地位改变
[57:01] 不代表
[57:02] 可是金元电可能对我们来说
[57:05] 他的评价就在我们的心里
[57:07] 产生了一些变化
[57:08] 再加上目前金元电是
[57:11] NVE在一项商品上面的一个
[57:13] 算单一供应商
[57:14] 在测试方面
[57:15] 但到了2027年
[57:17] 它是不是能保持
[57:18] 所谓的单一供应商这件事情
[57:20] 其实业界也在观察的
[57:22] 因为有很多人都会想要再去抢
[57:24] 成为第二供应商
[57:26] 一旦有所谓的第二供应商
[57:28] 可能对于整个毛利率和营收
[57:30] 就会产生一些些的影响
[57:31] 当然有点远
[57:32] 2027年会不会我们不知道
[57:35] 但是因为有这些综合的因素
[57:37] 这也是金元电可能
[57:39] 最近股价上比较压抑的原因
[57:41] 我要讲的是
[57:42] 当我今天比较相信的消息来源
[57:44] 来跟我分享这些产业的变化的时候
[57:47] 我会对其他的风策股
[57:48] 一样抱着持有的信心
[57:50] 可是对于晶圆电用
[57:51] 可能就会自己比较保留了
[57:53] 因为我也观察到刚刚讲了
[57:55] 他们的大咖下来了
[57:56] 这件事情我也会比较保留
[57:58] 但这一切的结论
[57:59] 是源自于我的逻辑是一致的
[58:01] 竟然当初我会对这个族群这么相信
[58:04] 除了我自己观察
[58:06] 这个族群的基本面
[58:07] 真的是比起其他
[58:08] 喷涨本益比100倍的那些电子股来说
[58:12] 我觉得是合理的之外
[58:13] 自然也会有产业面方面的分析
[58:15] 是我相信的
[58:16] 我要讲的是
[58:18] 如果今天金元电后面又涨到500块600块
[58:21] 我也不会去怪我朋友说
[58:22] 你当初跟我讲这些什么的
[58:24] 害我做出这样的判断
[58:25] 不会
[58:26] 但我自己心里面的评价就是
[58:28] 我目前其他持有的风策股
[58:30] 我觉得没什么问题
[58:31] 可是金元电
[58:32] 我可能自己就会比较保守一点
[58:34] 对
[58:34] 所以就像刚刚赵老师所说的
[58:36] 如果金融链后续
[58:38] 真的有所谓的一个
[58:39] 产业上的疑虑存在的话
[58:42] 第一个大家可能持有的人
[58:43] 就要想
[58:43] 那你就要用时间
[58:45] 来等它后面的一个转变
[58:46] 那也不要跟大家讲
[58:47] 说金融链可能后面
[58:48] 就会一蹶不振
[58:49] 而是说你可以
[58:50] 也没这意思
[58:51] 说实话
[58:51] AI伺服器
[58:52] 我觉得供应链
[58:53] 就一直在转变当中
[58:54] 你看到像这个PCB的联贸
[58:57] 大家也一直觉得
[58:58] 那就是第二供应链
[59:00] 可能都还拿不到订单
[59:01] 你现在也上来了
[59:02] 只是说你要用时间去等待
[59:04] 也许整个产业供应链
[59:05] 重新洗牌之后
[59:06] 又回到金元电身上
[59:07] 那你要不要用这个时间去等他
[59:09] 还是说你等他的时候
[59:11] 看到别的股票在涨
[59:11] 你会觉得很闷
[59:12] 如果你会觉得
[59:13] 等他的时间效率不好的话
[59:16] 其实你该换股
[59:17] 我觉得还是要考虑换股的动作
[59:18] 好
[59:19] 这个从效率上来看
[59:21] 对不对
[59:21] 但刚才还是要强调
[59:23] 不代表未来金元电就不会大涨特涨
[59:25] 因为投信常常卖完之后跑回来买
[59:27] 历程之前也低迷很久
[59:29] 你说他有什么问题吗
[59:30] 说实话历程我们就找不出
[59:32] 他有什么很大问题
[59:33] 除了他并不是真正有
[59:34] 完全切近台移电供应链
[59:36] 这件事情可能有待时间考验
[59:38] 但你说他有没有争取
[59:39] 他一定会争取的
[59:40] 他也是算大肠
[59:41] 好那这个礼拜六的时候
[59:43] 我到大巨蛋去看了兄弟对富邦
[59:45] 应该是富邦对兄弟
[59:46] 因为那天是富邦主场
[59:48] 刚好就是伪创的家庭日
[59:50] 所以伪创伪影的总经理们都有来开球
[59:53] 好那一天我确实就感受到
[59:56] 这个浩伟哥讲的
[59:57] 要是以前看到伪创就觉得
[59:58] 就你哦还剩你哦
[60:00] 伪影还不错
[60:01] 现在看到伪创跟伪影
[60:02] 两家都不错
[60:03] 我那天坐在富邦
[60:06] 可是大家知道我是相谜
[60:08] 现在不能算是纯相谜了
[60:10] 因为太久没有看了
[60:11] 但那一天去很开心
[60:12] 就是兄弟竟然终止了连续八连败
[60:15] 而且那天还有一季满贯炮
[60:17] 真是太好看了
[60:18] 所以那天是十比一
[60:19] 赢了富邦
[60:21] 富邦米不要骂我
[60:22] 我只是觉得那天的印象
[60:24] 让我觉得很有意思
[60:25] 也呼应到台股盘面上
[60:26] 我看到伪创伪影的总经理
[60:28] 走出来的时候就想
[60:29] 最近这两家表现不错
[60:31] 好那今天讲了比较长
[60:33] 也希望给大家多一点
[60:35] 在高档上面操作的想法
[60:37] 那就跟古惑仔们说拜拜
[60:39] 好 大家拜拜
