[00:00] 欢迎收听赵华与古惑仔第1087集
[50:58] 资金就会有助长的效果
[50:59] 那你把也是一样
[51:01] 我们站在比较制高点来看
[51:03] 全世界的资金
[51:04] 就是越来越多
[51:06] 如果你要这样讲
[51:08] 我刚刚提到了无限QE的时候
[51:09] 真的印了多少钱
[51:11] 4兆美元还多少钱
[51:13] 然后加上乘数效应
[51:14] 对不对
[51:15] 因为你今天钱撒出来以后
[51:17] 有人可能用钱赚了钱
[51:18] 那就会有更多钱
[51:19] 然后再来赚钱
[51:20] 所以最可怕的事情是什么
[51:23] 最可怕的事情是在
[51:25] 市场资金泛滥的时候
[51:27] 你被边缘化
[51:28] 觉得是最可怕的
[51:29] 我还印象最深刻
[51:31] 就是美国开始用QE这件事情的时候
[51:33] 我在那边我还在杂志社
[51:35] 我就写专题
[51:36] 我写着写着真的就非常感触
[51:38] 这个世界上多了这么多的钱
[51:41] 那你的钱包里你的存款有增加吗
[51:44] 就这些印出来那么多的钞票
[51:46] 你在骂美国政府
[51:47] 因为印钞票解决事情
[51:49] 那请问印的钞票有进入到你的户头吗
[51:52] 如果你根本就没有让你自己的财富增加
[51:55] 那很可怕
[51:56] 因为世界上的钱是变多的
[51:57] 可是你的钱没有变多
[51:58] 我觉得这才是一个
[51:59] 大家要去思考的问题
[52:01] 所以与其去担心说
[52:03] 会不会人踩人踩踏
[52:05] 当然当下跌的时候
[52:06] 有可能是一个注跌的力量
[52:08] 但终究市场会回归到
[52:10] 它合理的评价
[52:12] 合理的位置和方向
[52:13] 我觉得在AI的发展下
[52:15] 或者台湾这些科技股
[52:17] 很非常厉害的情况下
[52:18] GDP高速成长的情况下
[52:20] 我倒是目前
[52:22] 根本不觉得会有这个事情
[52:23] 或者我补充一点
[52:25] 我觉得主动型
[52:26] 会造就一个全新的开始
[52:28] 会有出现一个现象
[52:29] 这是过往这个被动没有的
[52:31] 其实它未来面临的问题是规模太大
[52:36] 就会主动行那个神话
[52:38] 会自动慢慢的持续削减
[52:40] 因为简单来讲
[52:42] 我觉得投资人可能比较没办法理解
[52:44] 就是你今天操作这个所谓的
[52:48] 20万 200万 2000万 2亿
[52:51] 一直往上之后
[52:53] 其实操作逻辑会不一样
[52:55] 而且会越来越难
[52:56] 没有错
[52:57] 尤其是我以前的常跟投资人讲
[53:00] 这个就是一个持股比重
[53:01] 你就10%买友达
[53:03] 10%买鸿海
[53:04] 看起来都对
[53:05] 可是有个问题
[53:06] 你今天你要追求这个强势绩效
[53:09] 你就是要买到标股
[53:10] 因为你要超越大盘
[53:11] 你不能跟着大盘而已
[53:12] 对所以你就必须要买到标股
[53:14] 标股通常就是要脱离大盘
[53:16] 就是中小型族群
[53:17] 可是当你规模太大的时候
[53:19] 就有一个问题
[53:20] 那些标股就算你找到了
[53:22] 你也没办法买
[53:23] 因为它的规模太小
[53:24] 所以慢慢的应该说
[53:26] 大家往这边挤
[53:28] 未来会不会导致什么
[53:30] 负向效应
[53:31] 唯一有
[53:31] 就是这个所谓的主动型的神化
[53:34] 会慢慢被淡化
[53:36] 会变成它的绩效
[53:37] 可能就跟指数会越来越贴近
[53:40] 它很难
[53:40] 它因为规模太大
[53:42] 它就很难去超越这个指数
[53:44] 因为简单而言
[53:45] 因为它规模太大
[53:46] 它能买的就是0050
[53:48] 最多到中型100而已
[53:50] 所以它的买法最后会跟
[53:52] 回过头来跟0050
[53:54] 被动也没有那么大的差异
[53:56] 未来一定会面临这样的问题
[53:58] 但是老实说
[54:00] 这个是慢慢的发现
[54:04] 应该慢慢的出现这样的效应
[54:06] 但是也不用过度紧张
[54:07] 只是说要了解
[54:08] 未来的趋势就是这样子
[54:10] 那回过头来还是重申
[54:12] 就是AI的趋势才是带动指数不断走高
[54:16] 在从中获利最重要的关键点
[54:19] 好
[54:19] 那我们今天也讲了很长了
[54:21] 也谢谢这个明翰哥
[54:23] 特地来录制这个
[54:25] 古惑仔Podcast
[54:25] 希望能给大家一些
[54:27] 新的启发跟方向哦
[54:28] 好那我们的节目就到这边
[54:30] 我们明天再会了
[54:31] 拜拜
[54:31] 拜拜
