[00:00] 歡迎收聽趙華與古惑仔第1032集
[46:13] 試著想要想
[46:14] 現在到底到頭了沒
[46:15] 可是最後我總結了
[46:17] 所有的環境狀況
[46:18] 我還是決定告訴聽眾
[46:20] 我沒有看到崩盤的跡象
[46:22] 至少沒有
[46:22] 但是中間會不會有亂流
[46:24] 一定會有
[46:25] 對
[46:25] 但是綜合來看
[46:27] 事情還沒有到盡頭
[46:28] 但我自己也沒有重壓
[46:30] 我還是留了相當多的現金
[46:31] 對
[46:32] 那到現在的話
[46:33] 我告訴大家的加碼方式
[46:34] 我也是覺得
[46:35] 還是用我覺得比較安全的
[46:36] 加碼方式
[46:37] 可是我覺得
[46:38] 我也學到了是
[46:39] 為什麼在三萬多了
[46:41] 我還是肯拿到一些機會
[46:42] 去加碼呢
[46:43] 我也是更加的順從
[46:44] 這個市場了
[46:45] 現在趨勢是如此
[46:46] 可是心中的戒心
[46:48] 還是要永遠在
[46:49] 對因為黑天鵝
[46:50] 就是我們不知道
[46:51] 什麼事情會發生
[46:52] 他才叫黑天鵝
[46:53] 但明翰席裡也講
[46:55] 就一個長線
[46:56] 可能三五年來說
[46:57] AI這件事情
[46:58] 它就是不會消失
[47:01] 它就是一個刺激
[47:02] 大家蓬勃發展
[47:03] 只是裡面可能
[47:04] 每一家公司
[47:05] 未來的
[47:06] 能不能繼續很長紅
[47:07] 除了臺積電以外
[47:09] 我覺得大家可能
[47:10] 都還是要留心一下
[47:11] 好 我最後補幾個
[47:13] 我就覺得到哪裡
[47:15] 我最後都要講AI這件事
[47:16] 對 你這個AI魔人
[47:19] 他是第一個非常肯定的
[47:21] 就在我們節目大聲疾呼
[47:22] AI就是一個長驅士
[47:24] 絕對不要怕
[47:24] 對 而且我會覺得
[47:25] 我常常跟投資人在聊天的時候
[47:28] 我會覺得 我心裡會想
[47:30] 為什麼你到現在
[47:31] 你對AI還會打問號
[47:33] 我沒有辦法理解
[47:35] 因為現在的路徑是極度的明確
[47:37] 因為回過頭來
[47:39] 現在已經進入26年了
[47:40] 24年的時候只有小量出貨
[47:42] 23年是體材
[47:44] 24年小量出貨
[47:45] 25年就已經爆發了
[47:47] 那目前正在快速上升的階段
[47:50] 那記得一件事情就是
[47:52] 沒有錯
[47:54] 自己的資產當然要自己顧
[47:56] 可是你只要記得一件事情
[47:58] 就很多的科技業大佬在講
[48:00] 之前黃遠許也提到
[48:01] 我們投資了幾百億
[48:04] 上千億進去不是開玩笑的
[48:06] 魏哲嘉也這麼講
[48:07] 我們都是真的認真評估過
[48:10] 你要相信我們
[48:11] 我們真的有認真評估
[48:12] 我才丟這麼多錢
[48:14] 每年的獲利都還在持續創高
[48:16] 這個看起來
[48:17] 簡單來講已經經過兩年多了
[48:20] 我個人覺得
[48:20] 再兩三年
[48:22] 我覺得這個趨勢是不可能改變
[48:24] 只會到底什麼時候到盡頭
[48:26] 我自己覺得很簡單
[48:28] 就是當你每天醒來用AI
[48:31] 而且你周遭的朋友都用AI
[48:33] 就跟現在的手機APP都一樣的時候
[48:37] 其實股市自然就會見到高點
[48:40] 但是我覺得老實講
[48:42] 還有一個風險會比這個更早來臨
[48:45] 就是在這個AI高點前就會來臨
[48:48] 我覺得風險會在另一個
[48:50] 就是現在記得一件事情
[48:51] 身為臺灣人是非常非常幸福
[48:53] 因為這次的AI是一個幾十年來
[48:57] 見到的一個超級大浪潮
[48:58] 然後要感謝川普
[49:01] 因為他很討厭中國
[49:02] 所以我們幾乎現在就是硬體財
[49:05] 全部都我們賺
[49:05] 但記得一件事情
[49:07] 回過頭來
[49:08] N年前2007年當時Apple出現的時候
[49:13] 也一樣曾經蘋果也是不可一世
[49:16] 獲利也曾經爆發
[49:17] 但是記得當年是經過8年才來到高原期
[49:21] 但是比較重要的一個關鍵點
[49:23] 在你還沒到高原期
[49:25] 陸陸續續競爭者就進來了
[49:27] 從此臺廠沒有再看到新的蘋果
[49:29] 新的蘋果永遠都是中國 韓國 日本
[49:32] 所以我剛剛提到一個關鍵點
[49:35] 就是現在第一浪潮很大
[49:37] 第二現在臺灣幾乎是獨吃
[49:39] 這個狀況絕對不可能有太長的時間點
[49:43] 未來要擔心的不是AI會泡沫
[49:46] 未來要擔心的是其他的廠慢慢開始進來
[49:49] 只是說最起碼現在25年沒事了
[49:52] 26年看起來
[49:53] 比如我剛剛講的
[49:55] 無論是中國
[49:56] 現在應該說川普還在
[49:58] 中國理論上要進來有困難
[50:00] 日韓其實是很有可能性的
[50:02] 但是目前如果真的別廠要進來
[50:04] 都不是這一個Quarter可以決定的
[50:07] 所以最起碼現在還在一個安全的階段
[50:10] 但是我不斷
[50:11] 我自己的觀念
[50:12] 我不會去擔心
[50:14] 我們未來要關注的是
[50:15] 臺灣獨吃這塊大餅
[50:18] 未來是不可能這樣持續下去
[50:20] 未來要見到的
[50:21] 已經是別國的敵人進來了
[50:23] 然後把這塊餅慢慢分食掉
[50:25] 那未來就會如同以前的平概股一樣
[50:29] 即使整個市場還沒到高原期
[50:31] 臺灣的平概股就慢慢不漲了
[50:34] 所以我不斷強調
[50:35] 現在還在快速上升的過程當中
[50:38] 以未來要關注的是
[50:40] 這塊餅有沒有被吃掉
[50:41] 如果還沒有
[50:42] 那重點在相關的族群
[50:45] 還是應該要儘量報警
[50:46] 好
[50:47] 我也忘了從什麼時候開始
[50:49] 我就說
[50:49] 每次介紹明漢寫的
[50:51] 就說這個AI的
[50:52] 在支援AI的達人
[50:54] 應該有兩年以上
[50:55] 對
[50:56] 那也很幸運的是
[50:58] 我們生在這樣的時代
[50:59] 對不對
[51:00] 也許大家不一定有歷經過
[51:02] 其實像施工會講
[51:03] 什麼民國79年
[51:04] 我們有那個土地資產
[51:06] 什麼受險那些大漲
[51:07] 那一波我想當然
[51:08] 目前我想大家都沒有經歷過
[51:10] 網路泡沫
[51:11] 可能也很多人都沒有經歷過
[51:13] 對
[51:13] 然後金融海嘯
[51:15] 大概會多一點點
[51:16] 就是那時候
[51:17] 可是那時候其實
[51:18] 我記得好像是原物料
[51:20] 其實油價什麼都會漲非常的多
[51:22] 那這一波真的是罕見的
[51:24] 就是AI帶來的狂潮
[51:26] 而且已經延續了三年了吧
[51:28] 對一年比一年厲害
[51:30] 每一年都覺得是不是漲太多了
[51:31] 但沒想到新的一年
[51:33] 又漲更多
[51:33] 也顛覆了
[51:34] 說實話是顛覆了
[51:35] 我過去在學習投資上的
[51:37] 一些想法的
[51:38] 所以我才會說
[51:39] 我更加的臣服於
[51:40] 現在趨勢是如此
[51:42] 但還是保持著
[51:43] 我的戒心
[51:44] 就是用好的一些資產的分配
[51:46] 那最後的最後
[51:47] 我想今天這一集已經很長了
[51:48] 但這位朋友
[51:49] 也寫得非常的誠懇
[51:50] 我也是很簡單的
[51:52] 掐出一些你給我們的鼓勵
[51:53] 和我覺得可以分享給聽眾的
[51:55] 他說
[51:56] 趙華最近深刻的體會到
[51:58] 紀律的動搖
[51:59] 常常源自於自己
[52:00] 對市場的貪婪情緒
[52:02] 他說遵守紀律這件事情
[52:04] 是自己進入投資市場裡
[52:05] 持續要學習的一件事情
[52:07] 他說要謝謝你跟大人們
[52:09] 不斷地尊尊提醒
[52:10] 就是我很囉嗦
[52:11] 真的
[52:12] 我也喜歡一直念一直念
[52:13] 然後才能讓自己
[52:15] 在投資路上慢慢成熟
[52:16] 他說
[52:17] 他其實默默聽了許久的
[52:19] 趙華宇古貨仔
[52:20] 他說之前十年前就投入股市
[52:23] 可是沒有做好功課
[52:24] 所以後來就退出
[52:25] 這個經驗
[52:25] 我以前也有
[52:27] 就是我曾經有
[52:28] 三年都沒有投資
[52:29] 對
[52:30] 那因為那三年
[52:31] 我就是覺得
[52:31] 我都是到聽土說
[52:33] 好像沒有累積起
[52:34] 自己的一些方式
[52:35] 然後他就說
[52:36] 當時為什麼會退出呢
[52:37] 就是不懂又想蹭一波
[52:39] 都聽名牌
[52:39] 抓不到進出場時機
[52:41] 聽了名牌
[52:42] 卻又懷疑名牌
[52:43] 所以之後就默默退場
[52:44] 一直要接觸到趙懷谷
[52:46] 或線上上下班
[52:47] 開車一定要聽
[52:48] 因為來不及筆記
[52:49] 有時還會再聽一遍
[52:51] 他說必須說
[52:52] 現階段的投資
[52:53] 跟過去十年前的投資
[52:55] 有相當大的不同
[52:56] 過去並沒有這麼多的資訊
[52:58] 工具和達人的分析
[53:00] 常常不知道
[53:00] 自己輸在哪裡
[53:02] 現在是跟著節目裡的大師
[53:04] 瞭解產業趨勢
[53:05] 設定停損
[53:05] 針對自己有信心的產業
[53:07] 去了解背景
[53:08] 不再當個名牌仔
[53:10] 反而讓自己更加的從容不迫
[53:12] 長蝶服保持鎮靜的心情
[53:14] 十年後的此時
[53:15] 我自己真正懂投資這件事情
[53:18] 當然還是有許多許多
[53:19] 要學習的東西
[53:20] 特別叫做紀律
[53:22] 那他後面有一些稱讚我的
[53:23] 我就心領了
[53:24] 不念給聽眾朋友了
[53:26] 非常謝謝你給我們的打氣
[53:28] 我們很需要知道這樣的回饋
[53:29] 那剛剛我想明翰也講很多了
[53:32] 對 紀律
[53:34] 這個確實很重要
[53:35] 然後喜歡的產業
[53:37] 能夠熟悉這個產業的脈動
[53:39] 這些確實都是在這一波里面
[53:40] 非常重要的要件
[53:42] 剛剛提到
[53:43] 我覺得剛剛
[53:44] 這所謂聽眾有兩個重點
[53:47] 第一個是紀律
[53:48] 第二個我覺得
[53:49] 我覺得更重要的
[53:50] 就是他在買的時候
[53:52] 他自己知道在做什麼
[53:53] 所以有信心
[53:54] 我常常講這兩年的投資
[53:56] 你真的最缺乏兩個東西
[53:58] 一個就是信心比較耐心
[54:00] 就是中間常會有震盪
[54:02] 你必須要有耐心過去
[54:03] 信心是什麼
[54:04] 就是偶爾就是會有
[54:06] 當然也要感謝川普
[54:08] 他偶爾會製造浪潮
[54:09] 那個時間你必須要有信心
[54:11] 你只要有這兩個
[54:12] 其實你就可以度得過去
[54:14] 就不斷地往上走高
[54:15] 所以我剛剛覺得
[54:17] 剛剛聽到
[54:18] 我覺得大家可能
[54:19] 紀律固然重要
[54:20] 但是我覺得你要了解
[54:22] 你要買的個股
[54:23] 要了解它
[54:24] 你必須要了解
[54:25] 才有辦法度過
[54:26] 這種震盪的時間點
[54:28] 那如果這個多頭的時間
[54:30] 你只要抱得住
[54:31] 其實都最後都是贏家
[54:33] 好
[54:34] 那就謝謝大家
[54:35] 好不好
[54:35] 謝謝大家
[54:36] 本來幾天前是說
[54:38] 不要再問我個骨肉
[54:39] 不要FOMO
[54:40] 可是沒想到就意外的收穫了
[54:42] 又是一波這種很
[54:44] 我覺得很誠懇
[54:45] 又很真摯的分享
[54:47] 我覺得就是人生裡面
[54:49] 很珍惜這樣的福氣
[54:50] 說實話
[54:51] 那也很謝謝明翰協理
[54:52] 謝謝
[54:53] 像他今天是特地趕來的
[54:55] 這也真的是百忙之中
[54:57] 願意跟大家繼續的分享
[54:58] 好的觀念跟對的觀念
[55:00] 它也是我的信心來源
[55:01] 因為只要每一次我傳資訊
[55:03] 今天應該會點
[55:04] 他都會跟我說還好啦
[55:05] 好
[55:06] 那我們就跟古惑仔的天生朋友
[55:09] 說拜拜咯
[55:10] 拜拜
