[00:00] 欢迎收听赵华宜古货载第1094集
[45:23] 有人说是不是友达也有
[45:24] 其实友达进度我不清楚
[45:26] 所以我才会一直在我的节目
[45:28] 常常讲说群创的状况
[45:29] 我还是认为比尤达
[45:31] 在这个部分的转型是快的
[45:33] 但记者就很厉害
[45:35] 他就是想写
[45:35] 我也不知道原因
[45:36] 背后有没有什么原因我不知道
[45:38] 然后就是从年报里面
[45:39] 挖出这段话
[45:40] 这不就跟SpaceX要上市之前
[45:42] 从他的公开说明书里面
[45:45] 去上市资料挖出一些话来
[45:47] 是一样的吗
[45:48] 真的是猛
[45:48] 所以这边的话
[45:50] 讲一讲我从小真的就是
[45:52] 为什么相信有外星人
[45:53] 因为我小时候对天文方面的东西
[45:55] 非常非常的有好奇
[45:57] 然后呢
[45:58] 如果大家有兴趣的话
[45:59] 可以去看一些
[46:00] 关于玛雅文化的报道
[46:01] 玛雅文化就是
[46:02] 明明在那么古早的文化
[46:04] 几千年
[46:05] 可是它却能说出
[46:07] 例如说天狼星的运行的周期
[46:10] 刻在他们的墙壁上
[46:11] 是一模一样
[46:12] 对 所以我就觉得
[46:13] 这个实在太不可思议了嘛
[46:15] 因为那时候也没有发明
[46:16] 什么望远镜什么的
[46:17] 人类的眼睛
[46:19] 其实你要看出它的周期
[46:20] 也没有那么简单
[46:21] 但它就是会有一些
[46:22] 心体运转的周期
[46:23] 它是刻在他们的墙壁记载上
[46:25] 讲得非常之详细
[46:26] 然后也会有一些图嘛
[46:28] 大家有没有看到
[46:28] 那图好像就是
[46:29] 外星人把人载下来到地球
[46:31] 所以也有人说
[46:32] 地球是外星人的罪犯流放地
[46:35] 所以我们都会有些列更新
[46:36] 就是那个神秘的麦田图嘛
[46:39] 所以诸如此类
[46:41] 小时候看超级多的
[46:43] 对 我今天看到
[46:44] 那个外星人的消息
[46:45] 我去找一些网路梗图
[46:47] 大家知道说
[46:48] 最流行的外星人梗图
[46:49] 就是那个
[46:50] 好像2002年有一部电影
[46:53] 梅尔吉伯逊演的
[46:54] 叫灵异象线
[46:55] 就讲的是那个
[46:56] 麦田园的一个外星人视线
[46:59] 然后里面他的那个
[47:00] 就是他的小孩有一个舅舅
[47:02] 就带他们小朋友
[47:03] 一起戴一个席博帽戴在头上
[47:05] 因为外星人会读人类的脑电波
[47:08] 所以你戴席博帽
[47:09] 可以隔绝外星人读取
[47:11] 你心里面在想什么
[47:11] 我觉得那个非常经典
[47:13] 那也因为这个事情
[47:14] 我有回去看那个电影
[47:15] 就涌起非常多的回忆
[47:17] 就是说现在看起来
[47:18] 我觉得外星人的题材很有趣
[47:20] 那但对股票市场操作
[47:22] 不一定有帮助
[47:23] 但我觉得如果这事件
[47:24] 随着这个优福答案公开之后
[47:27] 也许这种题材有扩散的现象
[47:29] 对股市操作有一定的帮助
[47:31] 好 因为现在我们中央财台
[47:33] 刘宝杰就是重新回归
[47:35] 但他不是回新闻台
[47:36] 回财经台
[47:37] 其实今天看到他就想说
[47:39] 宝宝哥你晚上
[47:39] 可不可以回去做外星人
[47:41] 因为他们最近做很多台股
[47:42] 我想说宝宝哥你回去做外星人
[47:44] 还是干脆我们理财单位
[47:45] 就来做外星人好了
[47:47] 因为低轨卫星院
[47:48] 是跟外星人连起来的
[47:49] 我们互相吃对方的题材好了
[47:52] 今天也是汪伟哥
[47:54] 晚上也希望大家看一下
[47:55] 我们理财大安秀
[47:56] 我们来想一下
[47:56] 外星人的题材
[47:57] 如何包进排骨里面
[47:59] 好那就跟各位说拜拜咯
[48:01] 好大家拜拜
[48:02] 拜拜
[48:22] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
[48:52] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
[49:22] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
[49:52] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
[50:22] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
[50:52] 请不吝点赞 订阅 转发 打赏支持明镜与点点栏目
